id,nome,data_fondazione,quotazioni,sede
17799,"Schultz, Moore and Frost",1965-04-16,"[{'azionista': 5849, 'quota': 83}, {'azionista': 5923, 'quota': 17}]",64
17800,"Jackson, Clark and Montes",1985-09-22,"[{'azionista': 953, 'quota': 42}, {'azionista': 4325, 'quota': 58}]",51
17801,Juarez-Gardner,1974-06-26,"[{'azionista': 5431, 'quota': 30}, {'azionista': 1225, 'quota': 58}, {'azionista': 3395, 'quota': 12}]",26
17802,Macias-Collins,1976-07-30,"[{'azionista': 6558, 'quota': 99}, {'azionista': 4109, 'quota': 1}]",72
17803,"Williamson, Monroe and Garcia",1970-06-14,"[{'azionista': 3984, 'quota': 7}, {'azionista': 1780, 'quota': 11}, {'azionista': 2586, 'quota': 12}, {'azionista': 3265, 'quota': 70}]",41
17804,Russell LLC,1988-08-29,"[{'azionista': 448, 'quota': 14}, {'azionista': 3656, 'quota': 25}, {'azionista': 7382, 'quota': 61}]",41
17805,Munoz Inc,1989-08-30,"[{'azionista': 4262, 'quota': 88}, {'azionista': 1006, 'quota': 12}]",61
17806,Walters-Stanton,1992-06-06,"[{'azionista': 139, 'quota': 64}, {'azionista': 2677, 'quota': 35}, {'azionista': 7296, 'quota': 1}]",13
17807,Cherry-Hughes,1962-09-11,"[{'azionista': 6834, 'quota': 41}, {'azionista': 5080, 'quota': 16}, {'azionista': 5910, 'quota': 28}, {'azionista': 2740, 'quota': 15}]",69
17808,Flores-Williams,1960-07-21,"[{'azionista': 3631, 'quota': 52}, {'azionista': 3758, 'quota': 8}, {'azionista': 3219, 'quota': 40}]",78
17809,Marshall LLC,1996-12-15,"[{'azionista': 774, 'quota': 5}, {'azionista': 3628, 'quota': 87}, {'azionista': 2912, 'quota': 8}]",16
17810,Bowers and Sons,1978-02-04,"[{'azionista': 4556, 'quota': 37}, {'azionista': 4561, 'quota': 20}, {'azionista': 6849, 'quota': 4}, {'azionista': 6529, 'quota': 1}, {'azionista': 3192, 'quota': 38}]",72
17811,"Olson, Barber and May",1990-07-02,"[{'azionista': 7188, 'quota': 70}, {'azionista': 4928, 'quota': 29}, {'azionista': 2760, 'quota': 1}]",43
17812,Kramer-Watts,1962-10-28,"[{'azionista': 2565, 'quota': 87}, {'azionista': 1158, 'quota': 13}]",16
17813,"Richard, Williams and Stein",1998-06-06,"[{'azionista': 1952, 'quota': 5}, {'azionista': 2608, 'quota': 95}]",44
17814,Taylor-Jenkins,1974-08-03,"[{'azionista': 3548, 'quota': 36}, {'azionista': 3256, 'quota': 51}, {'azionista': 4532, 'quota': 13}]",75
17815,Hall-Smith,1997-08-09,"[{'azionista': 3504, 'quota': 57}, {'azionista': 6294, 'quota': 43}]",46
17816,Reilly-Bond,1979-12-08,"[{'azionista': 1671, 'quota': 90}, {'azionista': 5225, 'quota': 10}]",79
17817,Stanley Group,1991-09-14,"[{'azionista': 3756, 'quota': 72}, {'azionista': 3983, 'quota': 3}, {'azionista': 4880, 'quota': 17}, {'azionista': 1781, 'quota': 8}]",81
17818,"Young, Moore and Spencer",1974-12-04,"[{'azionista': 4078, 'quota': 31}, {'azionista': 3757, 'quota': 69}]",89
17819,Leblanc LLC,1984-11-13,"[{'azionista': 5522, 'quota': 98}, {'azionista': 528, 'quota': 2}]",9
17820,"Walton, Hensley and Phillips",1971-04-01,"[{'azionista': 6184, 'quota': 84}, {'azionista': 5870, 'quota': 16}]",33
17821,Williams-Gardner,1973-12-09,"[{'azionista': 6539, 'quota': 81}, {'azionista': 4836, 'quota': 15}, {'azionista': 4039, 'quota': 4}]",33
17822,Jones Inc,1991-10-09,"[{'azionista': 3346, 'quota': 79}, {'azionista': 5653, 'quota': 21}]",58
17823,"Leach, Brooks and Sanders",1984-03-25,"[{'azionista': 4610, 'quota': 63}, {'azionista': 4473, 'quota': 37}]",91
17824,Cobb-Mccormick,1977-05-04,"[{'azionista': 396, 'quota': 71}, {'azionista': 4601, 'quota': 29}]",40
17825,"Garcia, Garcia and Torres",1986-07-31,"[{'azionista': 2387, 'quota': 64}, {'azionista': 5714, 'quota': 36}]",46
17826,Maldonado Ltd,1962-05-01,"[{'azionista': 7165, 'quota': 8}, {'azionista': 2209, 'quota': 92}]",42
17827,Taylor-Mcdaniel,1999-03-19,"[{'azionista': 5812, 'quota': 83}, {'azionista': 5875, 'quota': 17}]",78
17828,"Pennington, Hernandez and Preston",1982-04-22,"[{'azionista': 5725, 'quota': 74}, {'azionista': 4542, 'quota': 11}, {'azionista': 2682, 'quota': 15}]",8
17829,Patton Inc,1977-06-01,"[{'azionista': 6221, 'quota': 54}, {'azionista': 4693, 'quota': 46}]",57
17830,Smith LLC,1999-06-11,"[{'azionista': 1458, 'quota': 57}, {'azionista': 7446, 'quota': 23}, {'azionista': 2580, 'quota': 20}]",92
17831,Zimmerman-Jimenez,1994-08-24,"[{'azionista': 4959, 'quota': 43}, {'azionista': 7002, 'quota': 25}, {'azionista': 967, 'quota': 32}]",54
17832,Lyons Inc,1977-07-26,"[{'azionista': 275, 'quota': 25}, {'azionista': 1391, 'quota': 71}, {'azionista': 3827, 'quota': 4}]",91
17833,Lester PLC,1991-07-17,"[{'azionista': 6636, 'quota': 36}, {'azionista': 1901, 'quota': 43}, {'azionista': 89, 'quota': 21}]",57
17834,"Hughes, Peterson and Cain",1961-07-31,"[{'azionista': 6328, 'quota': 92}, {'azionista': 4391, 'quota': 8}]",65
17835,Archer-Smith,1986-03-18,"[{'azionista': 6817, 'quota': 96}, {'azionista': 5071, 'quota': 4}]",27
17836,"Edwards, Fisher and Kennedy",1986-08-31,"[{'azionista': 5955, 'quota': 18}, {'azionista': 1550, 'quota': 57}, {'azionista': 6610, 'quota': 25}]",75
17837,West Inc,1977-02-05,"[{'azionista': 4567, 'quota': 84}, {'azionista': 5936, 'quota': 16}]",28
17838,"Smith, Rivas and Bautista",1983-09-10,"[{'azionista': 5669, 'quota': 41}, {'azionista': 5803, 'quota': 16}, {'azionista': 2480, 'quota': 43}]",89
17839,Johnson-Mathis,1985-02-11,"[{'azionista': 2840, 'quota': 78}, {'azionista': 893, 'quota': 22}]",55
17840,Nunez-Jones,1963-10-21,"[{'azionista': 6820, 'quota': 14}, {'azionista': 5399, 'quota': 50}, {'azionista': 1327, 'quota': 36}]",81
17841,George-Mora,1983-01-17,"[{'azionista': 5668, 'quota': 33}, {'azionista': 5395, 'quota': 67}]",15
17842,Ellison-Casey,1967-10-04,"[{'azionista': 4971, 'quota': 68}, {'azionista': 4773, 'quota': 32}]",78
17843,Aguilar-Ewing,1981-11-30,"[{'azionista': 2963, 'quota': 50}, {'azionista': 4562, 'quota': 48}, {'azionista': 3420, 'quota': 2}]",25
17844,Greer Ltd,1961-08-01,"[{'azionista': 5477, 'quota': 60}, {'azionista': 1670, 'quota': 40}]",100
17845,Kelly-Weiss,1963-11-30,"[{'azionista': 7216, 'quota': 90}, {'azionista': 3375, 'quota': 10}]",100
17846,"Bowman, Mathis and Johnson",1984-02-16,"[{'azionista': 5663, 'quota': 81}, {'azionista': 7116, 'quota': 19}]",13
17847,Esparza PLC,1999-07-31,"[{'azionista': 2922, 'quota': 23}, {'azionista': 4866, 'quota': 2}, {'azionista': 6412, 'quota': 5}, {'azionista': 3324, 'quota': 70}]",8
17848,"Fitzgerald, Gray and Keller",1985-04-29,"[{'azionista': 934, 'quota': 90}, {'azionista': 5900, 'quota': 10}]",45
17849,Burnett-Mosley,1998-12-17,"[{'azionista': 6423, 'quota': 48}, {'azionista': 5605, 'quota': 6}, {'azionista': 3502, 'quota': 46}]",70
17850,Jones-Fowler,1993-11-12,"[{'azionista': 97, 'quota': 39}, {'azionista': 4211, 'quota': 35}, {'azionista': 4222, 'quota': 26}]",12
17851,"Dominguez, Hayes and Anthony",1967-06-27,"[{'azionista': 135, 'quota': 46}, {'azionista': 5524, 'quota': 17}, {'azionista': 2400, 'quota': 36}, {'azionista': 4299, 'quota': 1}]",18
17852,"Mccarthy, Johnson and Hernandez",1966-04-26,"[{'azionista': 5206, 'quota': 10}, {'azionista': 5195, 'quota': 46}, {'azionista': 364, 'quota': 44}]",34
17853,"Hurst, Adams and Davis",1970-04-26,"[{'azionista': 3037, 'quota': 63}, {'azionista': 4884, 'quota': 37}]",22
17854,Sparks Group,1965-11-20,"[{'azionista': 422, 'quota': 59}, {'azionista': 2895, 'quota': 17}, {'azionista': 5949, 'quota': 24}]",31
17855,"Stephenson, Ballard and Mcneil",1985-03-14,"[{'azionista': 1921, 'quota': 58}, {'azionista': 6677, 'quota': 42}]",26
17856,Butler PLC,1982-11-25,"[{'azionista': 4013, 'quota': 44}, {'azionista': 4551, 'quota': 56}]",100
17857,"Williams, Herring and Patterson",1972-01-08,"[{'azionista': 4428, 'quota': 100}]",58
17858,Myers-Erickson,1987-12-26,"[{'azionista': 3714, 'quota': 8}, {'azionista': 4607, 'quota': 90}, {'azionista': 6087, 'quota': 2}]",76
17859,"George, Holt and White",1978-05-05,"[{'azionista': 1179, 'quota': 64}, {'azionista': 6086, 'quota': 36}]",73
17860,"Salazar, Johnston and Ward",1980-05-22,"[{'azionista': 2556, 'quota': 96}, {'azionista': 6737, 'quota': 4}]",88
17861,"Adams, Beltran and Carter",1983-04-17,"[{'azionista': 1464, 'quota': 79}, {'azionista': 2156, 'quota': 21}]",67
17862,Malone and Sons,1964-07-24,"[{'azionista': 4207, 'quota': 78}, {'azionista': 1429, 'quota': 22}]",41
17863,"Bell, Ball and Reynolds",1987-02-24,"[{'azionista': 4573, 'quota': 8}, {'azionista': 5392, 'quota': 79}, {'azionista': 1258, 'quota': 13}]",87
17864,Smith-Patel,1995-12-10,"[{'azionista': 4412, 'quota': 35}, {'azionista': 3064, 'quota': 62}, {'azionista': 3374, 'quota': 3}]",100
17865,Garrison LLC,1999-01-17,"[{'azionista': 5860, 'quota': 79}, {'azionista': 6778, 'quota': 21}]",31
17866,"Mitchell, Callahan and David",1966-06-17,"[{'azionista': 4483, 'quota': 36}, {'azionista': 5598, 'quota': 64}]",12
17867,Waller LLC,1963-09-11,"[{'azionista': 4259, 'quota': 29}, {'azionista': 7219, 'quota': 71}]",56
17868,"Whitaker, Smith and Wright",1971-01-12,"[{'azionista': 5514, 'quota': 34}, {'azionista': 416, 'quota': 65}, {'azionista': 1278, 'quota': 1}]",52
17869,"Brewer, Anthony and Liu",1961-09-27,"[{'azionista': 1273, 'quota': 16}, {'azionista': 4881, 'quota': 39}, {'azionista': 7384, 'quota': 45}]",76
17870,Cherry Inc,1998-08-23,"[{'azionista': 6605, 'quota': 39}, {'azionista': 4830, 'quota': 43}, {'azionista': 3759, 'quota': 18}]",77
17871,"Larsen, Martinez and Sawyer",1965-05-29,"[{'azionista': 7292, 'quota': 98}, {'azionista': 6123, 'quota': 2}]",36
17872,Schmidt-Lawson,1966-04-26,"[{'azionista': 1920, 'quota': 4}, {'azionista': 6102, 'quota': 40}, {'azionista': 1173, 'quota': 46}, {'azionista': 4477, 'quota': 10}]",102
17873,"Marquez, Brown and Schneider",1994-01-07,"[{'azionista': 1174, 'quota': 5}, {'azionista': 4594, 'quota': 32}, {'azionista': 1742, 'quota': 63}]",36
17874,Martin-Mcneil,1964-10-03,"[{'azionista': 5625, 'quota': 80}, {'azionista': 5231, 'quota': 16}, {'azionista': 6594, 'quota': 4}]",8
17875,Liu and Sons,1976-04-02,"[{'azionista': 4936, 'quota': 38}, {'azionista': 5175, 'quota': 27}, {'azionista': 4488, 'quota': 35}]",47
17876,"Allen, Baker and Rodriguez",1975-07-19,"[{'azionista': 2641, 'quota': 28}, {'azionista': 826, 'quota': 72}]",39
17877,"Horton, Martinez and Esparza",1968-04-28,"[{'azionista': 1101, 'quota': 47}, {'azionista': 6339, 'quota': 53}]",86
17878,"Miller, Davis and Novak",1987-01-02,"[{'azionista': 520, 'quota': 72}, {'azionista': 63, 'quota': 28}]",8
17879,Hinton Inc,1990-06-07,"[{'azionista': 2390, 'quota': 38}, {'azionista': 4969, 'quota': 62}]",65
17880,Bush Inc,1975-09-13,"[{'azionista': 246, 'quota': 21}, {'azionista': 966, 'quota': 24}, {'azionista': 2150, 'quota': 55}]",47
17881,Porter-Carter,1969-11-17,"[{'azionista': 6469, 'quota': 100}]",85
17882,Stewart Group,1971-05-22,"[{'azionista': 3914, 'quota': 93}, {'azionista': 5859, 'quota': 7}]",0
17883,"Mendoza, Simon and Rose",1992-09-08,"[{'azionista': 408, 'quota': 33}, {'azionista': 4988, 'quota': 14}, {'azionista': 398, 'quota': 46}, {'azionista': 503, 'quota': 2}, {'azionista': 6837, 'quota': 5}]",95
17884,"Williams, Phelps and Compton",1983-01-24,"[{'azionista': 2918, 'quota': 84}, {'azionista': 3344, 'quota': 16}]",67
17885,"Armstrong, Lewis and Santos",1986-06-07,"[{'azionista': 5601, 'quota': 73}, {'azionista': 3549, 'quota': 27}]",11
17886,Pena-Jackson,1984-09-18,"[{'azionista': 2893, 'quota': 90}, {'azionista': 3379, 'quota': 10}]",61
17887,Stevens Ltd,1997-10-06,"[{'azionista': 6857, 'quota': 56}, {'azionista': 3063, 'quota': 44}]",58
17888,Kelly LLC,1998-12-16,"[{'azionista': 218, 'quota': 90}, {'azionista': 4002, 'quota': 10}]",26
17889,"Hogan, Gaines and Lopez",1983-01-21,"[{'azionista': 232, 'quota': 72}, {'azionista': 6661, 'quota': 28}]",33
17890,Taylor Inc,1992-08-19,"[{'azionista': 2144, 'quota': 73}, {'azionista': 2354, 'quota': 3}, {'azionista': 1508, 'quota': 24}]",42
17891,Baker-Moore,1960-06-27,"[{'azionista': 6672, 'quota': 8}, {'azionista': 3181, 'quota': 54}, {'azionista': 2561, 'quota': 38}]",28
17892,Holloway PLC,1997-12-28,"[{'azionista': 3894, 'quota': 37}, {'azionista': 5213, 'quota': 53}, {'azionista': 5938, 'quota': 10}]",19
17893,"Hawkins, Schneider and Smith",1975-10-31,"[{'azionista': 4659, 'quota': 4}, {'azionista': 5822, 'quota': 80}, {'azionista': 5677, 'quota': 16}]",13
17894,"Brown, Whitaker and Castro",1963-02-03,"[{'azionista': 2599, 'quota': 58}, {'azionista': 7476, 'quota': 42}]",12
17895,"Fowler, Powell and Kelly",1969-05-17,"[{'azionista': 2706, 'quota': 4}, {'azionista': 7122, 'quota': 52}, {'azionista': 5067, 'quota': 30}, {'azionista': 4434, 'quota': 11}, {'azionista': 5013, 'quota': 3}]",5
17896,Harris-Morgan,1967-04-10,"[{'azionista': 2468, 'quota': 11}, {'azionista': 6835, 'quota': 70}, {'azionista': 1377, 'quota': 19}]",3
17897,"Arellano, Delgado and Cantu",1995-02-03,"[{'azionista': 1414, 'quota': 42}, {'azionista': 5104, 'quota': 27}, {'azionista': 6250, 'quota': 15}, {'azionista': 4934, 'quota': 16}]",47
17898,Sanchez-Pearson,1988-07-06,"[{'azionista': 3551, 'quota': 46}, {'azionista': 713, 'quota': 1}, {'azionista': 103, 'quota': 49}, {'azionista': 15, 'quota': 4}]",70
17899,Fritz-Parker,1992-12-22,"[{'azionista': 3028, 'quota': 54}, {'azionista': 1614, 'quota': 46}]",70
17900,Miller-Smith,1996-01-31,"[{'azionista': 4147, 'quota': 48}, {'azionista': 3274, 'quota': 15}, {'azionista': 7357, 'quota': 37}]",65
17901,"Lee, Callahan and Wilson",1987-05-04,"[{'azionista': 599, 'quota': 93}, {'azionista': 474, 'quota': 7}]",14
17902,Drake-Petersen,1989-04-17,"[{'azionista': 4007, 'quota': 14}, {'azionista': 428, 'quota': 86}]",85
17903,Mitchell Group,1968-07-03,"[{'azionista': 3094, 'quota': 96}, {'azionista': 3206, 'quota': 4}]",84
17904,Alexander Ltd,1973-04-29,"[{'azionista': 6069, 'quota': 87}, {'azionista': 1777, 'quota': 13}]",53
17905,Williams-Munoz,1990-12-27,"[{'azionista': 4748, 'quota': 23}, {'azionista': 2541, 'quota': 5}, {'azionista': 2516, 'quota': 71}, {'azionista': 3118, 'quota': 1}]",13
17906,Baker Inc,1986-05-30,"[{'azionista': 3575, 'quota': 10}, {'azionista': 1086, 'quota': 73}, {'azionista': 6933, 'quota': 17}]",1
17907,Garza PLC,1996-02-27,"[{'azionista': 5505, 'quota': 40}, {'azionista': 5867, 'quota': 60}]",65
17908,Herrera Inc,1987-03-13,"[{'azionista': 4913, 'quota': 97}, {'azionista': 7086, 'quota': 3}]",60
17909,Hodges Group,1996-11-08,"[{'azionista': 324, 'quota': 87}, {'azionista': 6602, 'quota': 13}]",7
17910,"Castillo, Patterson and Stout",1977-05-12,"[{'azionista': 4371, 'quota': 61}, {'azionista': 2544, 'quota': 39}]",30
17911,Salinas-Myers,1993-07-15,"[{'azionista': 6794, 'quota': 45}, {'azionista': 7289, 'quota': 9}, {'azionista': 6463, 'quota': 37}, {'azionista': 2135, 'quota': 9}]",6
17912,Brewer-Fernandez,1973-12-28,"[{'azionista': 4152, 'quota': 42}, {'azionista': 1049, 'quota': 58}]",25
17913,Whitehead-Wall,1996-04-17,"[{'azionista': 4134, 'quota': 23}, {'azionista': 2774, 'quota': 1}, {'azionista': 6174, 'quota': 10}, {'azionista': 137, 'quota': 47}, {'azionista': 1256, 'quota': 19}]",4
17914,Patterson-Montoya,1975-06-15,"[{'azionista': 2329, 'quota': 34}, {'azionista': 2492, 'quota': 22}, {'azionista': 4574, 'quota': 16}, {'azionista': 2276, 'quota': 24}, {'azionista': 5518, 'quota': 4}]",55
17915,"Turner, Cooper and Garcia",1974-11-15,"[{'azionista': 530, 'quota': 71}, {'azionista': 2433, 'quota': 29}]",102
17916,"Hayes, Jones and Carroll",1973-02-19,"[{'azionista': 5338, 'quota': 52}, {'azionista': 2249, 'quota': 48}]",83
17917,Griffin-Bennett,1974-10-09,"[{'azionista': 4257, 'quota': 71}, {'azionista': 4180, 'quota': 29}]",32
17918,"Wilkerson, Johnson and Noble",1999-09-09,"[{'azionista': 4507, 'quota': 99}, {'azionista': 1153, 'quota': 1}]",6
17919,Thompson-Johnson,1999-09-10,"[{'azionista': 815, 'quota': 33}, {'azionista': 6788, 'quota': 16}, {'azionista': 4688, 'quota': 51}]",65
17920,"Ramirez, Nguyen and Sloan",1977-05-29,"[{'azionista': 657, 'quota': 28}, {'azionista': 5665, 'quota': 72}]",71
17921,"Jensen, Branch and Adkins",1978-08-07,"[{'azionista': 6191, 'quota': 49}, {'azionista': 3224, 'quota': 51}]",73
17922,"Ford, Thompson and Hanson",1963-06-29,"[{'azionista': 5176, 'quota': 84}, {'azionista': 4758, 'quota': 16}]",24
17923,Gonzales-Petersen,1975-09-18,"[{'azionista': 3085, 'quota': 56}, {'azionista': 6865, 'quota': 26}, {'azionista': 2125, 'quota': 18}]",29
17924,Harris-Fisher,1960-12-10,"[{'azionista': 7180, 'quota': 87}, {'azionista': 3330, 'quota': 13}]",13
17925,Foster-Garza,1984-07-09,"[{'azionista': 6816, 'quota': 99}, {'azionista': 820, 'quota': 1}]",32
17926,Alvarado-Bowman,1995-09-06,"[{'azionista': 563, 'quota': 85}, {'azionista': 3079, 'quota': 15}]",1
17927,"Hubbard, Phillips and Wilson",1966-01-10,"[{'azionista': 1984, 'quota': 24}, {'azionista': 5973, 'quota': 76}]",14
17928,"Pearson, Tyler and Luna",1960-08-04,"[{'azionista': 6273, 'quota': 28}, {'azionista': 1698, 'quota': 7}, {'azionista': 6749, 'quota': 65}]",2
17929,Warren-Gray,1974-12-20,"[{'azionista': 4634, 'quota': 5}, {'azionista': 6495, 'quota': 86}, {'azionista': 2787, 'quota': 9}]",52
17930,"Mason, Marks and Gill",1990-02-16,"[{'azionista': 187, 'quota': 97}, {'azionista': 6958, 'quota': 3}]",50
17931,Francis-Finley,1976-10-15,"[{'azionista': 7474, 'quota': 15}, {'azionista': 4042, 'quota': 75}, {'azionista': 6377, 'quota': 10}]",23
17932,Tate-Miller,1988-11-04,"[{'azionista': 2862, 'quota': 27}, {'azionista': 7100, 'quota': 7}, {'azionista': 6726, 'quota': 66}]",72
17933,"Cline, Medina and Hicks",1984-10-02,"[{'azionista': 7483, 'quota': 20}, {'azionista': 7335, 'quota': 58}, {'azionista': 1911, 'quota': 20}, {'azionista': 139, 'quota': 2}]",69
17934,Abbott-Wilson,1990-07-10,"[{'azionista': 1954, 'quota': 43}, {'azionista': 6021, 'quota': 57}]",89
17935,Brooks-Weaver,1991-08-01,"[{'azionista': 2185, 'quota': 65}, {'azionista': 5480, 'quota': 35}]",87
17936,Lang Group,1981-06-06,"[{'azionista': 7299, 'quota': 56}, {'azionista': 4880, 'quota': 1}, {'azionista': 6901, 'quota': 43}]",3
17937,Hall-Brennan,1976-03-26,"[{'azionista': 585, 'quota': 92}, {'azionista': 1565, 'quota': 8}]",65
17938,"Yates, Marshall and Martinez",1989-03-02,"[{'azionista': 7120, 'quota': 4}, {'azionista': 693, 'quota': 29}, {'azionista': 7264, 'quota': 29}, {'azionista': 1715, 'quota': 38}]",75
17939,Randolph Inc,1990-11-22,"[{'azionista': 4421, 'quota': 5}, {'azionista': 3054, 'quota': 14}, {'azionista': 3689, 'quota': 65}, {'azionista': 1646, 'quota': 16}]",26
17940,Navarro Ltd,1969-12-26,"[{'azionista': 881, 'quota': 36}, {'azionista': 5905, 'quota': 64}]",50
17941,"Jones, Roberts and Obrien",1988-12-05,"[{'azionista': 2821, 'quota': 26}, {'azionista': 3525, 'quota': 20}, {'azionista': 5814, 'quota': 1}, {'azionista': 388, 'quota': 4}, {'azionista': 7138, 'quota': 36}, {'azionista': 5367, 'quota': 12}, {'azionista': 6184, 'quota': 1}]",79
17942,"Collins, Lewis and Terry",1961-04-27,"[{'azionista': 5368, 'quota': 94}, {'azionista': 7149, 'quota': 6}]",75
17943,Kennedy and Sons,1991-09-02,"[{'azionista': 1233, 'quota': 10}, {'azionista': 285, 'quota': 84}, {'azionista': 5409, 'quota': 6}]",99
17944,"Johnson, Weber and Mueller",1965-09-21,"[{'azionista': 1007, 'quota': 1}, {'azionista': 6488, 'quota': 14}, {'azionista': 3767, 'quota': 80}, {'azionista': 5386, 'quota': 5}]",64
17945,Mcdonald LLC,1995-01-27,"[{'azionista': 81, 'quota': 13}, {'azionista': 6609, 'quota': 36}, {'azionista': 1988, 'quota': 20}, {'azionista': 6177, 'quota': 31}]",25
17946,Williams PLC,1968-02-22,"[{'azionista': 826, 'quota': 24}, {'azionista': 2726, 'quota': 36}, {'azionista': 1378, 'quota': 40}]",67
17947,Phillips Ltd,1985-12-29,"[{'azionista': 3543, 'quota': 22}, {'azionista': 3763, 'quota': 44}, {'azionista': 4736, 'quota': 34}]",78
17948,Kramer-Ballard,1978-02-28,"[{'azionista': 5847, 'quota': 80}, {'azionista': 459, 'quota': 8}, {'azionista': 1733, 'quota': 9}, {'azionista': 6209, 'quota': 3}]",70
17949,"Edwards, Herrera and Smith",1997-09-15,"[{'azionista': 7444, 'quota': 78}, {'azionista': 4489, 'quota': 22}]",70
17950,May LLC,1987-09-30,"[{'azionista': 2492, 'quota': 64}, {'azionista': 3919, 'quota': 36}]",23
17951,"Perkins, Jackson and Martinez",1994-02-22,"[{'azionista': 1738, 'quota': 36}, {'azionista': 2217, 'quota': 43}, {'azionista': 137, 'quota': 21}]",18
17952,Galloway Ltd,1994-01-05,"[{'azionista': 829, 'quota': 34}, {'azionista': 6013, 'quota': 1}, {'azionista': 5425, 'quota': 20}, {'azionista': 280, 'quota': 45}]",47
17953,Anthony Ltd,1966-03-05,"[{'azionista': 3606, 'quota': 21}, {'azionista': 6721, 'quota': 12}, {'azionista': 1247, 'quota': 25}, {'azionista': 2386, 'quota': 42}]",20
17954,"Harper, Hunter and Espinoza",1983-10-27,"[{'azionista': 4309, 'quota': 54}, {'azionista': 4650, 'quota': 34}, {'azionista': 3466, 'quota': 12}]",59
17955,Schultz LLC,1977-02-18,"[{'azionista': 5344, 'quota': 88}, {'azionista': 4686, 'quota': 12}]",75
17956,"Garcia, Watson and Nelson",1993-03-19,"[{'azionista': 7162, 'quota': 72}, {'azionista': 6189, 'quota': 28}]",33
17957,"Delgado, Valdez and Miller",1988-04-07,"[{'azionista': 1014, 'quota': 4}, {'azionista': 2463, 'quota': 86}, {'azionista': 4936, 'quota': 10}]",4
17958,"Owens, Johnson and Ramirez",1992-03-26,"[{'azionista': 6776, 'quota': 59}, {'azionista': 5876, 'quota': 41}]",67
17959,Turner-Murray,1964-04-26,"[{'azionista': 1099, 'quota': 56}, {'azionista': 7108, 'quota': 34}, {'azionista': 3840, 'quota': 6}, {'azionista': 2306, 'quota': 4}]",95
17960,"Silva, Robinson and Webb",1968-07-04,"[{'azionista': 7327, 'quota': 74}, {'azionista': 3030, 'quota': 26}]",8
17961,Rivera Inc,1995-08-14,"[{'azionista': 7487, 'quota': 68}, {'azionista': 3450, 'quota': 32}]",93
17962,Johnson Group,1971-07-15,"[{'azionista': 433, 'quota': 60}, {'azionista': 4690, 'quota': 40}]",16
17963,Odom-Ayers,1972-08-03,"[{'azionista': 6879, 'quota': 72}, {'azionista': 3039, 'quota': 28}]",76
17964,May-Choi,1972-07-30,"[{'azionista': 3843, 'quota': 88}, {'azionista': 3571, 'quota': 12}]",63
17965,"Rodriguez, Larsen and Sanders",1993-08-03,"[{'azionista': 767, 'quota': 73}, {'azionista': 710, 'quota': 27}]",37
17966,"Anderson, Holmes and Nichols",1987-06-05,"[{'azionista': 5368, 'quota': 11}, {'azionista': 4323, 'quota': 35}, {'azionista': 7485, 'quota': 12}, {'azionista': 3658, 'quota': 18}, {'azionista': 1670, 'quota': 7}, {'azionista': 5789, 'quota': 17}]",79
17967,Wilson-Smith,1993-06-05,"[{'azionista': 5350, 'quota': 79}, {'azionista': 1376, 'quota': 7}, {'azionista': 4903, 'quota': 14}]",31
17968,"Rodriguez, Jenkins and Young",1977-04-17,"[{'azionista': 710, 'quota': 14}, {'azionista': 5714, 'quota': 61}, {'azionista': 6414, 'quota': 25}]",65
17969,Carter-Trujillo,1979-08-24,"[{'azionista': 5713, 'quota': 12}, {'azionista': 1200, 'quota': 72}, {'azionista': 4759, 'quota': 16}]",19
17970,"Martin, Jimenez and Green",1996-02-23,"[{'azionista': 5367, 'quota': 33}, {'azionista': 4666, 'quota': 58}, {'azionista': 5419, 'quota': 9}]",91
17971,Stephens-Brooks,1961-10-18,"[{'azionista': 1279, 'quota': 70}, {'azionista': 5882, 'quota': 30}]",33
17972,"Wagner, Johnston and Butler",1975-01-31,"[{'azionista': 5335, 'quota': 38}, {'azionista': 4597, 'quota': 62}]",91
17973,"Nichols, Wolf and Soto",1992-05-07,"[{'azionista': 6907, 'quota': 90}, {'azionista': 5276, 'quota': 10}]",15
17974,"Miller, Ross and Baldwin",1968-08-01,"[{'azionista': 1331, 'quota': 72}, {'azionista': 4519, 'quota': 28}]",84
17975,Knight-Murillo,1971-04-07,"[{'azionista': 736, 'quota': 100}]",20
17976,Thompson Ltd,1991-03-11,"[{'azionista': 2346, 'quota': 9}, {'azionista': 4196, 'quota': 25}, {'azionista': 1590, 'quota': 66}]",93
17977,Jarvis PLC,1974-10-08,"[{'azionista': 4631, 'quota': 64}, {'azionista': 5754, 'quota': 36}]",83
17978,"Olsen, Williams and Brooks",1990-09-25,"[{'azionista': 2830, 'quota': 12}, {'azionista': 75, 'quota': 58}, {'azionista': 4097, 'quota': 30}]",92
17979,Torres Group,1979-10-20,"[{'azionista': 4718, 'quota': 90}, {'azionista': 6994, 'quota': 10}]",27
17980,"Mcmahon, Martinez and Martin",1985-11-28,"[{'azionista': 659, 'quota': 71}, {'azionista': 426, 'quota': 27}, {'azionista': 3528, 'quota': 2}]",80
17981,"Phillips, Mcbride and Morris",1974-12-31,"[{'azionista': 6248, 'quota': 84}, {'azionista': 4780, 'quota': 10}, {'azionista': 3003, 'quota': 6}]",43
