id,codice_transazione,importo,emittente,beneficiario,banca,data
6095,963878,631242.8,10296,7341,78,2009-12-29
6096,633219,417005.72,4584,53,6,2015-03-18
6097,419285,435537.22,5129,310,97,2002-11-21
6098,815814,977632.49,2434,9407,88,2015-09-19
6099,533179,507828.01,2125,5551,101,2016-09-12
6100,324902,544868.22,7025,12082,58,2018-09-15
6101,782148,235994.16,3204,571,106,2004-01-18
6102,404251,938394.36,10905,737,102,2001-04-28
6103,192885,689001.8,9007,11314,6,2009-08-11
6104,373837,222297.08,4624,6313,85,2007-05-30
6105,356118,98795.37,11342,5300,119,2017-10-18
6106,739501,875246.71,11614,11191,54,2012-08-17
6107,160959,778218.45,10945,1721,76,2001-05-13
6108,752953,374942.18,9030,12173,19,2007-01-17
6109,944636,420989.46,8593,1719,30,2007-05-27
6110,193772,239687.27,11615,4443,110,2010-07-25
6111,785691,407812.81,10394,6071,90,2009-04-04
6112,274431,591971.52,10339,7844,99,2013-05-03
6113,797221,328974.5,5847,8579,115,2001-11-21
6114,897901,589430.73,2618,8654,14,2014-12-14
6115,592780,178896.81,1064,369,82,2013-09-17
6116,111191,452000.42,7151,4883,35,2019-05-04
6117,52498,788094.84,11505,3920,85,2022-02-04
6118,806682,668669.66,1707,6800,55,2000-12-30
6119,840376,192976.35,9752,9391,65,2013-05-19
6120,755610,339892.09,2731,4386,86,2006-12-14
6121,94176,50373.8,748,12370,96,2002-07-20
6122,12039,553532.97,192,9391,108,2003-04-03
6123,357444,267962.41,9119,6878,93,2012-04-02
6124,62929,647565.85,11835,5085,56,2011-06-27
6125,541485,737248.08,7494,9019,55,2013-10-02
6126,44837,260915.21,2608,2057,5,2010-02-12
6127,291759,539726.3,758,7211,27,2011-02-18
6128,661367,712923.6,11345,7389,13,2010-05-12
6129,46431,520218.08,10709,2061,98,2012-05-22
6130,675520,875461.12,2393,12356,59,2007-11-17
6131,779775,864839.5,3280,12400,57,2020-10-07
6132,487144,318869.32,11342,2395,27,2019-01-04
6133,191004,453180.28,4706,1130,34,2017-02-09
6134,245880,259024.96,10609,104,88,2010-11-07
6135,340259,190900.23,12408,5001,26,2014-04-02
6136,30945,22686.15,9680,5571,58,2021-05-03
6137,756545,3972.31,11761,1163,19,2015-12-06
6138,527938,262725.92,11684,610,21,2011-09-03
6139,31481,901697.79,9362,5162,41,2008-09-03
6140,690015,410229.87,8503,9951,18,2003-02-21
6141,479155,308483.79,2907,12352,3,2022-05-19
6142,560952,882906.73,11643,11809,3,2001-08-28
6143,259431,166870.43,1617,1248,60,2005-04-30
6144,497291,502977.18,12472,5633,57,2016-11-20
6145,715203,25454.96,9722,1699,77,2021-09-29
6146,981744,67487.49,5466,8033,16,2015-11-12
6147,280779,625941.12,1137,12062,49,2012-04-18
6148,958040,505237.77,1623,9638,59,2000-03-21
6149,196523,982305.18,6447,7919,89,2020-05-04
6150,461874,164743.38,10519,2047,90,2005-10-14
6151,723612,803532.66,8573,12078,90,2000-11-21
6152,804611,36646.4,6717,10316,58,2008-09-16
6153,674313,228945.08,3794,7720,106,2000-09-27
6154,69847,271004.4,8527,6871,23,2013-04-23
6155,135969,623004.41,1180,4741,51,2020-05-26
6156,299955,150261.62,6804,2130,78,2021-10-20
6157,933105,279577.18,9902,5811,81,2000-09-21
6158,249205,568301.82,1988,9307,64,2013-10-28
6159,714300,40552.63,867,10189,95,2000-04-06
6160,270520,167900.9,12068,10779,59,2003-01-18
6161,567082,123896.7,4389,6617,118,2017-06-04
6162,980722,861484.08,9163,6309,87,2019-06-13
6163,915433,588648.35,11032,11123,73,2004-03-13
6164,955858,320286.35,5216,9066,97,2014-07-26
6165,424666,886968.16,9214,297,74,2016-04-15
6166,686671,806989.35,11541,8259,6,2016-10-03
6167,381971,165775.62,9879,2189,57,2018-11-19
6168,799940,970754.39,4332,3432,54,2005-06-03
6169,347688,685708.85,8565,3187,56,2011-07-24
6170,521725,942787.69,4012,4630,98,2020-09-03
6171,250720,511999.44,4440,7282,39,2014-04-17
6172,468949,555677.85,10969,5224,10,2020-11-12
6173,308930,579281.98,8846,455,116,2020-04-24
6174,178132,752220.62,8181,1413,21,2013-11-28
6175,199819,843093.99,3544,1494,116,2020-03-10
6176,44862,742430.9,11965,9887,19,2005-02-05
6177,426763,783925.0,5815,9699,99,2002-10-30
6178,538332,417751.72,7486,7199,101,2021-03-16
6179,521366,573782.83,10560,7301,13,2013-06-10
6180,807717,390499.08,4109,11048,103,2002-06-06
6181,146738,275918.66,1467,901,31,2005-10-26
6182,542442,607735.32,6481,5847,78,2010-04-15
6183,761174,180037.06,11576,46,80,2003-12-04
6184,8842,108593.98,1918,8813,14,2003-11-19
6185,680952,120461.4,136,9497,57,2007-11-27
6186,664378,135681.8,2824,44,117,2005-03-03
6187,806486,871013.59,4846,3768,113,2021-12-24
6188,311856,375454.57,6113,10052,117,2013-05-19
6189,145511,792720.65,1295,9584,12,2008-12-16
6190,358175,915463.59,11315,927,15,2016-03-26
6191,508704,887087.48,10497,6389,17,2000-01-12
6192,199883,623000.31,2811,7056,51,2002-01-05
6193,402144,629727.07,323,644,80,2014-09-09
6194,316904,270635.9,205,2342,76,2013-10-04
6195,240533,192567.57,7315,8527,52,2005-04-12
6196,690604,27227.58,3427,10160,65,2003-07-06
6197,80066,106340.68,11717,9058,35,2013-09-04
6198,686104,757075.98,561,8190,53,2004-06-21
6199,576527,119306.28,4697,3214,74,2007-01-19
6200,912957,211369.8,9216,11263,69,2004-04-19
6201,107582,147810.25,10441,11606,99,2017-03-08
6202,739470,274285.51,11305,713,47,2021-07-06
6203,164544,505675.32,3288,9705,102,2000-01-13
6204,701993,190492.17,3504,116,57,2019-07-19
6205,71727,106232.18,1343,11939,116,2011-04-27
6206,866848,801552.09,6713,8600,63,2017-11-30
6207,186863,938974.42,2354,7899,68,2000-01-24
6208,227012,945198.47,10030,8573,7,2022-04-30
6209,242560,242640.18,5302,10203,101,2011-12-23
6210,384405,437991.55,2011,10268,46,2013-02-18
6211,242319,258408.26,8875,8191,67,2009-12-06
6212,888333,699195.02,11451,1879,110,2019-09-09
6213,757901,61588.14,7041,496,37,2011-08-31
6214,731393,107137.79,9600,8783,101,2020-01-15
6215,993870,986609.83,9464,10232,25,2018-05-23
6216,228151,559176.38,9794,7178,62,2021-01-13
6217,475329,673172.5,2085,8806,40,2000-03-19
6218,609184,431289.13,3093,9718,76,2002-11-06
6219,712113,420962.17,8259,5589,10,2000-03-04
6220,621560,388412.43,10516,528,62,2001-11-05
6221,420142,46180.89,7578,12320,2,2003-08-31
6222,244199,840830.36,6663,9616,41,2011-04-15
6223,261111,621770.98,6311,7540,85,2001-06-08
6224,906728,197136.35,10196,5554,75,2001-12-23
6225,162071,257687.04,10553,5372,45,2000-08-07
6226,160750,664815.09,10003,2119,78,2015-12-25
6227,488810,93332.96,11687,10036,81,2014-07-21
6228,750951,572727.9,7503,6341,63,2009-01-07
6229,742441,590719.63,262,11645,38,2013-01-04
6230,175100,21208.3,7832,10258,27,2021-11-05
6231,307744,664621.42,8636,5670,15,2005-03-21
6232,165520,47669.62,8410,9808,52,2010-07-22
6233,398263,625877.68,7045,12137,60,2015-01-06
6234,835981,886068.45,1917,5014,87,2003-11-24
6235,667071,602493.88,2220,2134,99,2009-11-20
6236,501196,574158.03,5257,2765,82,2018-10-06
6237,591745,646069.36,8589,11064,90,2012-04-04
6238,689024,453668.31,9722,11937,81,2015-07-31
6239,106961,334223.7,8457,3972,38,2002-09-20
6240,859100,309884.22,9181,11699,29,2012-05-01
6241,621299,639718.1,4817,11413,90,2001-04-20
6242,171872,573763.72,5035,1232,72,2019-06-23
6243,665390,89721.19,4926,3593,0,2016-04-19
6244,30469,390216.64,5367,11396,82,2010-05-27
6245,699948,781804.25,279,6120,23,2016-09-22
6246,409201,892408.82,2680,9988,102,2008-07-12
6247,832559,528233.22,1020,10524,35,2003-10-01
6248,299001,141519.03,5563,7600,65,2007-03-31
6249,987164,355231.36,277,1856,81,2002-10-09
6250,289474,919852.17,10349,2255,40,2017-08-12
6251,556378,87943.24,12249,1524,35,2018-02-19
6252,975117,505993.19,5213,4337,7,2002-10-13
6253,288876,692051.16,4429,2031,21,2001-12-13
6254,770901,859806.46,1813,7668,100,2019-12-19
6255,440409,485309.62,1862,590,74,2013-12-27
6256,655539,826527.8,7450,3828,49,2001-01-13
6257,19108,42771.95,3842,6105,94,2017-11-02
6258,328016,853857.93,8404,2129,10,2013-11-15
6259,158252,594781.43,4142,8936,38,2002-03-17
6260,572491,828863.34,7039,4992,53,2012-10-22
6261,910767,987216.18,911,11097,22,2011-03-15
6262,176177,612884.82,5496,1312,71,2007-06-08
6263,191167,941823.64,2051,7887,30,2014-04-23
6264,723722,570045.9,10284,10809,96,2014-06-28
6265,871542,664961.13,4056,8782,34,2000-03-04
6266,584262,183495.12,11796,189,90,2009-09-22
6267,294122,685065.02,8452,4892,7,2012-02-07
6268,89291,153723.79,12351,2691,78,2015-06-10
6269,109714,784683.28,2096,2487,96,2022-04-27
6270,866156,696474.03,8633,7750,7,2017-10-09
6271,274962,132497.86,8557,2720,18,2000-06-23
6272,531438,679066.95,5943,4442,46,2004-04-22
6273,199465,998979.04,2395,1747,15,2010-01-16
6274,703243,522750.46,7829,8998,20,2021-09-18
6275,965821,350090.68,2012,11651,100,2020-05-22
6276,517893,230680.01,8533,2242,43,2009-10-15
6277,506000,728126.59,6624,2572,51,2000-02-10
6278,676322,230919.59,8576,1477,47,2008-06-16
6279,687437,525672.59,2470,2293,97,2020-05-17
6280,398185,423598.33,7532,7251,104,2014-11-21
6281,343915,591469.14,5688,4537,24,2002-07-03
6282,565772,757663.53,2681,7438,34,2000-02-16
6283,886499,680476.77,10766,3609,50,2010-10-02
6284,820548,938038.61,11631,12190,5,2007-03-10
6285,987863,185555.77,2277,12410,119,2015-10-02
6286,635729,798018.09,6975,3166,12,2013-02-16
6287,678791,209948.52,10402,8638,63,2016-02-15
6288,466828,236257.91,1318,8941,118,2002-07-21
6289,907456,472821.76,5676,6358,56,2001-06-10
6290,749896,944382.91,8442,4485,6,2005-04-05
6291,520433,984307.43,10208,5886,109,2021-09-08
6292,371982,768406.32,1874,3833,103,2009-07-19
6293,157035,237607.43,598,4978,88,2013-04-21
6294,840032,59200.52,6868,11314,108,2007-10-28
6295,464392,706079.95,1650,3837,18,2014-06-29
6296,698082,128737.78,3715,10984,57,2021-06-09
6297,168527,14942.24,2607,9855,83,2015-09-13
6298,53813,159941.22,8843,5102,91,2020-04-25
6299,706177,230196.95,7544,3185,52,2018-03-21
6300,3417,979840.6,2954,5708,80,2006-05-17
6301,324381,455634.59,9593,790,74,2014-10-05
6302,124274,835467.65,10249,6531,104,2010-05-25
6303,273988,323850.38,10903,3998,1,2018-04-22
6304,873963,804991.22,4859,8911,54,2000-10-12
6305,571358,588747.55,2793,9738,33,2015-05-28
6306,282134,16081.67,11338,9829,91,2018-06-18
6307,130325,766173.55,533,8352,12,2011-07-07
6308,463574,36329.71,1813,5182,29,2007-10-18
6309,198540,914053.99,952,1407,72,2004-03-19
6310,727482,932917.62,391,1056,5,2021-06-01
6311,61311,327414.58,1036,2354,40,2014-02-13
6312,857219,52865.68,5860,10267,114,2013-06-24
6313,124455,40959.54,4365,6531,73,2010-08-02
6314,936388,662921.96,11399,1369,47,2005-11-07
6315,314474,882976.13,6258,8458,6,2018-06-13
6316,402822,877524.6,9481,3038,49,2015-12-02
6317,285086,772407.8,8253,5386,48,2007-11-19
6318,594260,532557.21,10460,8650,78,2001-09-24
6319,872055,595132.73,6485,7715,91,2010-02-10
6320,843386,652171.01,5806,3759,111,2009-09-07
6321,338151,753274.74,2011,12117,93,2020-06-25
6322,710451,686283.82,5231,7130,60,2015-05-16
6323,113343,195744.38,4178,2114,15,2000-11-10
6324,987119,647909.51,11660,2369,44,2007-05-12
6325,108949,427595.98,10918,5917,7,2004-09-01
6326,113057,559848.55,3454,3407,118,2003-03-06
6327,370286,927793.83,6026,3843,6,2021-09-11
6328,39289,970531.3,7524,4859,105,2004-05-11
6329,804554,291993.89,2699,2383,63,2021-01-31
6330,362488,757755.76,4684,12061,117,2006-10-15
6331,32627,754090.51,2447,7395,101,2018-08-13
6332,23702,531651.16,10375,12265,41,2021-02-16
6333,518643,508904.41,10909,3274,63,2012-01-02
6334,454486,255689.32,3302,3882,99,2009-04-17
6335,905511,5061.03,2009,4787,113,2016-12-31
6336,534738,332692.17,4861,1449,68,2022-04-23
6337,359984,496689.76,7889,10516,33,2007-07-27
6338,271964,611618.14,5374,8449,4,2021-07-25
6339,290176,157541.35,10151,8226,37,2007-02-24
6340,959421,377546.64,3713,9014,82,2007-11-05
6341,843818,557598.38,8054,9480,36,2001-11-04
6342,343286,648753.44,6903,8951,104,2012-12-28
6343,577919,628427.12,3485,12155,62,2017-03-13
6344,764491,577494.54,1026,3187,29,2001-06-10
6345,550719,729248.48,2343,4068,85,2016-12-07
6346,542021,203216.74,7334,248,75,2008-05-12
6347,695644,109100.8,11658,296,48,2001-07-02
6348,529248,592152.9,3353,505,104,2016-05-25
6349,630571,128924.21,617,10939,42,2006-11-24
6350,285551,688120.21,1580,6188,79,2017-08-27
6351,462189,509358.72,4670,2974,99,2006-05-16
6352,525987,434203.05,4886,10318,37,2008-01-18
6353,643513,653833.94,2718,10157,42,2011-11-27
6354,19632,416562.78,3025,10293,81,2012-06-05
6355,745486,847962.79,8170,5469,73,2009-05-10
6356,405776,953526.19,6876,3737,58,2021-08-05
6357,684355,161485.52,5637,9368,105,2009-03-30
6358,653709,703964.72,2478,6826,26,2010-11-23
6359,511454,332493.27,4714,2351,93,2012-03-30
6360,164256,598956.01,8050,4813,101,2021-08-14
6361,198372,331992.76,8069,3184,35,2010-06-27
6362,33013,873808.45,11962,4835,69,2011-08-26
6363,747474,160823.9,1157,1787,43,2009-01-30
6364,232962,775131.49,436,10799,117,2014-01-02
6365,740308,159060.74,2675,3373,25,2020-04-21
6366,667505,358827.7,1097,8523,73,2019-11-15
6367,138716,461296.15,4860,6080,10,2012-02-18
6368,131573,661890.76,8159,8991,119,2008-10-26
6369,589254,327547.34,11331,4918,20,2004-08-05
6370,936975,238913.78,9603,4006,17,2013-04-03
6371,608027,566867.61,8682,8852,101,2017-10-31
6372,933403,531805.89,231,6058,37,2018-12-16
6373,822542,257798.57,10816,11071,118,2021-04-08
6374,220616,261149.71,11443,4388,99,2002-08-31
6375,508044,892228.03,12402,11523,102,2014-09-01
6376,866054,218521.02,9594,1479,117,2005-12-21
6377,95719,569802.35,9766,3511,11,2012-09-18
6378,395948,347324.96,465,7910,27,2014-11-25
6379,321683,723930.94,7802,11715,85,2008-08-15
6380,665421,556356.34,4847,304,66,2011-04-05
6381,239271,834110.84,9771,316,34,2015-07-13
6382,403525,384689.39,7180,2638,114,2011-05-19
6383,625245,546066.13,11055,3221,118,2006-01-13
6384,914435,233708.78,9044,7051,32,2004-04-04
6385,522748,208173.59,4533,3323,34,2006-10-19
6386,753997,246394.41,10089,12434,47,2009-10-30
6387,216579,639469.97,10482,11270,19,2002-09-09
6388,40574,714838.0,11359,2643,59,2002-09-01
6389,491843,577585.28,1543,4485,55,2000-04-29
6390,849252,660486.38,12190,6793,109,2021-06-08
6391,260891,896732.11,8460,12478,68,2022-02-17
6392,401192,972824.78,2397,10347,16,2017-06-12
6393,939914,580954.48,9,2004,88,2003-11-24
6394,253026,485647.61,7467,2772,22,2009-04-13
6395,590773,876492.91,7878,11070,14,2019-11-20
6396,637699,32180.79,5948,8593,17,2010-06-13
6397,394181,709062.99,1646,12094,61,2019-05-28
6398,749038,889399.76,2462,3021,8,2018-05-25
6399,400451,493936.05,9944,7658,88,2014-05-08
6400,258886,337962.62,4769,2707,31,2003-07-04
6401,916674,832511.44,10382,10031,119,2017-06-09
6402,178891,366044.28,5334,5487,3,2014-07-13
6403,81294,90067.94,8605,11314,116,2004-12-12
6404,794663,668598.98,12313,12002,82,2009-10-17
6405,733736,574570.0,11245,9652,95,2021-03-21
6406,357651,474582.86,7255,8144,31,2015-09-10
6407,525406,300334.01,10405,5262,30,2005-11-11
6408,625299,468669.42,2081,4695,10,2000-08-13
6409,929435,246689.55,3184,9505,72,2020-12-17
6410,255274,868921.93,4429,8234,84,2009-05-01
6411,757289,269481.72,6794,10914,79,2016-04-15
6412,994893,776727.61,1587,4822,43,2012-06-20
6413,543978,550128.86,9349,9215,74,2011-12-03
6414,483163,957896.41,3580,2375,39,2019-01-22
6415,914759,486200.71,9199,569,54,2008-05-09
6416,290252,754337.01,3005,878,92,2009-07-01
6417,199831,822193.7,9002,8113,102,2002-02-27
6418,146654,993656.58,7352,4837,51,2016-03-18
6419,28067,833181.67,5742,558,111,2008-03-24
6420,297276,374433.75,1813,2880,69,2018-06-18
6421,937669,454582.75,7381,11770,39,2002-08-05
6422,180408,47999.0,582,6897,114,2013-05-18
6423,942290,101585.62,2035,9493,47,2010-01-05
6424,322417,346167.07,5654,9288,62,2004-02-02
6425,457405,601948.83,1895,2333,20,2001-01-02
6426,753449,48493.64,12491,7968,107,2021-05-14
6427,961450,942906.74,10914,364,32,2004-02-19
6428,853523,42603.7,9294,5551,68,2013-10-18
6429,803364,442933.7,9105,3491,29,2018-08-08
6430,121299,462040.6,3756,8234,102,2009-06-27
6431,829740,2365.27,5183,6005,51,2018-01-23
6432,598517,812594.43,691,10991,30,2006-07-04
6433,539041,820705.84,10932,5353,87,2009-12-13
6434,757075,285006.24,7783,6660,79,2014-11-05
6435,584413,937878.99,10736,11825,63,2001-06-22
6436,267362,474979.07,9445,1525,69,2009-07-09
6437,840945,130475.44,1380,1803,99,2021-04-12
6438,355877,966071.25,4689,7759,49,2008-09-01
6439,998507,513741.69,11508,11323,57,2001-07-21
6440,75732,232883.33,9233,7943,36,2020-07-15
6441,717679,6904.6,5860,10109,79,2021-01-14
6442,976530,292675.57,5851,3105,79,2008-10-06
6443,909958,243691.77,11117,1963,12,2018-05-14
6444,810706,133729.3,3197,6422,30,2008-08-06
6445,237358,909481.21,11343,1940,70,2010-01-13
6446,957629,802628.65,7200,4340,43,2001-05-30
6447,555029,226075.81,3242,5281,91,2017-11-10
6448,522882,618996.19,1424,1708,92,2010-03-23
6449,797024,196708.39,2500,3871,98,2021-08-19
6450,873087,451647.09,3695,5040,30,2018-12-06
6451,679644,754384.46,7249,6226,69,2005-05-11
6452,917550,337995.86,4852,8841,77,2016-10-08
6453,313804,739795.18,7392,1918,67,2001-08-16
6454,516739,620843.22,1703,10640,95,2015-06-02
6455,296952,494483.94,981,3835,86,2012-04-25
6456,627744,301664.55,5517,3644,22,2016-09-08
6457,64725,337722.97,8191,5769,94,2019-08-31
6458,438314,993643.1,6820,6139,41,2012-04-06
6459,36721,82732.94,125,3385,94,2009-05-06
6460,20742,927385.07,7085,4148,105,2007-06-09
6461,954798,519799.09,11932,7469,52,2017-10-09
6462,878523,173178.9,3436,8532,46,2010-02-28
6463,883362,46801.99,7014,2516,40,2006-07-29
6464,105182,63186.79,3518,3215,62,2006-11-26
6465,270621,53844.74,10302,1305,22,2009-03-07
6466,765014,939193.82,10035,7428,63,2009-02-01
6467,416450,392867.08,6345,736,49,2013-08-03
6468,26589,275220.45,3061,12275,50,2019-09-28
6469,760702,128197.95,6009,6602,31,2011-02-22
6470,912696,855552.52,2700,9871,108,2008-02-12
6471,394585,934354.41,5332,10139,33,2010-06-01
6472,388566,793274.28,11411,11903,8,2012-06-17
6473,232577,55294.05,11454,10179,95,2008-12-05
6474,345255,28222.17,1218,12052,100,2011-06-09
6475,381297,627920.6,8447,7881,87,2012-06-21
6476,829597,818116.26,6460,6954,41,2015-03-17
6477,392611,425458.07,11388,1288,84,2020-07-22
6478,307576,485295.8,1045,5602,70,2002-09-11
6479,442067,867834.12,4479,5086,92,2017-10-26
6480,328526,868460.91,1367,6326,64,2019-09-15
6481,380453,518495.47,9113,9198,75,2017-02-28
6482,737142,249442.94,5937,9921,74,2000-01-18
6483,467875,240346.61,6156,6056,52,2012-04-14
6484,49736,481718.14,8103,6875,19,2021-08-29
6485,388749,253699.57,5704,1899,78,2020-06-05
6486,672940,495417.18,7994,10607,44,2019-11-08
6487,167694,249601.09,3265,80,108,2005-06-10
6488,785730,310631.4,11677,4968,3,2021-08-20
6489,953043,702284.11,11539,8857,110,2003-07-01
6490,453184,102694.35,6281,5578,77,2014-06-03
6491,776801,144537.64,9646,11619,45,2018-02-20
6492,735273,913571.14,6325,2318,104,2012-11-21
6493,477532,51744.56,6296,9419,79,2008-02-19
6494,910665,572635.21,5866,5596,90,2021-02-20
6495,616017,51047.08,8209,1955,39,2000-01-25
6496,61059,967307.57,435,377,78,2019-06-13
6497,827224,409946.3,4811,11121,30,2003-10-31
6498,59812,927958.46,2371,6498,27,2016-12-29
6499,593332,694711.68,6432,619,59,2016-12-12
6500,372378,44558.37,1243,5484,36,2007-04-06
6501,447493,620182.58,12468,6952,23,2020-06-28
6502,229781,217676.54,11996,197,56,2004-04-10
6503,967023,626788.12,2788,12207,72,2021-08-14
6504,54834,110510.37,8779,6481,51,2001-12-16
6505,485219,176070.06,11350,7192,30,2016-12-28
6506,232602,811708.98,11795,11241,6,2008-04-11
6507,743518,203513.74,5759,7479,92,2021-12-29
6508,281898,553600.73,2611,571,48,2013-09-12
6509,361492,407744.58,6468,4337,109,2016-04-24
6510,836855,154147.33,11308,5785,29,2005-11-04
6511,947727,802320.2,5717,1701,85,2022-02-18
6512,105380,645756.24,12356,11107,16,2009-11-05
6513,6669,72371.77,5143,5823,114,2010-01-22
6514,167681,26365.34,7646,8033,1,2013-04-27
6515,350971,306272.96,7920,8425,82,2016-05-07
6516,133829,792826.36,3745,11292,34,2018-03-19
6517,709385,855161.72,1568,9674,106,2021-08-01
6518,573928,4764.83,7674,1251,61,2003-02-20
6519,668308,580839.35,7293,10335,4,2006-02-26
6520,90545,958446.65,4843,5770,118,2021-09-06
6521,786853,637380.95,3662,409,42,2000-11-02
6522,98349,363009.32,6139,4629,54,2020-08-01
6523,508329,414175.46,5090,9997,5,2000-03-18
6524,291632,720133.83,10362,413,13,2016-06-05
6525,153326,357638.78,10662,35,17,2021-12-26
6526,375633,756541.78,7438,6578,69,2014-04-01
6527,565509,449465.1,10068,11975,43,2003-04-20
6528,538138,22058.99,7446,7604,50,2004-10-07
6529,76227,899643.7,9295,11097,57,2011-12-31
6530,973651,628377.62,7498,4036,1,2007-09-09
6531,158876,901075.3,8501,9847,98,2012-11-26
6532,309221,399318.21,6318,11030,81,2008-02-11
6533,570309,715029.86,2215,5423,82,2021-06-23
6534,671563,600663.39,11598,11162,23,2019-10-22
6535,678302,432080.9,3914,4377,13,2015-08-02
6536,681346,368343.24,951,8226,56,2018-09-22
6537,426848,91628.29,1531,7247,93,2015-05-11
6538,840712,122036.89,4018,9565,34,2017-06-16
6539,223677,785205.92,7369,3962,72,2007-02-18
6540,355870,12683.74,9336,4455,40,2015-05-26
6541,179132,760662.44,10286,1118,92,2022-06-05
6542,738246,230113.26,7181,6538,104,2019-04-01
6543,454721,19978.01,5416,5031,30,2015-02-03
6544,880789,518628.22,380,2015,59,2021-01-01
6545,811424,699582.61,1650,10564,48,2005-12-03
6546,387911,91733.89,10293,10102,66,2000-06-04
6547,801295,518490.49,11229,2574,117,2010-12-07
6548,211554,529795.82,5217,4886,98,2006-06-16
6549,973491,524894.69,2218,5732,60,2004-09-17
6550,991647,928583.68,6577,8641,86,2006-06-27
6551,593081,963696.06,10327,12015,34,2001-04-19
6552,902813,412632.07,578,2232,90,2008-11-08
6553,876361,769196.52,11346,9117,13,2001-05-08
6554,893121,301418.17,11525,7732,94,2003-05-20
6555,437510,687517.86,7352,2327,51,2011-10-22
6556,57767,982935.77,6670,3846,76,2003-12-14
6557,577905,806953.83,3124,10318,6,2006-09-06
6558,331624,330712.17,1125,1056,64,2014-09-06
6559,560708,965206.78,5552,7664,57,2010-02-23
6560,94345,408294.11,6724,3474,10,2002-04-12
6561,437545,236832.33,2152,8853,13,2000-11-24
6562,784407,398021.81,9255,11675,10,2006-04-04
6563,523866,137959.0,10936,11400,10,2006-01-03
6564,546561,827976.51,4877,11305,4,2004-08-07
6565,125774,474574.53,9329,6139,98,2009-12-30
6566,13678,834864.57,1623,1844,5,2007-01-23
6567,988654,914521.76,4712,193,67,2005-11-09
6568,103618,782138.99,10750,11983,108,2011-04-13
6569,739220,557320.64,7719,1754,95,2011-11-24
6570,449405,188557.96,8524,7816,6,2000-12-31
6571,588163,531643.6,7316,8664,97,2001-03-31
6572,944555,626575.29,9325,11273,22,2000-08-21
6573,181362,267946.15,9094,7279,11,2005-11-06
6574,264277,35393.45,7031,1823,86,2000-06-18
6575,529759,269371.43,8834,1340,36,2008-02-07
6576,579271,82158.98,6896,1097,12,2000-10-31
6577,909998,765827.07,2259,1320,64,2018-02-11
6578,201330,365691.11,1218,2346,15,2005-07-17
6579,205088,394691.45,3033,9312,41,2014-03-16
6580,554210,348846.84,9288,8237,78,2021-06-07
6581,743339,7903.95,544,7932,89,2003-06-04
6582,471440,383299.77,9515,10039,5,2007-07-12
6583,518635,223704.23,10556,9495,68,2014-05-05
6584,255784,332504.9,5281,4962,19,2015-04-11
6585,640693,709299.51,5157,1813,44,2007-09-13
6586,43303,667793.5,11075,9293,46,2013-05-15
6587,85166,76785.33,5168,10417,0,2019-10-04
6588,917603,66377.29,11043,6249,15,2014-03-10
6589,583471,525364.69,9019,881,49,2021-07-29
6590,315215,655749.62,3824,10563,75,2010-12-31
6591,935841,629069.79,972,4772,89,2004-05-12
6592,814963,499956.84,5576,2837,67,2020-02-10
6593,682371,203875.28,6462,4033,86,2009-07-24
6594,595802,883493.82,2447,163,28,2007-03-13
6595,993932,180293.32,1792,355,20,2009-08-19
6596,752259,185241.66,6085,8152,36,2014-07-15
6597,299415,562902.79,7177,8963,114,2007-04-14
6598,724774,468668.62,4966,7482,10,2014-03-18
6599,842283,282470.31,10760,12202,71,2014-06-08
6600,320240,255781.83,7296,8279,57,2003-01-21
6601,405933,222612.77,3805,6705,109,2006-04-08
6602,175998,568081.77,602,1228,58,2013-05-18
6603,165118,715639.68,4512,1551,43,2008-10-27
6604,811213,430728.59,4260,3116,19,2011-04-23
6605,45294,962560.74,9573,4084,29,2009-11-24
6606,994902,225345.26,5756,7232,99,2007-02-27
6607,527881,706653.82,9741,6443,27,2010-07-13
6608,681758,717030.8,96,158,63,2010-05-14
6609,857504,599577.48,4466,8783,17,2019-02-22
6610,900620,142228.3,8008,3022,113,2011-10-03
6611,228469,950796.63,11869,10537,0,2010-01-01
6612,801337,965090.96,8276,7610,58,2012-05-13
6613,840244,771846.28,10275,2306,20,2001-12-02
6614,101405,146753.46,1962,10761,2,2008-03-31
6615,12226,94555.47,2364,6952,49,2009-03-02
6616,15967,563184.18,2397,3139,45,2011-02-26
6617,329563,196481.77,7132,8095,34,2005-12-01
6618,362187,158847.81,12422,10907,112,2004-06-19
6619,854803,34457.84,3168,8592,86,2017-12-21
6620,532677,634384.22,7177,1774,81,2013-08-14
6621,686423,148485.98,5911,6729,19,2017-01-29
6622,696083,45643.53,6650,9312,12,2005-12-09
6623,167065,291012.29,83,9503,39,2009-09-25
6624,395086,220511.56,8805,2042,19,2001-03-22
6625,137421,609865.25,9211,3050,45,2012-02-01
6626,540540,828826.94,10124,9656,21,2006-05-13
6627,38412,794623.08,10975,3515,83,2015-08-09
6628,712801,91172.84,3826,11378,50,2013-11-01
6629,453990,260565.94,4583,11965,9,2018-01-01
6630,151543,948759.59,12454,2194,52,2011-10-09
6631,197852,623544.51,3601,2208,46,2013-12-20
6632,239732,478053.23,10864,4033,18,2011-04-01
6633,921432,829219.06,7081,7586,60,2021-05-01
6634,247835,788376.69,1812,415,42,2005-03-28
