id,codice_transazione,importo,emittente,beneficiario,banca,data
1669,621173,926589.27,554,3241,61,2014-12-18
1670,395215,248935.33,1041,5129,62,2010-04-04
1671,12270,929613.01,1133,3263,43,2008-10-28
1672,177936,743607.22,4646,3324,107,2004-06-06
1673,299236,780692.32,1826,623,69,2019-01-02
1674,12329,337082.09,292,6165,64,2008-03-10
1675,849853,842670.85,1802,1542,4,2021-12-16
1676,537277,757551.13,4652,1755,25,2018-08-13
1677,867016,228281.6,954,1470,1,2009-01-19
1678,605141,130090.73,1065,1060,48,2022-03-05
1679,729249,210571.8,2166,1900,0,2016-05-22
1680,586646,900536.45,5731,4420,19,2017-05-16
1681,773513,21434.78,3854,4813,50,2016-12-30
1682,930886,566471.31,2029,5082,35,2001-08-06
1683,492097,167180.49,3707,6233,64,2015-10-24
1684,556341,435485.23,5753,4303,41,2021-11-08
1685,494945,757236.76,618,605,119,2019-12-07
1686,679539,602848.29,4586,5331,30,2013-04-06
1687,819577,771582.31,1717,1295,75,2002-12-03
1688,402949,53286.55,4592,4341,93,2013-11-18
1689,852150,17614.79,4715,1772,46,2013-04-06
1690,616727,79876.7,2338,5236,106,2013-07-25
1691,4430,111566.52,118,3478,91,2014-03-24
1692,785314,23831.63,5766,560,44,2009-09-20
1693,162716,666935.18,4328,1314,23,2010-10-14
1694,400520,302926.59,1356,3182,25,2014-03-03
1695,272615,608797.15,400,3263,51,2015-11-05
1696,582350,560335.05,2350,958,30,2000-10-22
1697,72643,591315.87,641,3882,38,2021-01-24
1698,879152,437247.25,1185,2713,3,2015-08-16
1699,158980,892661.6,2840,650,60,2015-03-25
1700,47367,850437.78,696,3075,112,2007-04-19
1701,953940,963001.41,1607,4634,78,2006-06-25
1702,319058,600910.84,4862,227,56,2021-10-24
1703,650418,367882.73,6046,3783,25,2020-02-27
1704,310937,462957.71,3880,167,7,2004-11-23
1705,807328,480259.96,3623,3529,40,2018-05-25
1706,719956,665496.25,2110,2424,113,2013-02-22
1707,491957,163240.83,2201,3436,25,2006-03-07
1708,50514,699376.06,1065,3545,107,2004-04-13
1709,764811,3397.15,1860,5661,118,2001-04-29
1710,212498,73363.84,5938,2349,97,2011-05-08
1711,265915,100100.65,4383,5243,41,2017-12-03
1712,387462,7857.36,772,1376,30,2015-04-18
1713,685521,188356.94,3443,5312,47,2005-06-04
1714,632436,764137.0,2558,2365,21,2003-04-05
1715,414594,169117.12,4051,5109,39,2010-10-30
1716,432759,465801.68,442,4441,13,2006-07-11
1717,727515,921301.76,2445,4348,111,2011-09-03
1718,924510,106838.68,634,6211,34,2021-07-26
1719,264090,549757.16,228,6027,74,2019-01-17
1720,104470,155355.23,2689,4957,34,2002-01-11
1721,388131,339935.71,932,1064,53,2021-05-24
1722,72511,380099.48,7,5576,105,2008-02-19
1723,541577,424817.98,5445,3355,89,2019-09-11
1724,686786,58618.65,2997,2601,3,2006-08-26
1725,813370,427630.5,371,2380,14,2017-12-07
1726,527444,233000.53,3194,499,107,2006-06-25
1727,635191,757164.4,3338,3963,20,2015-01-21
1728,708249,898493.85,3853,1576,40,2012-01-23
1729,100040,96456.5,686,5662,63,2008-02-17
1730,792616,56882.31,4998,4773,14,2006-08-01
1731,563379,321919.54,2445,2491,67,2021-03-04
1732,731059,6590.02,1252,5338,0,2015-04-18
1733,360257,927512.74,1403,4381,53,2002-07-17
1734,413093,11801.65,6218,4638,47,2018-03-16
1735,257506,628326.23,2563,2429,51,2005-03-27
1736,164988,931706.31,3766,1826,50,2015-05-29
1737,281083,314305.08,3220,3202,114,2017-10-27
1738,253571,507643.92,4942,2917,62,2008-09-30
1739,648668,842631.26,3767,5941,53,2013-02-07
1740,635435,200945.02,3699,4628,96,2014-12-04
1741,580452,201819.22,5546,5882,98,2018-04-19
1742,621207,797654.42,6176,4333,113,2013-04-15
1743,348140,131699.97,337,2511,18,2008-03-15
1744,228790,337970.75,4904,4411,21,2006-04-10
1745,522845,42827.59,3168,4122,22,2011-01-18
1746,456545,353045.91,3448,3150,24,2001-04-19
1747,250753,475496.47,2705,4107,76,2007-11-30
1748,284313,794737.0,307,453,16,2020-04-17
1749,501963,684515.28,157,2418,96,2013-11-03
1750,769722,929185.4,4942,2473,96,2020-05-12
1751,400588,761581.5,3623,3755,60,2000-10-13
1752,201571,657843.74,894,1521,5,2002-09-20
1753,741930,688738.02,5327,880,13,2008-06-28
1754,698363,738637.78,1414,3897,73,2015-11-09
1755,764585,440304.08,1281,4745,58,2004-11-04
1756,654475,30504.48,3739,1904,68,2008-08-12
1757,547477,922024.82,1433,5324,36,2011-03-06
1758,306958,401521.93,5422,5921,73,2014-04-02
1759,937862,623171.47,2425,2892,62,2016-02-12
1760,984802,934270.52,528,1789,62,2017-08-07
1761,899515,544671.19,4700,5284,100,2015-12-20
1762,737204,784295.09,4729,4683,109,2016-09-29
1763,11990,290803.3,1181,1395,53,2017-09-25
1764,196637,380441.13,283,3535,37,2017-01-26
1765,598346,289561.56,3183,2424,102,2013-02-01
1766,130872,909641.91,4585,4135,20,2010-02-01
1767,690090,313575.76,3825,2763,68,2015-10-10
1768,74333,618153.21,4135,626,16,2019-02-26
1769,179035,660808.89,549,641,60,2007-06-05
1770,840592,496960.24,3562,3205,77,2012-02-11
1771,804969,532857.85,1308,1066,91,2009-12-26
1772,997687,960269.21,5381,937,12,2018-04-12
1773,392519,388686.36,4506,3341,101,2013-04-19
1774,941918,388695.47,5008,251,99,2000-06-19
1775,939242,991265.14,179,2272,57,2016-12-14
1776,297536,771983.11,4278,64,30,2001-11-29
1777,897009,798345.71,4670,3640,87,2009-02-28
1778,674868,915529.26,1665,777,74,2016-10-24
1779,987508,155611.9,6021,1189,27,2006-04-16
1780,965897,644493.66,5059,1768,17,2017-02-24
1781,747790,316585.07,5237,1265,91,2002-03-05
1782,295420,164728.17,5921,1277,103,2004-02-02
1783,775418,438196.18,2993,4694,79,2012-09-24
1784,410274,669815.36,1579,3723,62,2010-06-18
1785,989302,98091.01,6155,5685,103,2004-08-02
1786,402040,555516.77,6111,2923,89,2004-05-13
1787,74076,449121.92,5328,1034,44,2018-04-28
1788,866435,982538.99,4554,1168,4,2007-12-29
1789,165580,693510.31,4548,3392,103,2009-03-02
1790,860183,480232.75,2004,1724,8,2011-10-18
1791,196577,24790.21,627,1487,114,2012-02-24
1792,792099,105101.71,2593,2753,0,2002-02-20
1793,47650,627065.82,5314,6104,98,2017-08-29
1794,638182,900733.99,4062,1112,57,2017-08-27
1795,538754,684752.27,6006,2115,111,2018-11-25
1796,506706,743661.67,4286,518,100,2001-02-09
1797,304211,311719.14,4395,1648,61,2018-02-28
1798,552656,793792.6,1952,5012,38,2014-03-22
1799,712060,23539.29,1565,1513,115,2003-01-30
1800,355281,967093.33,5120,253,7,2009-02-19
1801,882807,476382.52,4763,4042,102,2015-07-01
1802,651149,844319.12,529,598,101,2010-05-07
1803,375473,675176.31,6206,4407,55,2008-12-17
1804,955610,102583.02,4336,3501,39,2003-05-20
1805,356220,13771.99,3595,1714,13,2018-05-20
1806,534111,354393.97,961,2019,90,2017-07-14
1807,213810,932472.04,4424,3352,48,2001-10-03
1808,75400,895805.95,1678,3857,0,2010-07-25
1809,568048,410391.13,4960,2431,28,2010-09-18
1810,378002,761684.52,2612,2161,111,2007-06-18
1811,769606,322963.94,2045,3770,42,2000-09-05
1812,765646,15417.37,5116,4559,27,2001-09-09
1813,317296,230395.55,3984,2645,26,2015-10-27
1814,871636,160665.04,694,39,43,2002-05-15
1815,332693,717955.99,5369,4771,57,2015-05-31
1816,207410,382617.8,5155,1505,85,2000-07-07
1817,102437,32459.07,3632,4289,30,2018-01-29
1818,609228,17430.83,5293,2501,84,2007-06-12
1819,252014,289284.73,747,206,74,2002-05-31
1820,751183,654448.58,4688,4891,22,2021-10-18
1821,370922,503780.22,3262,1257,108,2005-12-26
1822,722328,282377.25,4978,5775,79,2021-07-15
1823,76286,896810.84,1910,866,58,2001-07-09
1824,638345,387404.93,5120,2090,6,2004-02-28
1825,112092,999590.54,1742,986,73,2005-12-14
1826,108888,571694.61,4911,3513,116,2001-06-30
1827,805756,424648.94,3282,1843,90,2021-11-09
1828,267156,861944.93,314,908,82,2000-05-05
1829,768700,889564.91,2481,2002,83,2009-10-12
1830,63893,902325.53,1465,1987,68,2005-10-19
1831,818828,814731.46,5082,3217,100,2009-10-17
1832,808233,350474.76,2345,3650,21,2017-10-06
1833,792317,521201.04,3065,17,29,2020-05-09
1834,216792,982582.11,5496,4769,103,2019-12-18
1835,117210,746095.71,135,4038,3,2006-07-01
1836,438764,181910.7,3945,5945,94,2014-05-16
1837,237338,807098.52,316,977,86,2009-07-04
1838,990141,237343.34,153,485,27,2002-03-16
1839,296160,689130.27,1013,4610,42,2015-03-08
1840,89685,471642.21,2876,4098,29,2014-09-05
1841,542221,434597.33,5057,710,45,2015-10-10
1842,402593,830012.89,1913,4494,21,2001-03-01
1843,659405,501077.75,1934,118,61,2017-03-27
1844,946576,114436.7,851,5935,75,2004-01-07
1845,551866,995343.68,4557,5197,2,2007-07-25
1846,920387,538659.42,5694,2785,90,2013-08-18
1847,697256,125654.81,2562,4669,96,2003-11-28
1848,271479,144834.18,5175,5369,55,2009-11-15
1849,942408,873216.61,4409,4373,49,2001-07-16
1850,514417,280768.05,6110,5230,112,2021-12-14
1851,153028,795151.08,3494,385,58,2012-07-08
1852,600459,640555.44,4692,1905,69,2007-03-04
1853,90517,618673.97,4808,3784,119,2001-02-02
1854,512330,648476.97,6051,6011,119,2014-07-06
1855,15090,456404.45,5861,51,79,2013-02-07
1856,883785,894015.35,4651,4469,34,2012-08-28
1857,163043,321975.34,1746,6028,117,2003-01-16
1858,232373,270164.11,800,2918,22,2001-10-23
1859,834176,85833.96,4212,2823,70,2005-02-10
1860,431629,170101.01,4299,2309,113,2020-06-05
1861,702148,350834.66,69,5175,116,2015-12-02
1862,621630,918874.71,1909,4373,79,2001-11-09
1863,652009,620334.04,3479,4,84,2019-05-12
1864,919128,322223.02,2124,2777,83,2003-08-11
1865,31873,88747.21,2026,2672,32,2003-03-07
1866,85894,381698.09,3569,6095,15,2015-09-20
1867,324150,108983.52,5833,4360,87,2013-07-13
1868,92923,709503.48,113,2049,34,2000-12-14
1869,706188,283278.76,5694,505,17,2015-06-23
1870,794111,90366.3,3482,1828,110,2015-04-20
1871,78042,368720.57,1777,5206,102,2003-09-07
1872,563193,337679.12,5126,4752,43,2007-03-15
1873,588939,84426.84,1706,3686,84,2006-04-28
1874,883725,70014.66,5502,127,4,2014-07-16
1875,542670,192666.27,1355,5336,12,2000-12-24
1876,310228,370486.3,3160,5534,108,2007-02-13
1877,865407,507997.5,6233,3955,50,2019-01-11
1878,66406,368927.26,6175,4022,118,2005-05-01
1879,776921,712580.95,3400,3679,58,2021-05-26
1880,849254,924538.36,4555,4719,83,2010-08-15
1881,638861,480368.0,4245,2593,41,2010-05-05
1882,701357,924170.18,4106,1656,30,2009-07-29
1883,147827,971699.7,3277,126,29,2000-01-31
1884,428168,428169.47,2236,1383,94,2003-01-20
1885,920845,206476.23,5449,4344,50,2012-06-19
1886,182700,70624.66,3829,90,84,2008-11-29
1887,640061,844328.19,265,689,5,2016-04-04
1888,237265,813773.0,1736,2250,81,2011-02-02
1889,127690,717899.48,556,3251,61,2020-06-24
1890,298999,456114.37,6227,2401,84,2003-06-02
1891,629570,997359.65,367,3085,5,2003-07-10
1892,57080,834993.91,4284,3483,4,2015-08-06
1893,268466,245245.9,2218,466,82,2018-11-22
1894,300355,60453.94,1909,2466,43,2016-02-05
1895,672286,251979.58,822,3279,42,2017-12-18
1896,812300,843696.0,6152,4841,15,2016-11-12
1897,537192,178721.32,491,1870,103,2001-12-06
1898,752889,971563.75,218,5487,81,2013-11-14
1899,691672,154068.0,5117,3101,95,2009-06-08
1900,531742,271346.89,5602,5400,16,2007-09-28
1901,329148,932727.36,5887,5812,115,2012-05-07
1902,636093,356542.7,5805,5489,49,2011-07-05
1903,179551,226464.29,2721,1034,19,2010-01-27
1904,443832,789051.24,1094,2045,20,2007-12-31
1905,593164,620050.09,1474,4967,102,2000-04-18
1906,85735,92163.17,4884,923,35,2015-07-10
1907,572788,50189.49,2371,4895,69,2021-01-07
1908,947270,299104.96,2727,1110,51,2017-05-27
1909,95066,546933.28,3472,3489,44,2004-06-06
1910,789095,961404.17,1210,494,24,2016-05-12
1911,394548,69689.98,1446,70,59,2013-06-21
1912,264232,794549.62,2303,4157,64,2005-09-24
1913,886699,135022.29,4931,6146,82,2009-12-17
1914,568328,48169.38,4771,2692,39,2020-04-23
1915,584641,310789.46,355,5274,23,2013-02-08
1916,776009,655417.31,5746,1337,32,2000-08-19
1917,333771,150348.6,3629,5183,46,2012-11-28
1918,980918,597735.55,3169,4922,15,2012-08-07
1919,825482,103277.72,2610,4029,15,2007-10-06
1920,571534,87544.9,3529,6112,79,2007-11-15
1921,245865,661446.88,3617,4952,88,2021-06-09
1922,738987,671800.46,1189,1731,114,2014-12-11
1923,247225,899965.56,2942,5116,44,2007-11-29
1924,417618,133325.38,5037,167,97,2010-03-21
1925,357551,37893.12,2621,4304,33,2012-01-14
1926,621524,528808.48,4811,4182,109,2008-02-11
1927,309104,684239.09,6169,3751,77,2002-01-08
1928,581422,932487.45,1028,4159,14,2015-09-05
1929,490387,333392.08,4955,1256,46,2004-07-28
1930,73886,334191.88,81,160,42,2001-08-18
1931,520192,602228.99,3776,1166,5,2010-02-13
1932,550874,369136.43,1886,4382,71,2009-03-26
1933,808443,365683.75,811,5382,89,2000-11-22
1934,872608,69552.97,1264,6060,87,2006-08-14
1935,156377,993727.28,2740,3077,56,2013-07-08
1936,156062,348041.96,3610,4371,49,2013-08-14
1937,823698,800471.85,3109,995,102,2016-01-17
1938,212022,157617.29,5499,2419,30,2010-12-26
1939,698708,699236.66,742,1263,63,2019-09-23
1940,51651,494453.45,364,4707,118,2019-08-06
1941,728940,552846.14,4145,1042,32,2013-11-14
1942,930233,553885.54,4367,4920,96,2000-06-16
1943,896479,836873.32,734,5529,46,2003-08-09
1944,50608,406778.1,4939,2801,76,2021-01-09
1945,712139,991101.1,1037,5976,83,2010-11-12
1946,748114,433175.2,2885,3282,17,2004-03-19
1947,393132,766385.48,2677,6166,36,2014-07-23
1948,282913,92815.52,4411,4632,107,2011-06-25
1949,990185,889280.16,3369,1233,69,2005-11-18
1950,822361,170364.63,637,3041,55,2013-11-10
1951,807896,782966.89,4017,4929,83,2009-03-09
1952,658680,175193.93,3819,3952,52,2004-10-09
1953,91695,604257.2,3056,2303,76,2017-08-27
1954,914430,949487.33,1979,3788,29,2021-03-05
1955,434728,508027.08,4351,4157,95,2006-08-27
1956,198333,752674.73,4777,503,86,2004-09-10
1957,827722,373446.62,1113,5524,119,2007-12-30
1958,406988,19146.25,2434,4100,23,2011-09-10
1959,992502,281916.65,4934,2897,76,2017-07-31
1960,528849,750709.65,1918,4657,9,2004-04-09
1961,400144,780690.1,4787,51,58,2022-04-08
1962,564001,150633.26,1375,4547,7,2014-11-22
1963,4294,869463.35,4320,3145,1,2004-04-05
1964,334522,586734.71,5831,4860,87,2016-10-24
1965,866293,461413.3,5516,2758,69,2009-09-21
1966,772606,231274.31,3828,6120,18,2010-01-10
1967,98819,44289.45,2188,3299,58,2015-04-03
1968,753667,174635.26,3862,3084,92,2009-04-07
1969,368831,834747.85,3644,2082,94,2000-04-29
1970,931640,403884.64,592,4093,17,2012-07-03
1971,723363,287296.3,5787,4721,45,2002-08-20
1972,460987,733821.24,3766,4974,17,2006-10-24
1973,130320,823518.95,5067,5780,119,2007-12-06
1974,651881,324488.3,4558,123,27,2020-11-01
1975,894498,939936.33,805,753,116,2003-01-10
1976,428153,89872.27,4034,526,93,2007-09-07
1977,890239,833746.6,5413,5542,17,2007-12-13
1978,357074,876524.85,4338,2139,10,2020-03-07
1979,811514,38620.72,94,1900,42,2008-05-31
1980,517831,868047.62,5638,2165,96,2010-05-22
1981,270579,481987.27,4288,5495,7,2016-04-15
1982,210233,682787.98,5659,1724,24,2013-02-11
1983,262657,939194.78,5079,1703,87,2001-08-19
1984,824858,38803.76,3882,3691,88,2009-05-27
1985,480051,342688.89,874,5375,71,2016-08-29
1986,288974,77860.7,4909,5417,109,2011-07-04
1987,964898,311355.5,1966,5811,40,2001-06-09
1988,911210,190594.29,3835,2667,0,2000-12-03
1989,794409,109585.87,408,4691,58,2002-10-31
1990,784211,443197.55,4023,280,68,2011-10-13
1991,572260,867804.53,4146,6096,97,2015-03-10
1992,71849,13501.53,5754,2975,99,2000-06-03
1993,914951,359054.56,915,5820,79,2002-08-09
1994,223689,576796.61,5717,2656,17,2020-11-04
1995,287155,635819.31,1005,4325,23,2001-02-15
1996,383779,152082.77,1703,4579,69,2021-01-21
1997,217774,132994.34,362,4767,71,2022-06-03
1998,357948,77150.24,568,2330,42,2004-12-17
1999,686227,677237.6,1600,1030,70,2018-06-05
2000,163748,892114.54,4779,5599,77,2000-03-12
2001,864078,150639.87,937,1479,82,2021-01-17
2002,193568,980637.49,5275,2235,23,2017-06-07
2003,174777,361087.82,5013,689,58,2006-12-24
2004,980295,677491.52,198,2350,3,2010-11-03
2005,568868,606325.4,3399,1960,19,2000-12-30
2006,705054,34114.63,3966,1134,119,2003-05-21
2007,769641,93822.34,4183,4087,97,2020-04-18
2008,97029,944160.32,2083,238,27,2012-03-23
2009,66932,655528.46,4925,3402,89,2017-06-20
2010,722863,184873.63,3361,5889,29,2021-06-23
2011,72506,501586.31,3548,3628,6,2021-01-05
2012,82267,982352.91,2810,4186,80,2000-01-15
2013,225295,153942.1,5177,1709,52,2003-08-05
2014,118844,381712.86,5209,4433,44,2014-04-23
2015,723689,366684.16,3871,2939,118,2002-02-19
2016,548578,277809.19,6132,5153,32,2010-02-21
2017,632367,112886.26,3633,5845,46,2015-08-05
2018,58246,271286.53,4369,6155,47,2016-11-24
2019,851572,126156.41,1925,2728,75,2006-01-08
2020,857881,883812.52,4530,1130,78,2007-01-21
2021,53337,168390.41,6224,2443,114,2002-04-05
2022,493466,240668.46,4577,3906,26,2014-10-01
2023,436480,534326.61,717,1311,115,2007-11-11
2024,357306,355528.22,916,3553,118,2016-11-19
2025,860079,897737.56,3810,3329,81,2000-03-31
2026,945903,555677.82,796,4923,104,2007-01-12
2027,516744,353757.78,3053,5022,27,2016-12-23
2028,696117,222031.94,1126,447,17,2007-05-29
2029,648420,540574.27,1133,617,89,2014-08-01
2030,550347,973431.51,2542,2382,86,2013-02-12
2031,511806,328198.94,5567,2996,14,2012-04-25
2032,798141,735599.57,4974,6133,18,2014-05-08
2033,358231,632602.56,799,2952,96,2018-04-16
2034,236674,947378.93,2098,1837,79,2010-06-06
2035,283147,856934.14,1946,753,7,2013-08-03
2036,94737,192764.67,2485,5738,2,2011-10-06
2037,260423,329692.57,5368,1410,14,2005-01-14
2038,225195,587504.19,927,6068,27,2019-09-01
2039,765361,134442.84,846,4660,119,2005-04-13
2040,750782,390893.36,3428,3969,75,2001-05-29
2041,257770,107393.69,719,1036,33,2011-08-15
2042,338807,260992.35,2105,763,8,2008-09-09
2043,308673,742409.71,2824,3487,82,2021-09-15
2044,444867,196276.68,2567,3279,2,2009-08-06
2045,998023,904316.74,157,5169,73,2001-05-11
2046,409497,385123.52,3435,5520,95,2015-06-24
2047,67551,54106.41,2606,1641,5,2003-08-17
2048,372096,377959.35,866,1291,115,2015-02-02
2049,910596,813435.24,4079,1500,119,2015-07-30
2050,596674,417229.34,4888,1832,4,2012-02-22
2051,507990,673509.54,3000,1467,38,2016-09-05
2052,22205,708014.84,112,6000,1,2011-07-12
2053,953012,108389.24,4132,252,100,2006-11-03
2054,613431,694609.32,358,5279,13,2001-01-22
2055,675660,71854.0,43,5717,79,2002-07-18
2056,375848,616203.0,3097,3294,46,2010-05-30
2057,668186,850154.82,2006,2225,114,2017-04-17
2058,944005,467232.63,2888,4295,9,2019-11-24
2059,322209,607588.9,600,140,43,2017-10-24
2060,381249,421326.9,4759,5417,61,2000-05-08
2061,521292,582967.92,978,3661,0,2016-01-02
2062,762477,58024.74,2945,3434,12,2000-07-08
2063,184687,990578.18,5255,3458,34,2018-03-24
2064,308974,383680.48,6150,2066,6,2014-09-17
2065,972993,425408.39,5318,4083,22,2019-09-08
2066,850422,836250.66,2787,3923,39,2017-11-24
2067,529816,499757.17,4368,4284,107,2000-02-07
2068,535754,367281.39,1276,5878,62,2004-08-14
2069,104414,666978.96,249,4038,46,2021-04-27
2070,256120,181191.11,5384,3470,46,2013-07-06
2071,510543,386694.12,21,3703,90,2001-07-19
2072,303983,791604.18,4612,4194,41,2008-05-04
2073,458069,261585.6,4874,254,28,2013-09-09
2074,262360,854926.91,3633,2173,25,2019-07-10
2075,380538,968368.7,2700,732,28,2011-03-17
2076,800198,927240.73,2061,3495,77,2013-01-27
2077,6711,30146.37,530,2183,9,2009-07-21
2078,931931,400338.66,5043,4074,79,2007-05-17
2079,691815,940915.31,3241,2595,30,2014-02-12
2080,858855,532322.51,4892,2045,8,2006-12-25
2081,947957,898329.07,5727,2247,82,2002-03-26
2082,723101,383436.31,1205,4635,21,2017-06-26
2083,109247,384769.6,750,2837,21,2005-11-13
2084,970860,523181.16,1132,1521,77,2007-03-16
2085,486265,194492.79,4788,2190,17,2002-09-01
2086,842888,612614.43,1953,1604,77,2012-08-02
2087,842731,495070.63,610,4800,47,2018-01-24
2088,451316,426365.88,2498,2209,30,2008-06-06
2089,316964,799753.44,84,2203,113,2020-12-06
2090,663004,764712.46,3841,1224,44,2008-10-20
2091,38073,27150.63,3166,5629,108,2013-09-18
2092,372818,874565.45,838,1273,68,2002-11-19
2093,462934,654984.03,1455,2103,38,2014-05-10
2094,384264,747414.02,4100,2511,28,2011-10-23
2095,377839,362841.92,248,1023,89,2008-07-07
2096,306751,412473.46,2589,3020,45,2009-10-19
2097,4448,868671.01,2707,4045,37,2007-05-18
2098,693956,550511.52,1046,1573,41,2016-10-14
2099,110153,315458.3,5076,1601,40,2003-06-10
2100,941562,804008.35,2977,2344,113,2011-01-02
2101,203139,620748.81,881,1441,23,2012-07-26
2102,259062,321695.32,6071,2287,9,2004-01-08
2103,804593,500922.47,1296,5445,46,2010-09-23
2104,293455,484782.15,2661,3197,69,2010-09-30
2105,15943,560157.28,3886,1771,54,2008-05-11
2106,236461,80195.56,893,131,101,2003-06-30
2107,99636,564306.21,4212,178,25,2011-07-26
2108,364607,260080.72,4968,1374,100,2006-06-16
2109,565387,29002.17,3731,3846,81,2015-10-19
2110,213140,646020.52,4560,1564,44,2003-09-06
2111,27746,179301.23,4850,1457,51,2003-02-22
2112,189516,905942.1,2336,5507,19,2021-08-07
2113,968181,127900.68,640,308,50,2016-11-18
2114,375238,258905.15,2828,627,81,2004-12-19
2115,647589,102895.26,5041,1688,75,2008-09-30
2116,393942,264855.17,2510,2030,110,2021-02-16
2117,226363,2856.94,5837,2887,37,2004-04-22
2118,544484,116816.13,1022,5877,88,2014-10-29
2119,13012,747639.28,5135,706,87,2000-04-06
2120,877127,692107.28,5288,348,69,2004-05-30
2121,412448,30373.71,3668,306,69,2019-06-23
2122,740749,47398.38,3214,3526,37,2021-01-30
2123,994079,215128.89,1197,46,92,2020-12-02
2124,755174,892921.45,3355,341,114,2003-12-07
2125,253123,954548.71,2696,5368,53,2013-06-26
2126,899163,24093.91,2087,6129,84,2002-12-11
2127,987936,418879.19,2490,2610,67,2020-07-13
2128,588190,755555.65,1800,2974,30,2003-08-04
2129,234048,944490.38,835,1966,69,2005-01-12
2130,989585,203333.8,295,5138,78,2007-07-01
2131,400315,451984.53,5125,674,113,2022-03-14
2132,465420,376098.59,4531,1823,64,2015-10-15
2133,511487,357517.79,5664,1823,10,2012-06-30
2134,568522,909686.58,5774,1861,1,2004-03-14
2135,329772,56589.75,3572,3056,69,2001-12-31
2136,689781,132517.44,1419,4554,91,2009-04-18
2137,983700,226471.95,4224,653,56,2018-09-18
2138,71150,802375.69,3634,3662,34,2015-02-13
2139,563353,696132.1,2458,1245,56,2018-08-25
2140,82681,703896.16,2595,1129,33,2009-11-04
2141,913906,726540.05,3938,3283,30,2010-05-08
2142,147496,619064.67,2268,4086,85,2019-08-09
2143,153744,152350.38,5348,5378,93,2004-08-21
2144,749448,708989.61,1551,3614,11,2004-04-08
2145,222197,840022.15,3220,2862,58,2012-07-08
2146,302638,404837.77,3005,5042,64,2004-02-18
2147,815319,112346.28,3712,5001,72,2001-06-04
2148,281384,610781.29,1352,2630,90,2012-05-14
2149,321219,652654.9,683,735,29,2011-03-17
2150,762878,23783.53,210,1375,31,2012-09-14
2151,247409,490040.37,2208,5866,25,2003-09-04
2152,890544,145352.3,5654,1164,84,2020-02-06
2153,243510,726500.86,4370,2320,11,2011-02-25
2154,3264,525468.77,2245,5039,56,2001-09-30
2155,779371,823125.98,1494,3395,3,2017-08-04
2156,268333,881101.58,5194,5545,113,2007-09-08
2157,20549,554016.49,1841,5556,69,2009-07-22
2158,689916,971419.98,42,1332,93,2005-02-26
2159,477366,51725.8,3794,4756,6,2004-08-13
2160,728943,771888.02,4393,1880,78,2006-02-20
2161,634305,657965.89,6218,2452,55,2015-07-23
2162,643926,284833.26,2015,3214,12,2014-08-23
2163,870643,803010.99,4305,3293,70,2019-03-18
2164,711757,332226.45,987,6142,29,2002-11-20
2165,43095,54469.86,4420,2505,61,2019-12-04
2166,36681,414106.2,2882,4263,81,2017-08-14
2167,598684,286696.66,2244,3781,104,2015-12-07
2168,459803,800846.87,2357,713,63,2002-11-17
2169,884071,576949.35,3752,1193,85,2009-06-02
2170,906925,111553.77,4240,1483,55,2006-07-23
2171,912362,462212.6,1620,3896,104,2014-06-22
2172,388318,228119.02,1512,487,31,2006-11-19
2173,357516,767909.98,4033,993,4,2019-05-19
2174,898551,385903.1,3379,4396,117,2021-10-01
2175,576052,458380.45,3064,2819,82,2006-12-03
2176,522537,498239.17,3205,721,106,2015-03-31
2177,252352,754733.03,3081,168,115,2012-04-24
2178,307190,826271.9,4171,5272,14,2020-07-18
2179,108266,375615.93,36,6154,107,2006-04-08
2180,380996,517706.49,4087,714,117,2016-09-30
2181,19347,995411.7,1942,5552,11,2008-03-01
2182,938382,163314.17,3405,2702,35,2015-10-11
2183,904745,875875.57,1939,511,60,2011-07-18
2184,258757,791223.39,2763,6227,0,2015-05-07
2185,303167,259711.23,6143,1184,19,2001-02-09
2186,282189,126837.35,3893,5998,92,2012-05-12
2187,686751,62663.76,5318,6009,71,2012-11-10
2188,503523,163244.07,570,5367,80,2000-06-27
2189,184157,290039.49,5354,4958,101,2000-11-28
2190,332908,810820.19,6193,5805,72,2018-02-21
2191,244430,812232.46,275,3221,28,2021-03-03
2192,243170,158971.26,6063,4057,15,2016-06-03
2193,754179,428984.46,5829,4051,10,2014-07-16
2194,126496,954751.07,4142,1403,71,2018-02-03
2195,717894,160089.48,2700,2331,40,2013-03-15
2196,28337,366952.89,2331,4862,14,2022-02-13
2197,114491,643697.03,1810,3719,66,2017-03-18
2198,735620,740174.74,5502,2045,11,2004-09-09
2199,502182,769949.06,5749,3703,89,2006-09-04
2200,647474,872439.6,4780,5078,35,2012-10-02
2201,429005,666530.42,6137,1860,72,2013-09-09
2202,50094,668019.68,2296,663,99,2017-08-04
2203,183040,709722.73,221,590,20,2005-12-03
2204,219972,181369.55,2979,1793,112,2007-04-03
2205,104612,164239.79,1757,2222,89,2003-10-04
2206,315836,167256.08,90,5036,77,2014-09-15
2207,227673,780567.7,3672,4046,103,2000-08-24
2208,901347,447312.62,2122,3805,31,2019-02-16
2209,633400,295888.81,5855,3786,102,2015-11-01
2210,175098,11904.67,151,464,7,2014-08-22
2211,719473,196060.47,2514,2409,99,2014-02-20
2212,948132,897358.3,2481,4402,89,2021-05-20
