azienda,azionista,quota,ubo
23477,2520,55,1,
23477,6028,45,1,
23478,2248,11,1,
23478,5301,62,1,
23478,4455,27,1,
23479,6496,37,1,
23479,2018,37,1,
23479,2253,26,1,
23480,2453,10,1,
23480,6286,67,1,
23480,8967,23,1,
23481,4333,55,1,
23481,9364,25,1,
23481,8056,19,1,
23481,458,1,1,
23482,4649,3,1,
23482,4114,32,1,
23482,399,65,1,
23483,3950,86,1,
23483,8364,14,1,
23484,5329,19,1,
23484,8814,81,1,
23485,9808,90,1,
23485,2456,10,1,
23486,8771,43,1,
23486,357,36,1,
23486,4194,21,1,
23487,6306,53,1,
23487,1585,47,1,
23488,9829,90,1,
23488,8720,10,1,
23489,4629,94,1,
23489,5401,6,1,
23490,2709,31,1,
23490,5124,50,1,
23490,4188,19,1,
23491,640,49,1,
23491,1429,51,1,
23492,9032,35,1,
23492,4944,65,1,
23493,1624,33,1,
23493,6287,27,1,
23493,10,40,1,
23494,6335,12,1,
23494,2040,12,1,
23494,9070,76,1,
23495,2313,87,1,
23495,9037,13,1,
23496,4492,51,1,
23496,6256,44,1,
23496,5117,5,1,
23497,563,16,1,
23497,2600,74,1,
23497,7193,10,1,
23498,7912,36,1,
23498,2186,63,1,
23498,7936,1,1,
23499,9212,29,1,
23499,697,23,1,
23499,4991,33,1,
23499,7085,15,1,
23500,6807,72,1,
23500,7344,28,1,
23501,7588,70,1,
23501,5733,30,1,
23502,1436,47,1,
23502,5886,17,1,
23502,7928,36,1,
23503,6516,56,1,
23503,3720,44,1,
23504,4560,42,1,
23504,2699,58,1,
23505,1902,77,1,
23505,1598,23,1,
23506,5883,48,1,
23506,4009,52,1,
23507,561,81,1,
23507,4995,19,1,
23508,6743,57,1,
23508,8349,13,1,
23508,7847,30,1,
23509,290,56,1,
23509,5852,31,1,
23509,7433,13,1,
23510,4935,6,1,
23510,621,5,1,
23510,6578,11,1,
23510,9719,78,1,
23511,5545,11,1,
23511,2197,69,1,
23511,2816,20,1,
23512,6440,11,1,
23512,9421,47,1,
23512,3744,41,1,
23512,7132,1,1,
23513,7756,60,1,
23513,4091,40,1,
23514,1233,5,1,
23514,4147,22,1,
23514,9746,1,1,
23514,465,39,1,
23514,8105,33,1,
23515,9205,21,1,
23515,7471,14,1,
23515,474,11,1,
23515,1764,54,1,
23516,9450,88,1,
23516,9144,12,1,
23517,1758,79,1,
23517,2290,21,1,
23518,1235,76,1,
23518,8295,24,1,
23519,1169,58,1,
23519,9584,42,1,
23520,3359,65,1,
23520,5374,35,1,
23521,8506,66,1,
23521,8103,34,1,
23522,28,77,1,
23522,3613,23,1,
23523,6750,86,1,
23523,2882,14,1,
23524,9462,25,1,
23524,3480,61,1,
23524,3259,14,1,
23525,9333,78,1,
23525,8450,6,1,
23525,4992,16,1,
23526,235,86,1,
23526,2881,14,1,
23527,1896,19,1,
23527,5351,9,1,
23527,5617,68,1,
23527,5206,4,1,
23528,160,53,1,
23528,6412,18,1,
23528,6590,21,1,
23528,8258,8,1,
23529,3926,38,1,
23529,1666,62,1,
23530,1812,68,1,
23530,7301,32,1,
23531,1570,61,1,
23531,3457,27,1,
23531,578,12,1,
23532,2729,68,1,
23532,7958,32,1,
23533,9501,95,1,
23533,7314,5,1,
23534,5485,33,1,
23534,9895,61,1,
23534,2319,6,1,
23535,6578,32,1,
23535,6999,41,1,
23535,3271,27,1,
23536,2399,57,1,
23536,4743,34,1,
23536,9648,9,1,
23537,1333,75,1,
23537,2115,25,1,
23538,7435,96,1,
23538,4590,4,1,
23539,4453,39,1,
23539,1726,61,1,
23540,9172,96,1,
23540,7119,4,1,
23541,6918,42,1,
23541,8472,21,1,
23541,5377,37,1,
23542,273,41,1,
23542,1829,59,1,
23543,1898,55,1,
23543,1521,32,1,
23543,4993,13,1,
23544,649,36,1,
23544,7052,30,1,
23544,479,34,1,
23545,9085,30,1,
23545,7763,70,1,
23546,8029,11,1,
23546,6808,21,1,
23546,1625,59,1,
23546,1923,9,1,
23547,5497,10,1,
23547,7667,47,1,
23547,4311,40,1,
23547,5980,3,1,
23548,65,38,1,
23548,9535,27,1,
23548,3065,35,1,
23549,8018,90,1,
23549,130,4,1,
23549,3957,6,1,
23550,8640,51,1,
23550,962,47,1,
23550,565,2,1,
23551,6644,6,1,
23551,4528,51,1,
23551,4616,43,1,
23552,8723,10,1,
23552,7958,62,1,
23552,7015,28,1,
23553,9629,46,1,
23553,1476,54,1,
23554,3934,25,1,
23554,8258,75,1,
23555,8020,98,1,
23555,6795,2,1,
23556,6323,89,1,
23556,6932,11,1,
23557,5083,40,1,
23557,3768,16,1,
23557,5998,8,1,
23557,849,36,1,
23558,4651,27,1,
23558,6162,36,1,
23558,9789,37,1,
23559,6132,84,1,
23559,6821,16,1,
23560,6760,84,1,
23560,9029,16,1,
23561,2739,97,1,
23561,9717,3,1,
23562,8199,97,1,
23562,3103,3,1,
23563,3324,48,1,
23563,7018,36,1,
23563,4588,16,1,
23564,3286,1,1,
23564,5482,84,1,
23564,5923,4,1,
23564,5963,11,1,
23565,850,77,1,
23565,4220,3,1,
23565,6812,11,1,
23565,991,9,1,
23566,5411,3,1,
23566,2952,57,1,
23566,7129,33,1,
23566,9862,7,1,
23567,259,42,1,
23567,7315,58,1,
23568,8759,57,1,
23568,3981,43,1,
23569,4146,95,1,
23569,1365,5,1,
23570,4150,92,1,
23570,3809,8,1,
23571,9276,91,1,
23571,3427,9,1,
23572,5110,26,1,
23572,2143,39,1,
23572,4391,35,1,
23573,6688,43,1,
23573,7596,26,1,
23573,7071,31,1,
23574,4261,46,1,
23574,2632,45,1,
23574,367,9,1,
23575,6184,50,1,
23575,5944,40,1,
23575,5788,10,1,
23576,2323,45,1,
23576,6631,55,1,
23577,6297,21,1,
23577,8689,29,1,
23577,3688,11,1,
23577,9038,36,1,
23577,3597,3,1,
23578,5994,91,1,
23578,2332,9,1,
23579,6007,96,1,
23579,4664,4,1,
23580,9570,45,1,
23580,5375,18,1,
23580,1639,37,1,
23581,4018,45,1,
23581,9336,55,1,
23582,7762,18,1,
23582,8773,15,1,
23582,4632,67,1,
23583,7565,5,1,
23583,4156,59,1,
23583,3783,36,1,
23584,4730,77,1,
23584,9929,18,1,
23584,1570,5,1,
23585,6931,96,1,
23585,1316,4,1,
23586,9584,66,1,
23586,9955,34,1,
23587,630,66,1,
23587,7480,25,1,
23587,6939,9,1,
23588,4265,64,1,
23588,594,35,1,
23588,4083,1,1,
23589,7592,33,1,
23589,9511,67,1,
23590,2966,13,1,
23590,3974,78,1,
23590,3401,9,1,
23591,7875,65,1,
23591,481,35,1,
23592,4285,17,1,
23592,70,83,1,
23593,7323,86,1,
23593,5197,14,1,
23594,696,58,1,
23594,2096,42,1,
23595,2268,76,1,
23595,381,24,1,
23596,3451,18,1,
23596,1056,25,1,
23596,450,57,1,
23597,2969,18,1,
23597,2791,57,1,
23597,8304,25,1,
23598,7524,45,1,
23598,5776,12,1,
23598,2449,32,1,
23598,7497,11,1,
23599,748,30,1,
23599,1537,28,1,
23599,9285,42,1,
23600,8428,100,1,
23601,2891,53,1,
23601,2720,47,1,
23602,7065,48,1,
23602,667,52,1,
23603,2853,47,1,
23603,5788,53,1,
23604,8313,35,1,
23604,7121,25,1,
23604,2440,40,1,
23605,2566,33,1,
23605,4464,51,1,
23605,7477,16,1,
23606,1739,24,1,
23606,2658,76,1,
23607,8465,29,1,
23607,8867,8,1,
23607,4070,8,1,
23607,508,45,1,
23607,9704,10,1,
23608,2404,8,1,
23608,1224,75,1,
23608,4388,17,1,
23609,9917,26,1,
23609,7180,14,1,
23609,1746,60,1,
23610,703,4,1,
23610,4398,2,1,
23610,1449,69,1,
23610,7768,25,1,
23611,7585,48,1,
23611,5731,21,1,
23611,2226,31,1,
23612,9942,88,1,
23612,4798,8,1,
23612,9555,4,1,
23613,9647,25,1,
23613,7128,10,1,
23613,8534,53,1,
23613,5102,3,1,
23613,4337,9,1,
23614,5613,2,1,
23614,5687,53,1,
23614,5026,3,1,
23614,4249,42,1,
23615,4531,79,1,
23615,4246,2,1,
23615,6150,12,1,
23615,7439,7,1,
23616,7670,94,1,
23616,1730,6,1,
23617,3091,21,1,
23617,682,63,1,
23617,7001,16,1,
23618,1922,17,1,
23618,6739,66,1,
23618,2889,17,1,
23619,9428,45,1,
23619,6081,55,1,
23620,7072,4,1,
23620,8004,54,1,
23620,249,16,1,
23620,6849,26,1,
23621,1351,90,1,
23621,930,10,1,
23622,6736,73,1,
23622,8779,27,1,
23623,3314,46,1,
23623,2989,54,1,
23624,2424,11,1,
23624,9387,12,1,
23624,949,31,1,
23624,4884,6,1,
23624,7169,4,1,
23624,6750,36,1,
23625,9225,27,1,
23625,1032,41,1,
23625,9635,32,1,
23626,7199,59,1,
23626,3111,41,1,
23627,4941,3,1,
23627,1933,64,1,
23627,2101,32,1,
23627,5797,1,1,
23628,1245,52,1,
23628,9954,48,1,
23629,3472,53,1,
23629,2438,47,1,
23630,4839,25,1,
23630,4239,75,1,
23631,2936,62,1,
23631,8024,28,1,
23631,9474,10,1,
23632,7099,65,1,
23632,3835,35,1,
23633,781,17,1,
23633,6664,18,1,
23633,6945,65,1,
23634,2966,50,1,
23634,8900,31,1,
23634,6427,19,1,
23635,9933,20,1,
23635,4247,68,1,
23635,1399,12,1,
23636,2704,71,1,
23636,8273,29,1,
23637,7463,7,1,
23637,7283,63,1,
23637,9233,30,1,
23638,4191,80,1,
23638,9137,20,1,
23639,7177,33,1,
23639,7584,67,1,
23640,2691,37,1,
23640,3639,63,1,
23641,2030,97,1,
23641,62,3,1,
23642,6979,80,1,
23642,3515,20,1,
23643,7660,78,1,
23643,6783,22,1,
23644,6712,98,1,
23644,2335,2,1,
23645,7132,29,1,
23645,8622,71,1,
23646,7954,84,1,
23646,6984,16,1,
23647,7683,64,1,
23647,8895,36,1,
23648,4822,82,1,
23648,858,18,1,
23649,4146,14,1,
23649,6892,86,1,
23650,5994,79,1,
23650,1060,21,1,
23651,712,29,1,
23651,8913,26,1,
23651,7334,26,1,
23651,6403,19,1,
23652,7686,47,1,
23652,4641,18,1,
23652,1499,35,1,
23653,2295,17,1,
23653,8157,58,1,
23653,2919,18,1,
23653,4136,7,1,
23654,848,11,1,
23654,4660,42,1,
23654,3769,8,1,
23654,2421,39,1,
23655,3144,23,1,
23655,2968,12,1,
23655,9641,65,1,
23656,5539,64,1,
23656,1090,36,1,
23657,8902,88,1,
23657,347,12,1,
23658,7164,82,1,
23658,2753,18,1,
23659,9337,90,1,
23659,457,10,1,
23660,995,24,1,
23660,8570,23,1,
23660,1064,2,1,
23660,5201,51,1,
23661,2547,44,1,
23661,9478,56,1,
23662,5253,65,1,
23662,9015,35,1,
23663,8747,29,1,
23663,7705,57,1,
23663,1837,14,1,
23664,7603,78,1,
23664,8372,22,1,
23665,849,21,1,
23665,5210,36,1,
23665,1891,43,1,
23666,6242,20,1,
23666,9588,61,1,
23666,9346,19,1,
23667,5695,61,1,
23667,9083,39,1,
23668,4659,46,1,
23668,2553,6,1,
23668,7701,1,1,
23668,2432,27,1,
23668,1383,20,1,
23669,1606,66,1,
23669,7999,34,1,
23670,8485,98,1,
23670,2255,2,1,
23671,7969,14,1,
23671,9235,67,1,
23671,4660,19,1,
23672,946,15,1,
23672,735,85,1,
23673,3045,49,1,
23673,6186,51,1,
23674,510,91,1,
23674,2926,9,1,
23675,7854,54,1,
23675,7915,46,1,
23676,8889,78,1,
23676,5954,22,1,
23677,5400,44,1,
23677,2487,39,1,
23677,1141,17,1,
23678,5551,82,1,
23678,4683,18,1,
23679,4671,78,1,
23679,5015,22,1,
23680,8366,34,1,
23680,5628,66,1,
23681,4346,41,1,
23681,6970,59,1,
23682,7520,36,1,
23682,9272,64,1,
23683,7398,87,1,
23683,37,13,1,
23684,189,63,1,
23684,7901,37,1,
23685,6623,62,1,
23685,3127,38,1,
23686,2288,4,1,
23686,8908,64,1,
23686,5244,32,1,
23687,4931,78,1,
23687,4648,22,1,
23688,196,79,1,
23688,279,18,1,
23688,1844,3,1,
23689,4529,74,1,
23689,8408,5,1,
23689,5468,13,1,
23689,8996,8,1,
23690,255,51,1,
23690,9277,8,1,
23690,8204,41,1,
23691,244,12,1,
23691,4314,17,1,
23691,3774,20,1,
23691,9942,11,1,
23691,4749,40,1,
23692,2510,69,1,
23692,3572,31,1,
23693,8148,53,1,
23693,4980,47,1,
23694,3410,99,1,
23694,4364,1,1,
23695,1588,60,1,
23695,2606,16,1,
23695,2775,24,1,
23696,7833,3,1,
23696,8612,16,1,
23696,5598,3,1,
23696,9564,64,1,
23696,353,14,1,
23697,3499,38,1,
23697,1821,39,1,
23697,8642,23,1,
23698,6043,61,1,
23698,1548,7,1,
23698,5359,32,1,
23699,5345,78,1,
23699,4849,22,1,
23700,8871,90,1,
23700,7221,10,1,
23701,75,2,1,
23701,58,53,1,
23701,8351,45,1,
23702,1037,37,1,
23702,5679,63,1,
23703,4038,32,1,
23703,9016,68,1,
23704,7422,79,1,
23704,2142,21,1,
23705,3564,4,1,
23705,6106,93,1,
23705,560,3,1,
23706,1309,57,1,
23706,350,43,1,
23707,2362,2,1,
23707,9682,14,1,
23707,8912,62,1,
23707,2281,11,1,
23707,6182,11,1,
23708,8017,50,1,
23708,9741,50,1,
23709,1801,100,1,
23710,1926,36,1,
23710,8685,49,1,
23710,2512,15,1,
23711,6136,15,1,
23711,9326,4,1,
23711,6735,46,1,
23711,2524,35,1,
23712,624,34,1,
23712,8855,66,1,
23713,3557,40,1,
23713,3127,38,1,
23713,980,13,1,
23713,8924,9,1,
23714,7048,5,1,
23714,9627,46,1,
23714,5038,13,1,
23714,6491,36,1,
23715,7831,82,1,
23715,8446,5,1,
23715,6586,13,1,
23716,2785,11,1,
23716,5695,87,1,
23716,3547,2,1,
23717,4207,65,1,
23717,2211,10,1,
23717,2604,25,1,
23718,6124,95,1,
23718,1912,5,1,
23719,1960,69,1,
23719,5205,31,1,
23720,4570,75,1,
23720,9785,25,1,
23721,2318,16,1,
23721,5308,61,1,
23721,1538,23,1,
23722,5404,93,1,
23722,3596,7,1,
23723,939,6,1,
23723,5921,56,1,
23723,9124,21,1,
23723,3670,14,1,
23723,1691,3,1,
23724,7098,7,1,
23724,9841,89,1,
23724,2623,4,1,
23725,6847,50,1,
23725,7139,50,1,
23726,6040,25,1,
23726,1523,71,1,
23726,9505,4,1,
23727,4156,11,1,
23727,7611,13,1,
23727,973,74,1,
23727,838,2,1,
23728,1939,41,1,
23728,3528,10,1,
23728,8089,21,1,
23728,9469,28,1,
23729,2717,82,1,
23729,2757,9,1,
23729,9160,9,1,
23730,946,31,1,
23730,5876,7,1,
23730,2385,6,1,
23730,4905,56,1,
23731,2958,100,1,
23732,2853,71,1,
23732,1831,29,1,
23733,9269,73,1,
23733,5029,27,1,
23734,7955,66,1,
23734,6038,34,1,
23735,2939,17,1,
23735,8310,15,1,
23735,7146,34,1,
23735,6116,34,1,
23736,6954,89,1,
23736,9939,11,1,
23737,8734,72,1,
23737,8203,28,1,
23738,3195,82,1,
23738,5858,18,1,
23739,6788,29,1,
23739,8159,30,1,
23739,3906,40,1,
23739,4629,1,1,
23740,7048,71,1,
23740,3220,14,1,
23740,3460,15,1,
23741,1117,12,1,
23741,92,79,1,
23741,692,9,1,
23742,1120,4,1,
23742,658,96,1,
23743,3482,72,1,
23743,3274,28,1,
23744,1652,25,1,
23744,7491,75,1,
23745,1540,27,1,
23745,1795,60,1,
23745,3185,13,1,
23746,9140,88,1,
23746,8291,12,1,
23747,9758,18,1,
23747,2268,82,1,
23748,3662,28,1,
23748,645,25,1,
23748,5826,47,1,
23749,9937,72,1,
23749,1107,9,1,
23749,9036,19,1,
23750,305,62,1,
23750,4238,12,1,
23750,3541,9,1,
23750,8127,17,1,
23751,6780,10,1,
23751,2263,66,1,
23751,3246,24,1,
23752,8692,89,1,
23752,7822,11,1,
23753,4920,9,1,
23753,9946,10,1,
23753,8380,48,1,
23753,6937,2,1,
23753,1672,14,1,
23753,1444,17,1,
23754,191,59,1,
23754,9294,41,1,
23755,2390,67,1,
23755,9730,33,1,
23756,9369,68,1,
23756,5354,32,1,
23757,5522,93,1,
23757,7896,7,1,
23758,6460,89,1,
23758,3120,11,1,
23759,7290,35,1,
23759,6410,12,1,
23759,4549,53,1,
23760,3644,83,1,
23760,5070,11,1,
23760,5116,1,1,
23760,9724,5,1,
23761,7924,65,1,
23761,3269,35,1,
23762,8507,94,1,
23762,9973,6,1,
23763,8447,89,1,
23763,6413,11,1,
23764,5705,100,1,
23765,2125,94,1,
23765,3727,6,1,
23766,7179,35,1,
23766,5383,65,1,
23767,4847,61,1,
23767,1766,39,1,
23768,2894,81,1,
23768,6688,19,1,
23769,6655,59,1,
23769,4613,41,1,
23770,9319,36,1,
23770,1405,32,1,
23770,5445,23,1,
23770,1093,9,1,
23771,5422,55,1,
23771,6841,45,1,
23772,2285,65,1,
23772,3054,35,1,
23773,2333,31,1,
23773,290,69,1,
23774,3490,19,1,
23774,3772,17,1,
23774,3654,42,1,
23774,3215,22,1,
23775,633,34,1,
23775,3274,16,1,
23775,1188,39,1,
23775,8653,11,1,
23776,9668,43,1,
23776,618,20,1,
23776,3375,37,1,
23777,8651,79,1,
23777,3160,21,1,
23778,7307,85,1,
23778,6851,15,1,
23779,3555,66,1,
23779,8863,34,1,
23780,3528,88,1,
23780,5283,12,1,
23781,954,21,1,
23781,8767,25,1,
23781,8443,32,1,
23781,7387,22,1,
23782,3430,13,1,
23782,1109,37,1,
23782,6882,50,1,
23783,504,20,1,
23783,1675,34,1,
23783,8753,17,1,
23783,5916,29,1,
23784,5209,98,1,
23784,2807,2,1,
23785,8780,13,1,
23785,1349,40,1,
23785,352,47,1,
23786,8789,35,1,
23786,9121,3,1,
23786,3554,52,1,
23786,3765,10,1,
23787,4113,1,1,
23787,4950,57,1,
23787,3678,42,1,
23788,7697,16,1,
23788,1225,41,1,
23788,201,43,1,
23789,9205,91,1,
23789,5096,9,1,
23790,2080,90,1,
23790,633,10,1,
23791,3083,41,1,
23791,3941,59,1,
23792,1627,75,1,
23792,2055,25,1,
23793,9998,62,1,
23793,5215,38,1,
23794,4471,64,1,
23794,7203,36,1,
23795,4768,6,1,
23795,6665,56,1,
23795,5887,38,1,
23796,7738,92,1,
23796,4841,8,1,
23797,4772,27,1,
23797,4543,63,1,
23797,7360,10,1,
23798,7218,38,1,
23798,6676,15,1,
23798,8542,4,1,
23798,8751,16,1,
23798,1663,20,1,
23798,3460,7,1,
23799,7974,14,1,
23799,2356,55,1,
23799,3129,2,1,
23799,6648,11,1,
23799,8970,18,1,
23800,9613,84,1,
23800,9831,16,1,
23801,8040,60,1,
23801,8496,12,1,
23801,696,28,1,
23802,8218,5,1,
23802,9255,17,1,
23802,2532,41,1,
23802,333,37,1,
23803,5502,68,1,
23803,4986,23,1,
23803,8677,9,1,
23804,5139,4,1,
23804,3813,67,1,
23804,49,29,1,
23805,6861,48,1,
23805,7461,52,1,
23806,6994,36,1,
23806,7680,59,1,
23806,515,5,1,
23807,2066,14,1,
23807,2726,4,1,
23807,5566,43,1,
23807,2277,14,1,
23807,2052,25,1,
23808,2089,6,1,
23808,8032,62,1,
23808,9334,1,1,
23808,1834,5,1,
23808,8927,26,1,
23809,5189,69,1,
23809,4100,6,1,
23809,70,25,1,
23810,9903,73,1,
23810,8367,27,1,
23811,4893,84,1,
23811,2153,16,1,
23812,3330,46,1,
23812,899,54,1,
23813,6896,71,1,
23813,1803,29,1,
23814,1180,63,1,
23814,4738,37,1,
23815,6691,47,1,
23815,7234,53,1,
23816,5190,80,1,
23816,7227,20,1,
23817,3926,77,1,
23817,7364,23,1,
23818,9013,6,1,
23818,8757,40,1,
23818,4609,21,1,
23818,5190,23,1,
23818,213,10,1,
23819,2417,20,1,
23819,8225,80,1,
23820,9160,57,1,
23820,1596,4,1,
23820,856,39,1,
23821,9219,14,1,
23821,6005,50,1,
23821,686,36,1,
23822,555,57,1,
23822,9839,35,1,
23822,717,8,1,
23823,7833,65,1,
23823,7901,35,1,
23824,8969,93,1,
23824,1504,7,1,
23825,9043,47,1,
23825,5439,19,1,
23825,8216,34,1,
23826,285,66,1,
23826,4786,34,1,
23827,2145,94,1,
23827,9238,6,1,
23828,3267,1,1,
23828,5195,42,1,
23828,3835,38,1,
23828,9976,19,1,
23829,4272,15,1,
23829,2412,74,1,
23829,3412,11,1,
23830,5801,16,1,
23830,8590,15,1,
23830,8470,51,1,
23830,475,4,1,
23830,7668,6,1,
23830,3184,8,1,
23831,3603,91,1,
23831,3653,9,1,
23832,1521,45,1,
23832,1636,55,1,
23833,4962,78,1,
23833,2615,22,1,
23834,4935,73,1,
23834,6505,27,1,
23835,4403,52,1,
23835,3901,48,1,
23836,1925,6,1,
23836,1066,38,1,
23836,1489,56,1,
23837,673,63,1,
23837,6198,10,1,
23837,9177,17,1,
23837,3901,10,1,
23838,442,38,1,
23838,80,11,1,
23838,245,51,1,
23839,6739,82,1,
23839,4344,18,1,
23840,9893,60,1,
23840,5791,40,1,
23841,5496,86,1,
23841,551,6,1,
23841,6736,8,1,
23842,7954,96,1,
23842,8984,4,1,
23843,3923,22,1,
23843,3558,11,1,
23843,8115,58,1,
23843,2887,9,1,
23844,8884,72,1,
23844,1277,24,1,
23844,3122,4,1,
23845,3478,68,1,
23845,8091,32,1,
23846,1777,3,1,
23846,6670,60,1,
23846,1701,37,1,
23847,6595,62,1,
23847,2158,38,1,
23848,8853,8,1,
23848,8990,83,1,
23848,4030,9,1,
23849,8984,55,1,
23849,2446,45,1,
23850,5972,100,1,
23851,6012,99,1,
23851,1434,1,1,
23852,7660,25,1,
23852,6275,9,1,
23852,7487,25,1,
23852,614,41,1,
23853,7729,98,1,
23853,3421,2,1,
23854,5568,98,1,
23854,3813,2,1,
23855,8498,63,1,
23855,9705,37,1,
23856,4413,89,1,
23856,9728,11,1,
23857,651,58,1,
23857,8102,42,1,
23858,4727,85,1,
23858,7742,15,1,
23859,6829,50,1,
23859,3402,50,1,
23860,1604,40,1,
23860,1345,60,1,
23861,8142,89,1,
23861,9900,11,1,
23862,8762,58,1,
23862,4714,9,1,
23862,1283,33,1,
23863,7029,98,1,
23863,9814,2,1,
23864,6989,59,1,
23864,6930,41,1,
23865,3727,55,1,
23865,4728,45,1,
23866,1902,50,1,
23866,7029,50,1,
23867,5804,55,1,
23867,8121,45,1,
23868,8387,26,1,
23868,4004,32,1,
23868,3131,42,1,
23869,651,83,1,
23869,9026,17,1,
23870,1574,43,1,
23870,2206,57,1,
23871,5798,47,1,
23871,3821,16,1,
23871,4304,15,1,
23871,4427,22,1,
23872,2222,23,1,
23872,6843,44,1,
23872,8353,12,1,
23872,2653,21,1,
23873,9401,21,1,
23873,8776,15,1,
23873,8735,32,1,
23873,5824,2,1,
23873,778,3,1,
23873,626,27,1,
23874,6317,6,1,
23874,7607,83,1,
23874,9005,11,1,
23875,3039,11,1,
23875,172,25,1,
23875,4656,20,1,
23875,5844,44,1,
23876,8171,62,1,
23876,1724,25,1,
23876,6853,13,1,
23877,4544,95,1,
23877,3208,5,1,
23878,5579,60,1,
23878,2860,40,1,
23879,7756,17,1,
23879,7735,25,1,
23879,1334,35,1,
23879,7720,23,1,
23880,8892,59,1,
23880,3660,41,1,
23881,7534,15,1,
23881,2561,51,1,
23881,2261,34,1,
23882,5678,60,1,
23882,7293,37,1,
23882,5409,3,1,
23883,1036,46,1,
23883,866,54,1,
23884,6958,92,1,
23884,7012,8,1,
23885,276,65,1,
23885,8947,32,1,
23885,688,3,1,
23886,5277,31,1,
23886,7991,45,1,
23886,8131,24,1,
23887,5775,23,1,
23887,3096,77,1,
23888,4484,3,1,
23888,2343,66,1,
23888,1480,31,1,
23889,5319,16,1,
23889,4126,84,1,
23890,2482,6,1,
23890,4029,34,1,
23890,1530,7,1,
23890,2723,43,1,
23890,6101,10,1,
23891,1232,58,1,
23891,7376,38,1,
23891,8072,4,1,
23892,2293,87,1,
23892,8271,13,1,
23893,7432,62,1,
23893,6674,38,1,
23894,9810,90,1,
23894,2715,10,1,
23895,8888,98,1,
23895,1361,2,1,
23896,237,20,1,
23896,5090,46,1,
23896,8964,26,1,
23896,1308,8,1,
23897,7811,23,1,
23897,8610,59,1,
23897,5352,11,1,
23897,2970,7,1,
23898,9921,90,1,
23898,2156,10,1,
23899,977,70,1,
23899,3114,30,1,
23900,4512,63,1,
23900,6840,6,1,
23900,8722,31,1,
23901,5330,38,1,
23901,4366,62,1,
23902,6252,12,1,
23902,7863,71,1,
23902,2586,14,1,
23902,827,3,1,
23903,8896,25,1,
23903,4838,67,1,
23903,9233,8,1,
23904,5659,87,1,
23904,124,13,1,
23905,7755,62,1,
23905,2826,38,1,
23906,6266,17,1,
23906,7997,47,1,
23906,9524,15,1,
23906,9676,10,1,
23906,1972,11,1,
23907,3768,19,1,
23907,5214,9,1,
23907,6302,37,1,
23907,3552,35,1,
23908,6963,21,1,
23908,5344,79,1,
23909,490,84,1,
23909,4020,16,1,
23910,8885,44,1,
23910,2210,56,1,
23911,3232,35,1,
23911,2015,43,1,
23911,1652,3,1,
23911,793,19,1,
23912,1199,68,1,
23912,1781,32,1,
23913,8630,87,1,
23913,9827,13,1,
23914,57,14,1,
23914,7524,18,1,
23914,3965,8,1,
23914,3175,24,1,
23914,6768,36,1,
23915,1630,8,1,
23915,7494,22,1,
23915,5993,10,1,
23915,3343,60,1,
23916,5149,26,1,
23916,3908,55,1,
23916,9437,17,1,
23916,37,2,1,
23917,9280,10,1,
23917,4406,84,1,
23917,7395,6,1,
23918,3271,12,1,
23918,7585,88,1,
23919,4167,72,1,
23919,3492,28,1,
23920,6714,57,1,
23920,7821,19,1,
23920,9064,8,1,
23920,5300,16,1,
23921,1082,23,1,
23921,9819,9,1,
23921,5981,25,1,
23921,3846,43,1,
23922,1084,1,1,
23922,4691,54,1,
23922,4654,16,1,
23922,5757,29,1,
23923,6081,92,1,
23923,2169,8,1,
23924,3245,32,1,
23924,3337,66,1,
23924,4568,2,1,
23925,4166,71,1,
23925,9632,29,1,
23926,5349,16,1,
23926,1905,59,1,
23926,3844,25,1,
23927,2611,56,1,
23927,7794,44,1,
23928,9741,18,1,
23928,2388,11,1,
23928,4392,37,1,
23928,8743,34,1,
23929,5664,78,1,
23929,5245,22,1,
23930,289,74,1,
23930,1462,26,1,
23931,5793,41,1,
23931,9375,47,1,
23931,8159,12,1,
23932,35,19,1,
23932,1255,8,1,
23932,36,73,1,
23933,6885,66,1,
23933,4541,21,1,
23933,6713,13,1,
23934,7404,100,1,
23935,5027,97,1,
23935,9773,3,1,
23936,9994,69,1,
23936,4008,31,1,
23937,1799,71,1,
23937,3533,29,1,
23938,5079,37,1,
23938,8550,20,1,
23938,6613,43,1,
23939,8121,26,1,
23939,1856,59,1,
23939,8876,15,1,
23940,3828,73,1,
23940,16,27,1,
23941,3053,68,1,
23941,2499,32,1,
23942,1237,66,1,
23942,7684,34,1,
23943,2224,86,1,
23943,7354,1,1,
23943,1134,8,1,
23943,7630,5,1,
23944,1305,57,1,
23944,7647,43,1,
23945,3751,76,1,
23945,6802,20,1,
23945,1735,4,1,
23946,3149,41,1,
23946,9240,59,1,
23947,4880,86,1,
23947,4094,14,1,
23948,9505,26,1,
23948,6051,27,1,
23948,212,47,1,
23949,5958,23,1,
23949,4358,27,1,
23949,7672,50,1,
23950,1564,39,1,
23950,9854,28,1,
23950,283,19,1,
23950,4034,14,1,
23951,9876,16,1,
23951,2279,49,1,
23951,6390,35,1,
23952,7232,11,1,
23952,5751,20,1,
23952,8931,69,1,
23953,7774,53,1,
23953,7319,10,1,
23953,8953,37,1,
23954,352,63,1,
23954,4713,11,1,
23954,2798,26,1,
23955,9051,48,1,
23955,6459,27,1,
