id,nome,data_fondazione,quotazioni,sede
24502,"Kelly, Bishop and Bush",1991-03-24,"[{'azionista': 5659, 'quota': 3}, {'azionista': 7413, 'quota': 93}, {'azionista': 1543, 'quota': 4}]",86
24503,Ewing-Mccormick,1972-09-26,"[{'azionista': 919, 'quota': 81}, {'azionista': 2549, 'quota': 19}]",38
24504,Green LLC,1978-08-01,"[{'azionista': 712, 'quota': 14}, {'azionista': 9903, 'quota': 86}]",68
24505,Brown-Garrison,1987-08-17,"[{'azionista': 2894, 'quota': 81}, {'azionista': 2757, 'quota': 19}]",61
24506,Gilmore Group,1996-05-28,"[{'azionista': 444, 'quota': 89}, {'azionista': 1270, 'quota': 11}]",56
24507,Compton-Newton,1990-12-13,"[{'azionista': 459, 'quota': 27}, {'azionista': 1595, 'quota': 30}, {'azionista': 7650, 'quota': 30}, {'azionista': 977, 'quota': 13}]",74
24508,Cunningham and Sons,1988-08-28,"[{'azionista': 5014, 'quota': 50}, {'azionista': 9340, 'quota': 50}]",7
24509,Waters PLC,1976-02-06,"[{'azionista': 4008, 'quota': 33}, {'azionista': 1507, 'quota': 54}, {'azionista': 5429, 'quota': 13}]",65
24510,"Deleon, Fritz and Brown",1999-07-01,"[{'azionista': 2444, 'quota': 53}, {'azionista': 6986, 'quota': 37}, {'azionista': 4614, 'quota': 10}]",25
24511,Alexander-Miller,1966-07-25,"[{'azionista': 3841, 'quota': 55}, {'azionista': 8490, 'quota': 29}, {'azionista': 2825, 'quota': 16}]",12
24512,Munoz PLC,1991-03-12,"[{'azionista': 217, 'quota': 98}, {'azionista': 9681, 'quota': 2}]",52
24513,"Hubbard, Taylor and Miller",1960-09-14,"[{'azionista': 2068, 'quota': 78}, {'azionista': 291, 'quota': 22}]",87
24514,Grant-Harrison,1961-10-20,"[{'azionista': 9465, 'quota': 34}, {'azionista': 3491, 'quota': 61}, {'azionista': 119, 'quota': 5}]",16
24515,Robinson Ltd,1974-01-11,"[{'azionista': 7834, 'quota': 60}, {'azionista': 3777, 'quota': 40}]",1
24516,Knight Ltd,1968-05-01,"[{'azionista': 9227, 'quota': 35}, {'azionista': 5498, 'quota': 65}]",20
24517,Mayo PLC,1982-09-24,"[{'azionista': 7612, 'quota': 35}, {'azionista': 157, 'quota': 65}]",67
24518,Lee Inc,1986-05-07,"[{'azionista': 4022, 'quota': 77}, {'azionista': 5495, 'quota': 22}, {'azionista': 5329, 'quota': 1}]",89
24519,Moyer-Jackson,1963-03-06,"[{'azionista': 714, 'quota': 49}, {'azionista': 2901, 'quota': 51}]",93
24520,"Turner, Rodriguez and Murphy",1981-07-03,"[{'azionista': 9776, 'quota': 27}, {'azionista': 711, 'quota': 36}, {'azionista': 1960, 'quota': 37}]",85
24521,Alvarez-Andrews,1962-11-22,"[{'azionista': 6082, 'quota': 100}]",88
24522,"Marshall, Hansen and Simmons",1988-02-21,"[{'azionista': 7331, 'quota': 86}, {'azionista': 5514, 'quota': 14}]",17
24523,"Chapman, Cherry and Miranda",1965-07-22,"[{'azionista': 6908, 'quota': 14}, {'azionista': 9644, 'quota': 6}, {'azionista': 6424, 'quota': 73}, {'azionista': 7181, 'quota': 7}]",27
24524,Hanna Ltd,1970-05-01,"[{'azionista': 2323, 'quota': 18}, {'azionista': 7796, 'quota': 47}, {'azionista': 5561, 'quota': 35}]",36
24525,Ford-Berry,1970-01-09,"[{'azionista': 3787, 'quota': 22}, {'azionista': 6448, 'quota': 24}, {'azionista': 8420, 'quota': 12}, {'azionista': 3915, 'quota': 16}, {'azionista': 2000, 'quota': 26}]",86
24526,"Newton, Lee and Shah",1981-12-08,"[{'azionista': 8950, 'quota': 82}, {'azionista': 4884, 'quota': 13}, {'azionista': 5963, 'quota': 5}]",47
24527,"Martin, Crosby and Oneill",1977-10-07,"[{'azionista': 657, 'quota': 30}, {'azionista': 8937, 'quota': 70}]",35
24528,Williams-Taylor,1969-11-20,"[{'azionista': 7646, 'quota': 27}, {'azionista': 9298, 'quota': 35}, {'azionista': 2054, 'quota': 20}, {'azionista': 1143, 'quota': 14}, {'azionista': 3343, 'quota': 4}]",33
24529,Atkins Ltd,1970-03-12,"[{'azionista': 3425, 'quota': 62}, {'azionista': 2161, 'quota': 38}]",34
24530,Hull PLC,1992-01-25,"[{'azionista': 2927, 'quota': 8}, {'azionista': 266, 'quota': 18}, {'azionista': 7172, 'quota': 42}, {'azionista': 1719, 'quota': 32}]",102
24531,Berry-Peterson,1999-09-09,"[{'azionista': 9938, 'quota': 95}, {'azionista': 7095, 'quota': 5}]",55
24532,"West, Foster and Todd",1982-01-31,"[{'azionista': 9875, 'quota': 15}, {'azionista': 9193, 'quota': 85}]",76
24533,Tucker Group,1972-05-07,"[{'azionista': 8657, 'quota': 16}, {'azionista': 6145, 'quota': 84}]",95
24534,Oneal Group,1987-09-22,"[{'azionista': 2049, 'quota': 99}, {'azionista': 9601, 'quota': 1}]",23
24535,"Scott, Pruitt and Harper",1967-12-16,"[{'azionista': 8696, 'quota': 27}, {'azionista': 1293, 'quota': 73}]",82
24536,Wood-Wood,1963-02-26,"[{'azionista': 5856, 'quota': 90}, {'azionista': 3696, 'quota': 10}]",21
24537,Johnson-Hawkins,1974-08-29,"[{'azionista': 6711, 'quota': 53}, {'azionista': 4215, 'quota': 47}]",86
24538,Martinez LLC,1999-09-11,"[{'azionista': 1422, 'quota': 75}, {'azionista': 5512, 'quota': 5}, {'azionista': 3815, 'quota': 20}]",66
24539,Good PLC,1989-05-23,"[{'azionista': 6816, 'quota': 92}, {'azionista': 8262, 'quota': 8}]",69
24540,Mason-Shaw,1980-07-02,"[{'azionista': 3177, 'quota': 55}, {'azionista': 4005, 'quota': 45}]",42
24541,Weaver-Myers,1963-11-02,"[{'azionista': 5547, 'quota': 39}, {'azionista': 8404, 'quota': 10}, {'azionista': 7608, 'quota': 33}, {'azionista': 2864, 'quota': 14}, {'azionista': 3979, 'quota': 4}]",14
24542,"Frost, Cox and Zimmerman",1968-09-26,"[{'azionista': 9102, 'quota': 29}, {'azionista': 1760, 'quota': 44}, {'azionista': 7218, 'quota': 27}]",1
24543,"Jones, Bell and Tran",1997-01-05,"[{'azionista': 460, 'quota': 83}, {'azionista': 9883, 'quota': 17}]",25
24544,"Brown, Olson and Maxwell",1989-10-28,"[{'azionista': 987, 'quota': 78}, {'azionista': 2122, 'quota': 22}]",7
24545,"Martinez, Carroll and Chapman",1988-12-11,"[{'azionista': 6406, 'quota': 41}, {'azionista': 7146, 'quota': 39}, {'azionista': 78, 'quota': 20}]",95
24546,"Fletcher, Herring and Mitchell",1990-03-23,"[{'azionista': 2976, 'quota': 16}, {'azionista': 875, 'quota': 84}]",100
24547,"Norman, Sanchez and Miller",1987-10-12,"[{'azionista': 7886, 'quota': 21}, {'azionista': 8406, 'quota': 38}, {'azionista': 9477, 'quota': 41}]",25
24548,Ritter LLC,1962-09-03,"[{'azionista': 9904, 'quota': 86}, {'azionista': 3870, 'quota': 6}, {'azionista': 7846, 'quota': 8}]",35
24549,Larson-Roberts,1964-07-07,"[{'azionista': 4987, 'quota': 63}, {'azionista': 2320, 'quota': 37}]",94
24550,"Barr, Patterson and Foster",1974-09-03,"[{'azionista': 3248, 'quota': 72}, {'azionista': 4798, 'quota': 28}]",54
24551,Lopez-Hopkins,1969-10-21,"[{'azionista': 6041, 'quota': 97}, {'azionista': 9987, 'quota': 3}]",89
24552,Aguilar LLC,1990-09-20,"[{'azionista': 8303, 'quota': 91}, {'azionista': 8437, 'quota': 9}]",69
24553,Jackson-Lindsey,1975-01-28,"[{'azionista': 6613, 'quota': 15}, {'azionista': 3829, 'quota': 61}, {'azionista': 360, 'quota': 24}]",55
24554,Chandler-Meyer,1985-10-21,"[{'azionista': 7439, 'quota': 39}, {'azionista': 5904, 'quota': 46}, {'azionista': 6945, 'quota': 15}]",53
24555,Anderson and Sons,1999-03-30,"[{'azionista': 314, 'quota': 82}, {'azionista': 6991, 'quota': 18}]",65
24556,Boyd-Sellers,1960-07-08,"[{'azionista': 2062, 'quota': 1}, {'azionista': 1393, 'quota': 63}, {'azionista': 2775, 'quota': 36}]",37
24557,Keller Group,1999-10-17,"[{'azionista': 6599, 'quota': 18}, {'azionista': 6872, 'quota': 47}, {'azionista': 8754, 'quota': 2}, {'azionista': 6377, 'quota': 33}]",29
24558,"Jones, Johnson and Vargas",1960-06-09,"[{'azionista': 1403, 'quota': 75}, {'azionista': 3981, 'quota': 25}]",81
24559,"Smith, Flores and Phillips",1983-04-02,"[{'azionista': 4776, 'quota': 53}, {'azionista': 9438, 'quota': 47}]",43
24560,"Miller, Stewart and Gonzalez",1976-06-04,"[{'azionista': 295, 'quota': 66}, {'azionista': 1801, 'quota': 34}]",50
24561,Simpson-Atkins,1971-01-09,"[{'azionista': 7868, 'quota': 78}, {'azionista': 3607, 'quota': 22}]",24
24562,"York, Johnson and Williams",1985-05-26,"[{'azionista': 3241, 'quota': 39}, {'azionista': 2094, 'quota': 61}]",11
24563,"Valdez, Fox and Garrett",1982-01-07,"[{'azionista': 6105, 'quota': 89}, {'azionista': 475, 'quota': 9}, {'azionista': 3790, 'quota': 2}]",34
24564,Wang and Sons,1983-10-31,"[{'azionista': 9456, 'quota': 93}, {'azionista': 7182, 'quota': 7}]",90
24565,"Jones, Townsend and Scott",1986-10-05,"[{'azionista': 9563, 'quota': 86}, {'azionista': 4211, 'quota': 14}]",69
24566,"Robinson, Kirk and Ellis",1992-06-29,"[{'azionista': 1952, 'quota': 33}, {'azionista': 3195, 'quota': 67}]",92
24567,"Jacobs, Ortiz and Perez",1969-12-07,"[{'azionista': 6894, 'quota': 29}, {'azionista': 2841, 'quota': 60}, {'azionista': 2027, 'quota': 11}]",61
24568,"Clark, Leblanc and Reyes",1991-06-21,"[{'azionista': 3726, 'quota': 50}, {'azionista': 6228, 'quota': 44}, {'azionista': 2090, 'quota': 6}]",56
24569,Gibbs LLC,1974-04-23,"[{'azionista': 7453, 'quota': 31}, {'azionista': 7416, 'quota': 69}]",92
24570,"Smith, Chambers and Taylor",1972-09-01,"[{'azionista': 7173, 'quota': 32}, {'azionista': 5698, 'quota': 10}, {'azionista': 4539, 'quota': 24}, {'azionista': 5342, 'quota': 34}]",77
24571,Luna Group,1990-12-08,"[{'azionista': 3834, 'quota': 20}, {'azionista': 292, 'quota': 3}, {'azionista': 2422, 'quota': 7}, {'azionista': 2505, 'quota': 22}, {'azionista': 1520, 'quota': 47}, {'azionista': 4598, 'quota': 1}]",31
24572,Brown Group,1960-02-14,"[{'azionista': 7523, 'quota': 3}, {'azionista': 1665, 'quota': 63}, {'azionista': 257, 'quota': 9}, {'azionista': 338, 'quota': 25}]",98
24573,Hansen-Bradley,1988-01-01,"[{'azionista': 807, 'quota': 23}, {'azionista': 3814, 'quota': 21}, {'azionista': 4599, 'quota': 1}, {'azionista': 7081, 'quota': 55}]",13
24574,West Inc,1982-01-18,"[{'azionista': 8522, 'quota': 51}, {'azionista': 9284, 'quota': 49}]",99
24575,"Ortega, Brandt and Massey",1981-01-23,"[{'azionista': 5690, 'quota': 27}, {'azionista': 660, 'quota': 53}, {'azionista': 3522, 'quota': 12}, {'azionista': 285, 'quota': 8}]",97
24576,Osborne Inc,1975-02-10,"[{'azionista': 9798, 'quota': 80}, {'azionista': 7087, 'quota': 20}]",102
24577,"Jackson, Peterson and Zhang",1982-03-26,"[{'azionista': 787, 'quota': 8}, {'azionista': 2699, 'quota': 21}, {'azionista': 329, 'quota': 71}]",4
24578,Patton PLC,1967-05-12,"[{'azionista': 8048, 'quota': 11}, {'azionista': 9493, 'quota': 64}, {'azionista': 1715, 'quota': 25}]",73
24579,Munoz and Sons,1998-09-15,"[{'azionista': 6461, 'quota': 51}, {'azionista': 1054, 'quota': 13}, {'azionista': 3119, 'quota': 17}, {'azionista': 279, 'quota': 19}]",50
24580,Rodriguez-Little,1982-12-04,"[{'azionista': 7090, 'quota': 74}, {'azionista': 3361, 'quota': 26}]",54
24581,Lewis-Sweeney,1999-02-18,"[{'azionista': 7835, 'quota': 13}, {'azionista': 1592, 'quota': 84}, {'azionista': 4000, 'quota': 3}]",10
24582,"Perry, Hall and Henderson",1976-08-14,"[{'azionista': 6534, 'quota': 1}, {'azionista': 6919, 'quota': 28}, {'azionista': 1461, 'quota': 67}, {'azionista': 3138, 'quota': 4}]",75
24583,"Lee, Rogers and Grant",1998-03-10,"[{'azionista': 9103, 'quota': 49}, {'azionista': 3428, 'quota': 9}, {'azionista': 1792, 'quota': 42}]",20
24584,"Johnson, Lambert and Pennington",1978-07-13,"[{'azionista': 6148, 'quota': 65}, {'azionista': 7220, 'quota': 3}, {'azionista': 6674, 'quota': 32}]",76
24585,Watson LLC,1981-11-03,"[{'azionista': 2931, 'quota': 86}, {'azionista': 3751, 'quota': 14}]",79
24586,Perez LLC,1975-10-02,"[{'azionista': 8115, 'quota': 47}, {'azionista': 2217, 'quota': 53}]",95
24587,"Lane, Butler and Hatfield",1983-05-13,"[{'azionista': 6876, 'quota': 75}, {'azionista': 6428, 'quota': 24}, {'azionista': 6027, 'quota': 1}]",94
24588,Vega Group,1967-08-13,"[{'azionista': 1130, 'quota': 47}, {'azionista': 3257, 'quota': 53}]",17
24589,"Suarez, Andrews and Reeves",1979-05-05,"[{'azionista': 300, 'quota': 40}, {'azionista': 5703, 'quota': 60}]",79
24590,Miller Ltd,1966-06-18,"[{'azionista': 4362, 'quota': 27}, {'azionista': 5276, 'quota': 73}]",12
24591,"Peterson, Alexander and Lewis",1963-07-05,"[{'azionista': 7998, 'quota': 79}, {'azionista': 7448, 'quota': 21}]",103
24592,Jones Inc,1962-11-08,"[{'azionista': 5333, 'quota': 70}, {'azionista': 1672, 'quota': 13}, {'azionista': 6287, 'quota': 17}]",47
24593,Perez Ltd,1975-09-17,"[{'azionista': 8599, 'quota': 4}, {'azionista': 198, 'quota': 58}, {'azionista': 7128, 'quota': 3}, {'azionista': 619, 'quota': 35}]",4
24594,"Chan, Vazquez and Martinez",1968-11-25,"[{'azionista': 2643, 'quota': 38}, {'azionista': 1414, 'quota': 56}, {'azionista': 5674, 'quota': 6}]",46
24595,Bryant-Elliott,1960-02-18,"[{'azionista': 6100, 'quota': 48}, {'azionista': 504, 'quota': 34}, {'azionista': 8679, 'quota': 18}]",3
24596,Padilla LLC,1984-05-05,"[{'azionista': 3652, 'quota': 46}, {'azionista': 8842, 'quota': 25}, {'azionista': 9962, 'quota': 29}]",16
24597,Zuniga LLC,1967-11-23,"[{'azionista': 2753, 'quota': 35}, {'azionista': 1779, 'quota': 56}, {'azionista': 6567, 'quota': 9}]",39
24598,Rodriguez Inc,1975-04-20,"[{'azionista': 2522, 'quota': 83}, {'azionista': 7976, 'quota': 17}]",6
24599,Chambers LLC,1965-10-30,"[{'azionista': 4064, 'quota': 88}, {'azionista': 86, 'quota': 12}]",95
24600,Rodriguez-Morgan,1972-07-17,"[{'azionista': 1712, 'quota': 41}, {'azionista': 541, 'quota': 59}]",62
24601,Gibson Ltd,1982-06-03,"[{'azionista': 3839, 'quota': 67}, {'azionista': 7630, 'quota': 33}]",70
24602,Barnes Ltd,1994-10-19,"[{'azionista': 8818, 'quota': 92}, {'azionista': 3085, 'quota': 8}]",91
24603,Clay-Burke,1985-03-21,"[{'azionista': 8850, 'quota': 82}, {'azionista': 143, 'quota': 18}]",56
24604,Huber and Sons,1977-10-25,"[{'azionista': 7818, 'quota': 96}, {'azionista': 480, 'quota': 4}]",19
24605,Robertson-Russell,1965-09-06,"[{'azionista': 1595, 'quota': 22}, {'azionista': 9496, 'quota': 55}, {'azionista': 1313, 'quota': 23}]",60
24606,Williamson-Lopez,1971-03-24,"[{'azionista': 5776, 'quota': 68}, {'azionista': 2855, 'quota': 32}]",9
24607,"Wallace, Frazier and Johnson",1967-11-20,"[{'azionista': 8717, 'quota': 35}, {'azionista': 7827, 'quota': 28}, {'azionista': 2202, 'quota': 37}]",49
24608,Roth PLC,1994-03-24,"[{'azionista': 9785, 'quota': 14}, {'azionista': 6795, 'quota': 86}]",43
24609,Thomas PLC,1983-10-28,"[{'azionista': 6044, 'quota': 54}, {'azionista': 5147, 'quota': 46}]",12
24610,Brown-Livingston,1976-07-04,"[{'azionista': 1664, 'quota': 23}, {'azionista': 5544, 'quota': 77}]",70
24611,"Davis, Le and Benton",1972-10-09,"[{'azionista': 3769, 'quota': 57}, {'azionista': 3796, 'quota': 15}, {'azionista': 2261, 'quota': 28}]",34
24612,Thomas Ltd,1976-03-08,"[{'azionista': 9300, 'quota': 60}, {'azionista': 20, 'quota': 40}]",34
24613,Flores PLC,1998-03-08,"[{'azionista': 3587, 'quota': 8}, {'azionista': 5973, 'quota': 55}, {'azionista': 7660, 'quota': 6}, {'azionista': 1803, 'quota': 31}]",87
24614,Li-Roberts,1995-04-14,"[{'azionista': 1591, 'quota': 76}, {'azionista': 8882, 'quota': 24}]",66
24615,Smith Group,1975-05-06,"[{'azionista': 9144, 'quota': 43}, {'azionista': 7565, 'quota': 18}, {'azionista': 1841, 'quota': 20}, {'azionista': 3086, 'quota': 19}]",75
24616,Sanders-Durham,1970-05-15,"[{'azionista': 8503, 'quota': 44}, {'azionista': 7449, 'quota': 40}, {'azionista': 6857, 'quota': 16}]",90
24617,"Johnson, Gray and Benitez",1987-01-07,"[{'azionista': 4794, 'quota': 53}, {'azionista': 111, 'quota': 15}, {'azionista': 8485, 'quota': 32}]",13
24618,Castro LLC,1991-08-15,"[{'azionista': 493, 'quota': 61}, {'azionista': 3407, 'quota': 39}]",60
24619,Oconnell and Sons,1961-07-26,"[{'azionista': 9550, 'quota': 73}, {'azionista': 6805, 'quota': 27}]",92
24620,Hughes PLC,1963-11-04,"[{'azionista': 5177, 'quota': 43}, {'azionista': 8827, 'quota': 57}]",87
24621,"Yang, Santana and Garner",1989-10-02,"[{'azionista': 9919, 'quota': 49}, {'azionista': 6124, 'quota': 51}]",102
24622,Jackson-Wagner,1977-11-18,"[{'azionista': 5216, 'quota': 11}, {'azionista': 9041, 'quota': 89}]",7
24623,Cruz Inc,1965-10-03,"[{'azionista': 1486, 'quota': 2}, {'azionista': 4029, 'quota': 49}, {'azionista': 5236, 'quota': 49}]",39
24624,Jones and Sons,1968-10-31,"[{'azionista': 3697, 'quota': 54}, {'azionista': 5572, 'quota': 46}]",39
24625,Santos Ltd,1984-10-04,"[{'azionista': 9052, 'quota': 92}, {'azionista': 5286, 'quota': 8}]",42
24626,Spears-Willis,1964-02-03,"[{'azionista': 1969, 'quota': 44}, {'azionista': 7222, 'quota': 56}]",46
24627,"Mcmillan, Miller and Dickson",1980-11-21,"[{'azionista': 7621, 'quota': 31}, {'azionista': 2431, 'quota': 69}]",101
24628,Peterson Inc,1999-04-02,"[{'azionista': 4531, 'quota': 52}, {'azionista': 2980, 'quota': 48}]",8
24629,Davis Group,1997-12-13,"[{'azionista': 5134, 'quota': 20}, {'azionista': 1276, 'quota': 40}, {'azionista': 1431, 'quota': 40}]",102
24630,Parsons LLC,1980-05-07,"[{'azionista': 6917, 'quota': 97}, {'azionista': 5878, 'quota': 3}]",82
24631,King-Ray,1999-12-11,"[{'azionista': 9681, 'quota': 63}, {'azionista': 8206, 'quota': 25}, {'azionista': 4141, 'quota': 12}]",47
24632,Riley and Sons,1960-11-08,"[{'azionista': 9502, 'quota': 22}, {'azionista': 1528, 'quota': 74}, {'azionista': 2945, 'quota': 4}]",51
24633,Mills and Sons,1986-10-01,"[{'azionista': 8642, 'quota': 50}, {'azionista': 3506, 'quota': 1}, {'azionista': 4475, 'quota': 23}, {'azionista': 206, 'quota': 26}]",99
24634,"Romero, Mccoy and Rivera",1986-09-24,"[{'azionista': 3588, 'quota': 17}, {'azionista': 7749, 'quota': 12}, {'azionista': 4062, 'quota': 71}]",74
24635,"White, Moon and Terry",1986-04-03,"[{'azionista': 499, 'quota': 96}, {'azionista': 3944, 'quota': 4}]",70
24636,Gilbert Inc,1998-05-15,"[{'azionista': 2556, 'quota': 67}, {'azionista': 8465, 'quota': 33}]",41
24637,Jones-Norris,1984-07-16,"[{'azionista': 469, 'quota': 27}, {'azionista': 7947, 'quota': 3}, {'azionista': 2745, 'quota': 18}, {'azionista': 8685, 'quota': 44}, {'azionista': 4809, 'quota': 8}]",31
24638,"Fuller, Dixon and White",1996-12-19,"[{'azionista': 375, 'quota': 72}, {'azionista': 7259, 'quota': 28}]",81
24639,Walker PLC,1960-12-14,"[{'azionista': 8807, 'quota': 20}, {'azionista': 5331, 'quota': 27}, {'azionista': 6867, 'quota': 53}]",71
24640,Wilson Ltd,1982-02-28,"[{'azionista': 3196, 'quota': 20}, {'azionista': 3185, 'quota': 21}, {'azionista': 3843, 'quota': 51}, {'azionista': 6918, 'quota': 8}]",80
24641,Norman-Garcia,1998-05-10,"[{'azionista': 1580, 'quota': 95}, {'azionista': 3111, 'quota': 5}]",58
24642,"Lamb, Walsh and Holland",1993-10-26,"[{'azionista': 1796, 'quota': 84}, {'azionista': 7133, 'quota': 16}]",78
24643,King-Dalton,1960-04-15,"[{'azionista': 196, 'quota': 59}, {'azionista': 546, 'quota': 41}]",34
24644,Washington-Mcdonald,1999-11-12,"[{'azionista': 7746, 'quota': 100}]",98
24645,Williams-Watson,1977-06-15,"[{'azionista': 2954, 'quota': 58}, {'azionista': 2102, 'quota': 42}]",65
24646,Miles PLC,1985-12-22,"[{'azionista': 5563, 'quota': 95}, {'azionista': 3792, 'quota': 5}]",2
24647,"Choi, Alexander and Palmer",1992-10-21,"[{'azionista': 7368, 'quota': 49}, {'azionista': 3518, 'quota': 51}]",84
24648,"Erickson, Smith and Watkins",1960-02-28,"[{'azionista': 4471, 'quota': 24}, {'azionista': 9413, 'quota': 29}, {'azionista': 3985, 'quota': 47}]",5
24649,Harper-Klein,1986-04-27,"[{'azionista': 4947, 'quota': 23}, {'azionista': 5653, 'quota': 77}]",75
24650,"Taylor, Lucas and Howell",1970-06-28,"[{'azionista': 42, 'quota': 74}, {'azionista': 9266, 'quota': 26}]",11
24651,Stone-Murphy,1961-09-04,"[{'azionista': 2897, 'quota': 70}, {'azionista': 7759, 'quota': 30}]",76
24652,Reynolds-Green,1991-08-16,"[{'azionista': 8016, 'quota': 87}, {'azionista': 9088, 'quota': 13}]",89
24653,Jackson PLC,1988-04-10,"[{'azionista': 8779, 'quota': 21}, {'azionista': 8793, 'quota': 27}, {'azionista': 2359, 'quota': 52}]",98
24654,Parks-Beck,1970-05-17,"[{'azionista': 6825, 'quota': 43}, {'azionista': 7657, 'quota': 34}, {'azionista': 2023, 'quota': 23}]",58
24655,Wagner-Blair,1962-04-17,"[{'azionista': 3169, 'quota': 69}, {'azionista': 5561, 'quota': 9}, {'azionista': 9301, 'quota': 22}]",58
24656,Mcdaniel PLC,1991-01-04,"[{'azionista': 8331, 'quota': 10}, {'azionista': 4640, 'quota': 62}, {'azionista': 2981, 'quota': 28}]",3
24657,"Hawkins, King and Nguyen",1985-10-01,"[{'azionista': 2987, 'quota': 2}, {'azionista': 7025, 'quota': 1}, {'azionista': 627, 'quota': 62}, {'azionista': 8711, 'quota': 18}, {'azionista': 1810, 'quota': 17}]",21
24658,Walker-Anderson,1967-06-22,"[{'azionista': 2741, 'quota': 62}, {'azionista': 7784, 'quota': 5}, {'azionista': 6546, 'quota': 33}]",3
24659,"Duncan, Guerra and Fisher",1980-01-19,"[{'azionista': 5890, 'quota': 91}, {'azionista': 4219, 'quota': 9}]",18
24660,Maxwell-Perez,1986-05-01,"[{'azionista': 3353, 'quota': 91}, {'azionista': 3986, 'quota': 9}]",48
24661,Mendez PLC,1973-09-12,"[{'azionista': 2604, 'quota': 79}, {'azionista': 6765, 'quota': 21}]",70
24662,"Smith, Avery and Francis",1979-10-04,"[{'azionista': 2333, 'quota': 81}, {'azionista': 4619, 'quota': 19}]",21
24663,Jones and Sons,1981-07-22,"[{'azionista': 4776, 'quota': 6}, {'azionista': 6429, 'quota': 22}, {'azionista': 7118, 'quota': 37}, {'azionista': 6899, 'quota': 2}, {'azionista': 8209, 'quota': 33}]",53
24664,Perez PLC,1962-12-19,"[{'azionista': 2518, 'quota': 85}, {'azionista': 6103, 'quota': 15}]",75
24665,Hansen PLC,1979-11-22,"[{'azionista': 6483, 'quota': 30}, {'azionista': 8448, 'quota': 48}, {'azionista': 1476, 'quota': 22}]",34
24666,"Brown, Rowe and Yoder",1976-04-30,"[{'azionista': 7983, 'quota': 34}, {'azionista': 9917, 'quota': 66}]",32
24667,Swanson-Evans,1998-05-22,"[{'azionista': 6020, 'quota': 42}, {'azionista': 4671, 'quota': 7}, {'azionista': 7762, 'quota': 38}, {'azionista': 9453, 'quota': 13}]",94
24668,Nixon PLC,1970-05-16,"[{'azionista': 6433, 'quota': 41}, {'azionista': 8484, 'quota': 59}]",86
24669,Hartman-Gray,1966-12-05,"[{'azionista': 8649, 'quota': 29}, {'azionista': 2913, 'quota': 71}]",92
24670,Taylor-Oliver,1984-03-11,"[{'azionista': 2426, 'quota': 7}, {'azionista': 8930, 'quota': 4}, {'azionista': 3122, 'quota': 15}, {'azionista': 936, 'quota': 62}, {'azionista': 8162, 'quota': 12}]",75
24671,"Green, Thomas and Brewer",1988-11-01,"[{'azionista': 6542, 'quota': 74}, {'azionista': 5784, 'quota': 1}, {'azionista': 4923, 'quota': 18}, {'azionista': 4769, 'quota': 7}]",59
24672,Humphrey-Henderson,1996-08-18,"[{'azionista': 5397, 'quota': 75}, {'azionista': 5127, 'quota': 25}]",46
24673,"Murray, Sandoval and Gilbert",1962-12-12,"[{'azionista': 396, 'quota': 34}, {'azionista': 1023, 'quota': 66}]",17
24674,"Carter, Pratt and Jackson",1960-02-19,"[{'azionista': 5284, 'quota': 18}, {'azionista': 6929, 'quota': 78}, {'azionista': 5212, 'quota': 4}]",23
24675,Lee LLC,1966-01-13,"[{'azionista': 3267, 'quota': 17}, {'azionista': 4424, 'quota': 48}, {'azionista': 341, 'quota': 35}]",47
24676,Aguilar-Lucas,1971-07-27,"[{'azionista': 3847, 'quota': 67}, {'azionista': 4597, 'quota': 33}]",44
24677,Stanley Group,1960-07-28,"[{'azionista': 2962, 'quota': 38}, {'azionista': 5519, 'quota': 62}]",42
24678,Rogers-Hull,1998-11-26,"[{'azionista': 7768, 'quota': 100}]",55
24679,Woods-Ramos,1962-10-04,"[{'azionista': 6621, 'quota': 65}, {'azionista': 9157, 'quota': 35}]",62
24680,"Moore, Aguilar and Rodriguez",1964-02-10,"[{'azionista': 3863, 'quota': 28}, {'azionista': 1072, 'quota': 65}, {'azionista': 8418, 'quota': 7}]",17
24681,"Leach, Hart and Meyer",1978-03-18,"[{'azionista': 8775, 'quota': 23}, {'azionista': 3419, 'quota': 77}]",47
24682,Blackburn LLC,1985-12-08,"[{'azionista': 7187, 'quota': 71}, {'azionista': 1670, 'quota': 29}]",51
24683,Miller-Obrien,1999-07-11,"[{'azionista': 4918, 'quota': 88}, {'azionista': 1753, 'quota': 12}]",2
24684,Garza-Howard,1965-04-08,"[{'azionista': 9884, 'quota': 100}]",80
24685,Spencer and Sons,1973-09-02,"[{'azionista': 8883, 'quota': 13}, {'azionista': 9465, 'quota': 65}, {'azionista': 6892, 'quota': 22}]",99
24686,Ward and Sons,1999-10-26,"[{'azionista': 2381, 'quota': 66}, {'azionista': 271, 'quota': 34}]",12
24687,Kelly and Sons,1962-07-22,"[{'azionista': 8811, 'quota': 3}, {'azionista': 3992, 'quota': 17}, {'azionista': 6352, 'quota': 80}]",84
24688,Lang-Blair,1990-05-20,"[{'azionista': 1049, 'quota': 66}, {'azionista': 830, 'quota': 34}]",8
24689,Fernandez and Sons,1980-04-04,"[{'azionista': 9893, 'quota': 4}, {'azionista': 1001, 'quota': 75}, {'azionista': 8136, 'quota': 21}]",10
