azienda,azionista,quota,ubo
16009,7326,26,1,
16009,2576,12,1,
16010,7304,62,1,
16010,6481,20,1,
16010,668,18,1,
16011,597,41,1,
16011,4440,58,1,
16011,4327,1,1,
16012,4781,37,1,
16012,239,63,1,
16013,2852,58,1,
16013,5242,42,1,
16014,2596,100,1,
16015,457,46,1,
16015,279,54,1,
16016,1825,56,1,
16016,1096,44,1,
16017,2273,78,1,
16017,4695,22,1,
16018,6264,64,1,
16018,3110,5,1,
16018,3912,31,1,
16019,823,29,1,
16019,6425,13,1,
16019,3858,10,1,
16019,1980,31,1,
16019,74,17,1,
16020,3421,32,1,
16020,5353,2,1,
16020,1899,29,1,
16020,2046,37,1,
16021,1727,9,1,
16021,1156,91,1,
16022,7190,6,1,
16022,1848,81,1,
16022,3038,13,1,
16023,5197,74,1,
16023,3998,26,1,
16024,1581,96,1,
16024,4863,4,1,
16025,6738,32,1,
16025,6411,66,1,
16025,3350,2,1,
16026,4751,86,1,
16026,214,14,1,
16027,4586,54,1,
16027,421,46,1,
16028,3163,87,1,
16028,4411,13,1,
16029,5294,63,1,
16029,5033,37,1,
16030,4928,45,1,
16030,1850,19,1,
16030,1244,36,1,
16031,2224,27,1,
16031,7288,73,1,
16032,1364,56,1,
16032,3061,13,1,
16032,2878,17,1,
16032,7476,14,1,
16033,2163,6,1,
16033,4985,92,1,
16033,6170,2,1,
16034,1996,72,1,
16034,1208,28,1,
16035,4397,65,1,
16035,6195,35,1,
16036,5728,56,1,
16036,7139,44,1,
16037,2444,14,1,
16037,5274,30,1,
16037,1619,52,1,
16037,2905,4,1,
16038,6785,39,1,
16038,494,61,1,
16039,643,41,1,
16039,5820,45,1,
16039,2437,14,1,
16040,5775,72,1,
16040,5262,28,1,
16041,7165,49,1,
16041,608,22,1,
16041,1660,5,1,
16041,3249,24,1,
16042,2337,20,1,
16042,2481,40,1,
16042,361,33,1,
16042,3053,7,1,
16043,6954,30,1,
16043,5294,61,1,
16043,4348,9,1,
16044,206,45,1,
16044,1722,55,1,
16045,5333,30,1,
16045,2229,11,1,
16045,3534,59,1,
16046,5001,98,1,
16046,5658,2,1,
16047,50,43,1,
16047,3825,31,1,
16047,2905,26,1,
16048,1309,72,1,
16048,5459,28,1,
16049,1216,5,1,
16049,3896,62,1,
16049,2481,33,1,
16050,3561,63,1,
16050,1994,24,1,
16050,6906,7,1,
16050,6976,6,1,
16051,4619,10,1,
16051,5999,22,1,
16051,2846,68,1,
16052,2177,8,1,
16052,3272,47,1,
16052,5089,42,1,
16052,1855,1,1,
16052,4467,2,1,
16053,2760,1,1,
16053,6594,2,1,
16053,6218,14,1,
16053,5928,83,1,
16054,4086,2,1,
16054,1739,43,1,
16054,7333,55,1,
16055,4049,14,1,
16055,6023,26,1,
16055,3604,60,1,
16056,6015,26,1,
16056,6579,74,1,
16057,1561,42,1,
16057,2872,58,1,
16058,2113,51,1,
16058,1294,49,1,
16059,6233,20,1,
16059,6534,78,1,
16059,7044,2,1,
16060,6448,22,1,
16060,4378,39,1,
16060,4860,39,1,
16061,2619,78,1,
16061,3083,22,1,
16062,5736,83,1,
16062,1898,3,1,
16062,1858,14,1,
16063,3082,8,1,
16063,2179,42,1,
16063,1127,36,1,
16063,291,14,1,
16064,6087,94,1,
16064,6965,6,1,
16065,7011,72,1,
16065,2205,28,1,
16066,1221,80,1,
16066,7173,20,1,
16067,1228,19,1,
16067,145,75,1,
16067,7188,6,1,
16068,1947,1,1,
16068,2804,63,1,
16068,777,36,1,
16069,3340,17,1,
16069,2391,57,1,
16069,3309,26,1,
16070,2736,60,1,
16070,1008,34,1,
16070,1028,6,1,
16071,3409,40,1,
16071,2705,16,1,
16071,630,44,1,
16072,4596,53,1,
16072,1756,47,1,
16073,6822,3,1,
16073,3385,7,1,
16073,1297,38,1,
16073,1370,52,1,
16074,6940,80,1,
16074,6177,20,1,
16075,1096,27,1,
16075,5805,52,1,
16075,5473,21,1,
16076,2010,88,1,
16076,7234,12,1,
16077,4179,74,1,
16077,5202,26,1,
16078,7123,28,1,
16078,6675,72,1,
16079,1175,36,1,
16079,989,64,1,
16080,5783,33,1,
16080,6140,21,1,
16080,3082,14,1,
16080,2925,32,1,
16081,984,20,1,
16081,3085,73,1,
16081,5043,7,1,
16082,3927,37,1,
16082,163,63,1,
16083,1498,49,1,
16083,4385,51,1,
16084,4182,92,1,
16084,1244,8,1,
16085,997,44,1,
16085,6262,56,1,
16086,3028,33,1,
16086,883,67,1,
16087,5250,40,1,
16087,2972,17,1,
16087,4085,43,1,
16088,4774,76,1,
16088,2092,24,1,
16089,5540,82,1,
16089,3152,18,1,
16090,1172,84,1,
16090,82,7,1,
16090,3699,9,1,
16091,5853,31,1,
16091,4000,69,1,
16092,528,94,1,
16092,5700,6,1,
16093,7377,47,1,
16093,1315,53,1,
16094,1880,43,1,
16094,1837,57,1,
16095,6742,38,1,
16095,1365,62,1,
16096,2510,82,1,
16096,5496,18,1,
16097,3789,53,1,
16097,3358,47,1,
16098,6539,21,1,
16098,1946,44,1,
16098,7244,35,1,
16099,6662,13,1,
16099,3191,7,1,
16099,2509,26,1,
16099,1115,54,1,
16100,4374,63,1,
16100,3165,37,1,
16101,5656,13,1,
16101,5882,39,1,
16101,4732,47,1,
16101,3577,1,1,
16102,1710,45,1,
16102,1876,11,1,
16102,3587,27,1,
16102,3606,3,1,
16102,6299,14,1,
16103,644,49,1,
16103,6748,5,1,
16103,4810,46,1,
16104,4878,81,1,
16104,2157,19,1,
16105,184,65,1,
16105,6169,35,1,
16106,1734,53,1,
16106,7048,28,1,
16106,4598,19,1,
16107,1472,54,1,
16107,2540,36,1,
16107,5489,10,1,
16108,2204,24,1,
16108,3998,10,1,
16108,4074,38,1,
16108,2923,28,1,
16109,6196,24,1,
16109,3440,17,1,
16109,5332,40,1,
16109,3646,19,1,
16110,3785,55,1,
16110,3680,24,1,
16110,2502,21,1,
16111,7090,19,1,
16111,6333,59,1,
16111,5473,22,1,
16112,6196,83,1,
16112,4783,17,1,
16113,2497,39,1,
16113,4942,35,1,
16113,4160,23,1,
16113,375,3,1,
16114,6813,51,1,
16114,2670,48,1,
16114,3824,1,1,
16115,5095,58,1,
16115,6303,42,1,
16116,2433,32,1,
16116,7056,19,1,
16116,5612,22,1,
16116,1903,27,1,
16117,4463,34,1,
16117,6728,6,1,
16117,1934,40,1,
16117,759,20,1,
16118,6489,80,1,
16118,5525,20,1,
16119,5829,36,1,
16119,5991,43,1,
16119,6196,1,1,
16119,5793,20,1,
16120,1731,66,1,
16120,3998,34,1,
16121,5750,16,1,
16121,3238,31,1,
16121,2481,25,1,
16121,2259,28,1,
16122,229,36,1,
16122,7349,51,1,
16122,4675,13,1,
16123,3061,70,1,
16123,1403,14,1,
16123,5659,5,1,
16123,2321,11,1,
16124,7406,82,1,
16124,6060,18,1,
16125,1820,59,1,
16125,5996,37,1,
16125,1918,4,1,
16126,1379,30,1,
16126,6820,52,1,
16126,1132,18,1,
16127,6201,68,1,
16127,7237,16,1,
16127,5765,16,1,
16128,6931,55,1,
16128,7212,45,1,
16129,6815,42,1,
16129,6323,11,1,
16129,1961,28,1,
16129,399,19,1,
16130,2122,49,1,
16130,5844,51,1,
16131,6195,12,1,
16131,3327,33,1,
16131,5363,55,1,
16132,1546,19,1,
16132,4842,80,1,
16132,4428,1,1,
16133,2009,13,1,
16133,2729,85,1,
16133,7427,2,1,
16134,3754,8,1,
16134,4331,38,1,
16134,5757,54,1,
16135,3410,30,1,
16135,6291,13,1,
16135,5286,48,1,
16135,6080,9,1,
16136,5261,96,1,
16136,7092,4,1,
16137,3376,92,1,
16137,1406,8,1,
16138,3771,46,1,
16138,6011,54,1,
16139,7307,94,1,
16139,7106,6,1,
16140,6543,34,1,
16140,7329,13,1,
16140,668,5,1,
16140,7266,48,1,
16141,3102,86,1,
16141,7019,14,1,
16142,4273,71,1,
16142,2622,29,1,
16143,4109,71,1,
16143,4753,29,1,
16144,6966,50,1,
16144,2172,50,1,
16145,5191,93,1,
16145,428,7,1,
16146,4424,98,1,
16146,2297,2,1,
16147,4959,70,1,
16147,2419,30,1,
16148,2115,8,1,
16148,370,15,1,
16148,2425,77,1,
16149,191,67,1,
16149,1274,33,1,
16150,1773,33,1,
16150,1064,67,1,
16151,36,2,1,
16151,4969,98,1,
16152,3719,57,1,
16152,4336,43,1,
16153,6088,14,1,
16153,6557,27,1,
16153,6563,6,1,
16153,5960,53,1,
16154,1873,74,1,
16154,113,26,1,
16155,2901,36,1,
16155,5657,14,1,
16155,6052,47,1,
16155,169,3,1,
16156,2448,89,1,
16156,370,11,1,
16157,1716,87,1,
16157,753,13,1,
16158,291,95,1,
16158,6005,5,1,
16159,7158,72,1,
16159,2335,10,1,
16159,1421,18,1,
16160,7262,39,1,
16160,4739,24,1,
16160,1209,11,1,
16160,4745,26,1,
16161,5231,67,1,
16161,90,33,1,
16162,1093,100,1,
16163,7097,10,1,
16163,6000,4,1,
16163,6970,27,1,
16163,3638,28,1,
16163,4193,31,1,
16164,5040,98,1,
16164,6524,2,1,
16165,4156,75,1,
16165,2890,25,1,
16166,2013,84,1,
16166,937,16,1,
16167,3246,16,1,
16167,6553,43,1,
16167,7091,41,1,
16168,1315,8,1,
16168,6854,92,1,
16169,7388,76,1,
16169,310,24,1,
16170,3949,34,1,
16170,6689,36,1,
16170,3421,16,1,
16170,3494,1,1,
16170,3252,7,1,
16170,4777,6,1,
16171,1039,45,1,
16171,1830,15,1,
16171,1034,40,1,
16172,4788,66,1,
16172,2551,1,1,
16172,7046,33,1,
16173,2079,40,1,
16173,2106,16,1,
16173,3752,44,1,
16174,4827,17,1,
16174,5537,61,1,
16174,4688,22,1,
16175,3115,58,1,
16175,3189,42,1,
16176,3552,72,1,
16176,361,28,1,
16177,417,91,1,
16177,7110,9,1,
16178,5289,69,1,
16178,4791,31,1,
16179,2233,25,1,
16179,961,66,1,
16179,7147,9,1,
16180,1931,81,1,
16180,5131,19,1,
16181,1735,12,1,
16181,1017,88,1,
16182,181,91,1,
16182,7074,9,1,
16183,5754,58,1,
16183,1927,42,1,
16184,1502,1,1,
16184,1080,83,1,
16184,4790,16,1,
16185,854,61,1,
16185,4233,39,1,
16186,6361,17,1,
16186,1334,20,1,
16186,5846,63,1,
16187,6711,25,1,
16187,1963,57,1,
16187,4865,18,1,
16188,1178,73,1,
16188,488,27,1,
16189,2275,94,1,
16189,3669,6,1,
16190,5818,34,1,
16190,5685,50,1,
16190,5951,16,1,
16191,4917,73,1,
16191,2786,4,1,
16191,3480,23,1,
16192,4198,94,1,
16192,1618,6,1,
16193,3709,70,1,
16193,2962,30,1,
16194,1837,2,1,
16194,4365,26,1,
16194,5569,18,1,
16194,2612,19,1,
16194,4731,35,1,
16195,6389,23,1,
16195,874,39,1,
16195,2952,38,1,
16196,307,67,1,
16196,639,19,1,
16196,1602,5,1,
16196,3220,9,1,
16197,6270,88,1,
16197,1478,12,1,
16198,6049,74,1,
16198,2131,26,1,
16199,5344,78,1,
16199,5019,22,1,
16200,1563,66,1,
16200,194,34,1,
16201,7406,80,1,
16201,2158,4,1,
16201,5871,16,1,
16202,2263,94,1,
16202,6361,6,1,
16203,2712,46,1,
16203,284,11,1,
16203,2212,43,1,
16204,6909,59,1,
16204,6046,17,1,
16204,1488,24,1,
16205,2256,16,1,
16205,2533,15,1,
16205,989,68,1,
16205,2592,1,1,
16206,1567,68,1,
16206,239,8,1,
16206,6460,24,1,
16207,6567,19,1,
16207,627,61,1,
16207,4652,20,1,
16208,7091,25,1,
16208,2449,75,1,
16209,4394,43,1,
16209,6569,57,1,
16210,6959,84,1,
16210,202,16,1,
16211,4784,30,1,
16211,1332,51,1,
16211,3736,19,1,
16212,7036,5,1,
16212,188,12,1,
16212,3707,83,1,
16213,932,89,1,
16213,5684,11,1,
16214,353,38,1,
16214,2619,36,1,
16214,6682,26,1,
16215,4785,9,1,
16215,2702,58,1,
16215,5361,24,1,
16215,1098,9,1,
16216,4363,24,1,
16216,1973,18,1,
16216,1042,58,1,
16217,5444,5,1,
16217,1533,35,1,
16217,5600,60,1,
16218,2427,37,1,
16218,5477,31,1,
16218,3338,32,1,
16219,779,47,1,
16219,807,53,1,
16220,3623,48,1,
16220,2267,52,1,
16221,2214,87,1,
16221,5177,13,1,
16222,5444,46,1,
16222,4603,54,1,
16223,4384,26,1,
16223,5239,58,1,
16223,7260,16,1,
16224,7148,71,1,
16224,3619,29,1,
16225,3304,71,1,
16225,3930,15,1,
16225,2546,14,1,
16226,759,10,1,
16226,3854,24,1,
16226,6877,66,1,
16227,6986,48,1,
16227,965,52,1,
16228,3791,77,1,
16228,6718,23,1,
16229,1245,34,1,
16229,2300,51,1,
16229,2109,15,1,
16230,692,24,1,
16230,6186,76,1,
16231,5844,59,1,
16231,4407,41,1,
16232,4447,70,1,
16232,43,2,1,
16232,4712,9,1,
16232,3227,15,1,
16232,2630,4,1,
16233,7125,9,1,
16233,4827,48,1,
16233,4605,26,1,
16233,6987,17,1,
16234,7025,12,1,
16234,4961,57,1,
16234,4535,31,1,
16235,5841,61,1,
16235,4471,39,1,
16236,5545,78,1,
16236,6732,22,1,
16237,5401,27,1,
16237,1155,43,1,
16237,5056,30,1,
16238,3146,21,1,
16238,2178,56,1,
16238,4248,21,1,
16238,2811,2,1,
16239,7126,3,1,
16239,105,73,1,
16239,4350,24,1,
16240,4900,69,1,
16240,5599,18,1,
16240,391,13,1,
16241,6526,73,1,
16241,1838,27,1,
16242,2202,78,1,
16242,6868,22,1,
16243,3445,61,1,
16243,7255,39,1,
16244,1365,96,1,
16244,1322,4,1,
16245,2179,65,1,
16245,3650,35,1,
16246,6992,42,1,
16246,3828,50,1,
16246,4879,8,1,
16247,5308,11,1,
16247,5225,78,1,
16247,4398,11,1,
16248,4289,22,1,
16248,5213,78,1,
16249,1446,2,1,
16249,246,8,1,
16249,5198,89,1,
16249,664,1,1,
16250,2735,30,1,
16250,5422,5,1,
16250,7275,37,1,
16250,2189,28,1,
16251,6216,12,1,
16251,449,76,1,
16251,4422,12,1,
16252,2362,98,1,
16252,6314,2,1,
16253,3814,63,1,
16253,6788,7,1,
16253,1313,30,1,
16254,4745,81,1,
16254,4831,19,1,
16255,3411,55,1,
16255,4215,45,1,
16256,1926,9,1,
16256,1201,63,1,
16256,3094,16,1,
16256,2481,12,1,
16257,7234,51,1,
16257,2759,10,1,
16257,4956,39,1,
16258,7288,86,1,
16258,2149,14,1,
16259,2707,12,1,
16259,1646,41,1,
16259,5825,13,1,
16259,6799,5,1,
16259,1427,18,1,
16259,7085,11,1,
16260,7416,88,1,
16260,4061,3,1,
16260,2876,9,1,
16261,2768,77,1,
16261,2795,13,1,
16261,1478,10,1,
16262,4191,67,1,
16262,4173,27,1,
16262,710,6,1,
16263,3206,10,1,
16263,7349,82,1,
16263,6591,8,1,
16264,3718,34,1,
16264,533,5,1,
16264,3747,61,1,
16265,1626,17,1,
16265,5794,48,1,
16265,1476,35,1,
16266,2739,97,1,
16266,616,3,1,
16267,4704,67,1,
16267,6168,5,1,
16267,6883,21,1,
16267,1524,7,1,
16268,121,24,1,
16268,7243,72,1,
16268,1405,4,1,
16269,3330,80,1,
16269,5229,20,1,
16270,818,76,1,
16270,3455,24,1,
16271,4852,10,1,
16271,3191,66,1,
16271,39,24,1,
16272,3442,9,1,
16272,5358,2,1,
16272,5356,21,1,
16272,2609,15,1,
16272,5778,53,1,
16273,1897,81,1,
16273,788,19,1,
16274,3041,33,1,
16274,3810,16,1,
16274,4648,49,1,
16274,2977,2,1,
16275,735,10,1,
16275,5276,41,1,
16275,5935,49,1,
16276,6278,92,1,
16276,5280,8,1,
16277,4472,86,1,
16277,3704,9,1,
16277,4290,5,1,
16278,5010,20,1,
16278,859,76,1,
16278,5853,4,1,
16279,84,36,1,
16279,1569,41,1,
16279,7470,23,1,
16280,1084,20,1,
16280,251,80,1,
16281,3922,100,1,
16282,2479,81,1,
16282,1518,19,1,
16283,3202,1,1,
16283,7081,84,1,
16283,5570,15,1,
16284,1406,3,1,
16284,3074,55,1,
16284,4866,28,1,
16284,4470,14,1,
16285,7423,68,1,
16285,2297,32,1,
16286,1380,29,1,
16286,1683,71,1,
16287,6014,71,1,
16287,7488,10,1,
16287,1712,19,1,
16288,818,6,1,
16288,3898,65,1,
16288,808,29,1,
16289,1280,53,1,
16289,6000,47,1,
16290,4125,65,1,
16290,5528,26,1,
16290,6363,9,1,
16291,1289,50,1,
16291,1991,50,1,
16292,5040,54,1,
16292,1126,46,1,
16293,4000,25,1,
16293,655,40,1,
16293,5454,35,1,
16294,7303,21,1,
16294,3519,33,1,
16294,2150,14,1,
16294,4538,32,1,
16295,1308,55,1,
16295,7405,45,1,
16296,4964,49,1,
16296,5586,10,1,
16296,6189,18,1,
16296,4834,7,1,
16296,2731,16,1,
16297,1734,89,1,
16297,1999,11,1,
16298,2374,51,1,
16298,4174,13,1,
16298,1867,36,1,
16299,419,97,1,
16299,7132,3,1,
16300,5579,32,1,
16300,2560,68,1,
16301,6443,90,1,
16301,7391,10,1,
16302,212,43,1,
16302,1915,44,1,
16302,3839,13,1,
16303,5122,84,1,
16303,2715,16,1,
16304,273,88,1,
16304,53,12,1,
16305,3269,99,1,
16305,529,1,1,
16306,1931,93,1,
16306,3637,7,1,
16307,1836,65,1,
16307,1034,27,1,
16307,382,8,1,
16308,6132,23,1,
16308,5943,70,1,
16308,3256,7,1,
16309,2511,40,1,
16309,2039,60,1,
16310,4757,16,1,
16310,947,41,1,
16310,3129,14,1,
16310,2277,29,1,
16311,6862,49,1,
16311,4632,28,1,
16311,2360,23,1,
16312,6935,68,1,
16312,3469,32,1,
16313,1020,24,1,
16313,3566,32,1,
16313,1143,44,1,
16314,7492,10,1,
16314,6939,53,1,
16314,1208,37,1,
16315,769,10,1,
16315,4873,64,1,
16315,3424,26,1,
16316,2608,37,1,
16316,2247,63,1,
16317,4951,24,1,
16317,351,40,1,
16317,2094,36,1,
16318,3011,75,1,
16318,6971,24,1,
16318,1186,1,1,
16319,4319,68,1,
16319,4808,32,1,
16320,5368,92,1,
16320,6298,8,1,
16321,5991,39,1,
16321,819,61,1,
16322,4936,79,1,
16322,6847,21,1,
16323,1589,90,1,
16323,1739,10,1,
16324,4861,92,1,
16324,6766,8,1,
16325,2916,50,1,
16325,3733,1,1,
16325,2665,43,1,
16325,1524,6,1,
16326,4327,73,1,
16326,480,27,1,
16327,6443,93,1,
16327,3391,7,1,
16328,3277,72,1,
16328,3910,28,1,
16329,5952,57,1,
16329,3623,26,1,
16329,3849,17,1,
16330,3671,20,1,
16330,6099,80,1,
16331,4339,78,1,
16331,2702,22,1,
16332,5979,56,1,
16332,5334,36,1,
16332,4001,8,1,
16333,3708,52,1,
16333,168,48,1,
16334,1255,1,1,
16334,5873,42,1,
16334,3880,57,1,
16335,6633,13,1,
16335,6053,70,1,
16335,2588,17,1,
16336,5536,43,1,
16336,7315,57,1,
16337,4107,80,1,
16337,3242,9,1,
16337,2602,11,1,
16338,6060,59,1,
16338,5403,26,1,
16338,4184,15,1,
16339,3444,23,1,
16339,5454,4,1,
16339,7314,28,1,
16339,5433,45,1,
16340,2192,81,1,
16340,137,19,1,
16341,3907,43,1,
16341,165,4,1,
16341,6397,43,1,
16341,26,10,1,
16342,4952,74,1,
16342,6408,26,1,
16343,182,6,1,
16343,1140,83,1,
16343,6205,11,1,
16344,6175,86,1,
16344,4172,9,1,
16344,7438,5,1,
16345,512,92,1,
16345,7349,8,1,
16346,782,4,1,
16346,2006,63,1,
16346,378,22,1,
16346,1770,11,1,
16347,1941,90,1,
16347,4750,10,1,
16348,2201,97,1,
16348,7234,3,1,
16349,1800,16,1,
16349,6220,39,1,
16349,2459,45,1,
16350,3388,21,1,
16350,777,24,1,
16350,3456,55,1,
16351,6212,99,1,
16351,4426,1,1,
16352,3943,27,1,
16352,2339,70,1,
16352,4983,3,1,
16353,5377,81,1,
16353,6267,19,1,
16354,2616,34,1,
16354,6968,66,1,
16355,4543,29,1,
16355,4872,12,1,
16355,6164,11,1,
16355,4266,48,1,
16356,2863,82,1,
16356,3625,18,1,
16357,5399,73,1,
16357,1676,27,1,
16358,3192,79,1,
16358,649,21,1,
16359,6926,92,1,
16359,1437,8,1,
16360,3181,4,1,
16360,2913,38,1,
16360,2745,45,1,
16360,632,13,1,
16361,3438,4,1,
16361,367,58,1,
16361,2678,38,1,
16362,4135,76,1,
16362,2061,24,1,
16363,1227,94,1,
16363,356,6,1,
16364,6773,81,1,
16364,3249,19,1,
16365,3023,88,1,
16365,5439,12,1,
16366,6167,71,1,
16366,945,28,1,
16366,1949,1,1,
16367,7192,37,1,
16367,2868,63,1,
16368,1567,52,1,
16368,6596,48,1,
16369,3457,35,1,
16369,2528,62,1,
16369,6752,3,1,
16370,5694,65,1,
16370,1421,35,1,
16371,249,74,1,
16371,798,6,1,
16371,3060,20,1,
16372,241,75,1,
16372,1219,25,1,
16373,3524,98,1,
16373,3388,2,1,
16374,1577,51,1,
16374,6491,24,1,
16374,4363,19,1,
16374,3956,6,1,
16375,1070,52,1,
16375,3366,48,1,
16376,3654,30,1,
16376,4396,8,1,
16376,4408,42,1,
16376,2465,20,1,
16377,5798,36,1,
16377,6845,64,1,
16378,3670,53,1,
16378,5411,14,1,
16378,1602,33,1,
16379,6957,66,1,
16379,6826,11,1,
16379,3965,23,1,
16380,3818,50,1,
16380,6451,50,1,
16381,1343,5,1,
16381,1734,34,1,
16381,4705,61,1,
16382,6175,99,1,
16382,1027,1,1,
16383,3728,24,1,
16383,2968,65,1,
16383,2846,11,1,
16384,5088,23,1,
16384,3912,11,1,
16384,6366,16,1,
16384,7114,50,1,
16385,3551,66,1,
16385,3436,34,1,
16386,984,53,1,
16386,6068,47,1,
16387,6098,13,1,
16387,521,65,1,
16387,2900,22,1,
16388,1909,6,1,
16388,5060,44,1,
16388,1205,11,1,
16388,5455,39,1,
16389,7424,18,1,
16389,2969,78,1,
16389,1675,4,1,
16390,5793,78,1,
16390,3903,22,1,
16391,7239,91,1,
16391,5449,9,1,
16392,6265,98,1,
16392,3940,2,1,
16393,6110,73,1,
16393,81,27,1,
16394,620,22,1,
16394,5090,78,1,
16395,2755,43,1,
16395,1215,6,1,
16395,4208,30,1,
16395,3300,21,1,
16396,2110,73,1,
16396,6148,27,1,
16397,7419,43,1,
16397,702,57,1,
16398,5395,95,1,
16398,4818,5,1,
16399,5112,69,1,
16399,4424,31,1,
16400,4529,82,1,
16400,5854,18,1,
16401,3070,67,1,
16401,5457,33,1,
16402,2804,45,1,
16402,6367,20,1,
16402,3013,11,1,
16402,2703,24,1,
16403,6870,5,1,
16403,4904,87,1,
16403,3642,8,1,
16404,2418,55,1,
16404,1322,45,1,
16405,7073,17,1,
16405,3866,63,1,
16405,4835,20,1,
16406,3793,18,1,
16406,2329,55,1,
16406,2352,27,1,
16407,2809,41,1,
16407,5818,24,1,
16407,6166,35,1,
16408,4117,24,1,
16408,1077,57,1,
16408,6917,19,1,
16409,1861,36,1,
16409,1962,4,1,
16409,4835,60,1,
16410,50,95,1,
16410,5880,5,1,
16411,2406,67,1,
16411,4559,33,1,
16412,1335,67,1,
16412,2362,33,1,
16413,7333,25,1,
16413,5432,2,1,
16413,3043,61,1,
16413,6289,9,1,
16413,6264,3,1,
16414,1560,30,1,
16414,4030,50,1,
16414,5520,20,1,
16415,1652,40,1,
16415,6390,60,1,
16416,2245,58,1,
16416,3879,12,1,
16416,1349,30,1,
16417,4159,100,1,
16418,4104,38,1,
16418,5666,17,1,
16418,1141,45,1,
16419,3487,26,1,
16419,245,16,1,
16419,3406,5,1,
16419,5717,26,1,
16419,1473,27,1,
16420,2097,25,1,
16420,1481,52,1,
16420,7019,23,1,
16421,1158,12,1,
16421,1203,46,1,
16421,1324,2,1,
16421,7416,40,1,
16422,4286,64,1,
16422,4680,16,1,
16422,5686,20,1,
16423,7081,35,1,
16423,5403,27,1,
16423,195,38,1,
16424,5597,92,1,
16424,7259,8,1,
16425,6536,26,1,
16425,3437,74,1,
16426,44,100,1,
16427,455,70,1,
16427,3062,30,1,
16428,6478,18,1,
16428,1549,82,1,
16429,7341,24,1,
16429,2394,62,1,
16429,7334,14,1,
16430,2104,45,1,
16430,7462,55,1,
16431,1616,3,1,
16431,4766,78,1,
16431,1540,19,1,
16432,4002,13,1,
16432,4356,87,1,
16433,4371,74,1,
16433,4109,26,1,
16434,4230,57,1,
16434,1413,43,1,
16435,1420,9,1,
16435,821,33,1,
16435,1204,58,1,
16436,4973,22,1,
16436,7031,27,1,
16436,4048,51,1,
16437,6876,77,1,
16437,3169,23,1,
16438,842,99,1,
16438,6780,1,1,
16439,1142,48,1,
16439,1993,52,1,
16440,6396,43,1,
16440,5573,21,1,
16440,3978,36,1,
16441,514,57,1,
16441,6953,43,1,
16442,1994,42,1,
16442,1535,2,1,
16442,2649,56,1,
16443,3248,76,1,
16443,3554,24,1,
16444,1607,4,1,
16444,3393,13,1,
16444,1505,7,1,
16444,6836,55,1,
16444,1299,14,1,
16444,3513,7,1,
16445,1464,47,1,
16445,2668,53,1,
16446,6906,80,1,
16446,1370,20,1,
16447,6586,79,1,
16447,1961,21,1,
16448,3633,22,1,
16448,5864,51,1,
16448,4656,17,1,
16448,5165,10,1,
16449,6998,32,1,
16449,3317,46,1,
16449,2870,22,1,
16450,4438,56,1,
16450,7470,44,1,
16451,3714,37,1,
16451,3773,63,1,
16452,4526,38,1,
16452,7429,57,1,
16452,1856,5,1,
16453,978,11,1,
16453,746,83,1,
16453,1806,6,1,
16454,3022,45,1,
16454,3577,55,1,
16455,7121,91,1,
16455,4762,9,1,
16456,6404,34,1,
16456,4368,48,1,
16456,2362,18,1,
16457,6513,46,1,
16457,6669,41,1,
16457,4646,13,1,
16458,647,55,1,
16458,580,10,1,
16458,1427,35,1,
16459,6327,85,1,
16459,1168,15,1,
16460,1994,2,1,
16460,4433,35,1,
16460,6208,20,1,
16460,84,23,1,
16460,115,20,1,
16461,3727,2,1,
16461,2617,59,1,
16461,4906,38,1,
16461,4660,1,1,
16462,2807,3,1,
16462,6001,62,1,
16462,5433,35,1,
16463,7278,59,1,
16463,6203,36,1,
16463,6540,5,1,
16464,1847,87,1,
16464,3913,13,1,
16465,1708,23,1,
16465,2395,10,1,
16465,6601,67,1,
16466,2489,10,1,
16466,4074,44,1,
16466,6026,12,1,
16466,5940,34,1,
16467,924,5,1,
16467,5784,85,1,
16467,519,10,1,
16468,1294,61,1,
16468,1462,39,1,
16469,4353,61,1,
16469,7359,39,1,
16470,4598,63,1,
16470,5883,17,1,
16470,7084,15,1,
16470,5851,3,1,
16470,6349,2,1,
16471,4219,37,1,
16471,2235,63,1,
16472,4099,20,1,
16472,1232,13,1,
16472,6780,45,1,
16472,6826,13,1,
16472,4914,9,1,
16473,1618,62,1,
16473,2415,38,1,
16474,3876,66,1,
16474,97,34,1,
16475,967,26,1,
16475,2834,56,1,
16475,1287,11,1,
16475,3311,7,1,
16476,6198,32,1,
16476,5075,28,1,
16476,2529,17,1,
16476,7158,23,1,
16477,4731,94,1,
16477,1362,6,1,
16478,5515,73,1,
16478,1942,4,1,
16478,7357,2,1,
16478,3243,21,1,
16479,1592,49,1,
16479,5671,5,1,
16479,5599,38,1,
16479,3435,8,1,
16480,3630,64,1,
16480,5896,36,1,
16481,6387,35,1,
16481,5217,65,1,
16482,3472,56,1,
16482,2263,44,1,
16483,5616,33,1,
16483,449,46,1,
16483,1997,21,1,
16484,4082,14,1,
16484,3827,73,1,
16484,7448,13,1,
16485,682,26,1,
16485,162,14,1,
16485,243,60,1,
16486,5824,26,1,
16486,4557,48,1,
16486,519,13,1,
16486,2913,13,1,
16487,2675,87,1,
16487,3549,13,1,
16488,5628,42,1,
