id,codice_transazione,importo,emittente,beneficiario,banca,data
10723,504371,730737.6,3495,4553,24,2017-10-29
10724,421016,685009.37,6958,3449,68,2021-07-17
10725,36826,904990.86,5293,1457,48,2016-05-20
10726,794827,686249.97,15078,4263,73,2005-03-11
10727,627798,40357.92,18585,11338,31,2001-01-07
10728,320330,920421.56,19186,23626,15,2017-02-17
10729,513117,687274.46,7700,10665,101,2019-09-18
10730,153945,956675.02,12563,16560,59,2015-12-05
10731,698124,444158.83,18307,4487,62,2009-06-11
10732,263279,866336.34,13579,18756,49,2012-06-18
10733,148050,937013.68,11804,24467,19,2011-04-05
10734,917902,775063.87,14380,8700,91,2006-09-15
10735,928660,935483.5,339,17054,29,2014-03-19
10736,850670,923279.32,4177,4365,104,2021-06-12
10737,528598,360234.95,2765,14741,32,2015-01-21
10738,346987,481133.92,2991,15690,72,2013-10-26
10739,622615,464425.52,24780,3604,55,2017-07-09
10740,752663,729986.76,13364,3152,1,2009-05-01
10741,965753,604949.21,14240,5691,99,2011-10-18
10742,133689,47965.65,5360,8558,98,2003-12-19
10743,112319,176768.18,10377,2728,85,2004-10-27
10744,686185,835408.29,24388,3990,83,2010-10-11
10745,496473,962441.4,4351,6223,116,2006-06-10
10746,22576,861457.62,3331,6213,93,2014-08-01
10747,105167,687921.4,23260,15338,98,2005-11-27
10748,890018,851050.9,23405,9921,27,2018-06-30
10749,871551,209401.63,3769,5251,100,2004-05-30
10750,614892,384739.69,11828,8321,21,2006-01-16
10751,561493,684872.88,12405,8036,31,2014-09-23
10752,293976,897811.48,11831,7957,84,2010-08-09
10753,550433,619075.69,8985,13689,112,2014-08-02
10754,849307,56564.22,18503,9798,22,2020-11-11
10755,60667,96026.07,654,9149,19,2003-02-03
10756,895212,685912.28,515,587,64,2008-08-06
10757,362031,79247.1,14415,8847,9,2008-08-19
10758,615580,423020.14,22894,9304,92,2016-06-20
10759,118499,966193.22,4650,202,118,2004-09-29
10760,384579,820094.47,2598,20677,82,2007-04-23
10761,724953,541735.47,2699,23944,20,2021-02-19
10762,386958,308594.44,23543,190,77,2021-09-03
10763,347660,779654.35,19178,17224,1,2018-10-22
10764,436800,505002.41,3608,22792,97,2019-12-30
10765,300132,214667.87,20920,889,114,2007-09-19
10766,753766,86314.51,5156,6155,25,2019-06-27
10767,362623,652667.25,21443,13262,13,2020-04-27
10768,656753,940178.2,22457,24876,66,2002-09-24
10769,457519,364859.33,19105,20668,76,2014-07-10
10770,736880,917947.98,19912,18556,102,2022-02-11
10771,966224,640941.56,12347,9726,95,2017-04-19
10772,87373,47095.78,21114,13133,41,2000-07-10
10773,861383,998450.87,7196,11717,32,2011-08-08
10774,163761,987106.6,8658,3735,90,2004-08-21
10775,816464,284297.46,7180,6856,85,2016-01-08
10776,735919,892900.94,21106,10490,45,2007-12-16
10777,310605,764483.68,9672,4351,112,2001-02-18
10778,780352,600366.78,2477,2739,101,2004-05-10
10779,666041,131117.31,21566,11073,96,2006-08-24
10780,664263,278491.12,12109,10829,89,2019-07-10
10781,378961,326255.08,15018,3558,95,2013-08-20
10782,567420,665089.59,621,13090,110,2020-07-20
10783,532975,611809.48,9230,23397,88,2001-03-17
10784,622619,329339.51,16319,844,86,2006-08-12
10785,731517,700817.76,23422,9547,52,2010-02-13
10786,16366,163911.82,20578,410,68,2005-11-18
10787,161302,371117.51,23784,19552,82,2014-12-10
10788,955966,2082.61,19935,22966,33,2019-08-28
10789,111542,41935.69,8479,19025,93,2016-04-10
10790,74196,409589.76,3156,10938,36,2012-09-12
10791,700447,272672.86,6101,16089,33,2019-02-25
10792,824041,208566.26,6685,1182,111,2016-02-07
10793,204842,873529.39,13208,5607,42,2021-01-31
10794,824056,584976.31,12390,17618,30,2021-05-01
10795,363436,81123.04,20959,20694,31,2001-09-04
10796,63850,752914.31,22850,2796,50,2008-01-29
10797,892073,757931.54,16352,21232,36,2010-03-15
10798,491620,128733.95,16916,8977,28,2016-06-15
10799,324204,794270.22,13770,12454,46,2019-12-03
10800,311942,437620.7,15350,4800,117,2016-03-06
10801,943941,217442.68,12970,23484,41,2005-05-12
10802,975776,769430.73,13421,4095,102,2019-07-24
10803,129839,563726.92,2259,3534,39,2006-11-12
10804,499162,427468.09,13819,20621,54,2022-05-10
10805,185343,200601.84,12333,16621,29,2010-05-28
10806,93453,868881.44,23697,21393,65,2002-05-17
10807,556519,336545.68,3497,8564,80,2000-06-19
10808,435433,928731.26,12068,18359,115,2002-09-09
10809,48528,188397.04,3911,16070,64,2003-10-06
10810,297991,148972.29,293,22906,108,2003-01-10
10811,833294,15901.52,4102,16784,19,2019-12-25
10812,32665,462474.1,11197,4845,91,2014-10-31
10813,577323,503489.37,16240,13821,70,2014-01-21
10814,822703,35052.2,7983,22718,114,2020-12-04
10815,855998,56060.11,398,22784,11,2005-02-01
10816,241197,646961.58,5959,16035,34,2004-08-01
10817,706436,800051.72,12832,10337,23,2020-10-21
10818,327080,868104.35,14300,16334,100,2016-07-13
10819,278688,716708.38,23717,14588,87,2020-09-25
10820,353022,502969.93,3870,5867,105,2017-02-22
10821,596103,195159.71,16302,3236,43,2013-12-09
10822,931746,592085.91,23581,18029,45,2006-11-06
10823,384299,820620.82,8421,21421,95,2017-11-16
10824,776806,817897.33,496,24016,21,2019-11-25
10825,484050,420205.6,17558,21704,12,2008-04-25
10826,914183,84036.72,10438,14444,81,2019-06-25
10827,529604,382996.09,3415,10510,5,2008-05-31
10828,418590,216405.75,952,7887,6,2014-09-09
10829,180276,564438.07,19161,18880,93,2007-10-25
10830,643838,383941.74,8270,6743,112,2006-02-15
10831,199224,418053.15,6957,5800,52,2006-08-23
10832,208969,27980.89,18051,22777,59,2008-10-04
10833,239929,670915.77,15663,9364,3,2020-02-14
10834,464746,121437.32,14984,4854,9,2020-04-01
10835,637457,290336.3,15109,16547,92,2010-02-15
10836,304808,403649.62,14398,6151,101,2015-11-11
10837,764802,999361.77,18736,10049,50,2011-01-29
10838,998110,425867.76,6160,7756,31,2016-06-28
10839,738795,390222.76,6646,4401,88,2011-11-30
10840,760431,83846.06,21225,10515,54,2011-12-17
10841,231315,424444.25,4561,11354,30,2012-10-10
10842,259642,621167.48,15148,11254,21,2012-08-07
10843,925067,459548.26,15555,6455,3,2007-09-01
10844,984757,954355.89,13262,15208,77,2019-08-16
10845,105970,423978.54,21362,6072,89,2011-11-18
10846,788081,876211.86,12937,488,10,2009-02-12
10847,48367,781345.62,16297,12418,81,2014-06-12
10848,215967,915410.58,23387,24400,99,2021-07-01
10849,760484,536993.83,24469,17412,92,2012-02-10
10850,283775,459303.18,116,15894,24,2003-02-16
10851,832161,376106.03,17417,18917,56,2022-04-09
10852,752199,820647.62,13139,7209,113,2015-03-03
10853,472866,924131.79,22540,3558,83,2021-09-26
10854,256924,425690.09,24127,19029,19,2008-08-01
10855,491704,991578.54,16055,14880,1,2015-08-31
10856,179719,310066.26,9216,1262,41,2012-05-06
10857,406487,521372.84,24977,14455,20,2004-08-08
10858,451086,482835.28,6185,21449,85,2001-07-30
10859,182457,606277.02,15682,15915,61,2000-12-11
10860,638250,90687.34,6084,8758,68,2014-07-05
10861,510205,576461.73,12114,4600,6,2008-02-29
10862,413476,381110.47,5840,14272,98,2010-01-17
10863,105173,128742.13,23661,7035,35,2016-04-14
10864,450718,651757.5,18911,15164,40,2002-11-06
10865,369184,478880.3,11919,5304,4,2000-08-05
10866,530845,472008.82,525,3496,1,2015-03-14
10867,639204,530857.88,24916,15329,2,2020-05-01
10868,101446,860840.66,24401,23174,69,2021-01-16
10869,585019,740253.35,3490,16510,38,2005-08-19
10870,411476,847196.71,8836,8132,53,2021-01-06
10871,754664,451514.01,20060,8409,68,2018-08-17
10872,265483,722204.13,7422,2270,8,2011-09-14
10873,785398,706185.26,3521,12434,64,2021-08-10
10874,598078,170258.26,9824,12649,70,2013-01-01
10875,70920,939041.63,6519,3103,66,2003-10-02
10876,231509,582943.98,8880,11772,38,2005-05-12
10877,172260,438706.55,4324,12230,73,2009-08-12
10878,662681,606275.18,21190,5527,4,2017-05-01
10879,152279,488298.74,880,10342,82,2015-03-22
10880,144551,926377.19,912,18358,63,2016-10-08
10881,772131,493480.22,11524,13158,77,2020-06-13
10882,643353,49604.95,8787,15934,79,2007-01-07
10883,183337,880573.23,9445,12461,17,2011-04-10
10884,713502,499487.27,18733,9740,6,2021-02-06
10885,464186,633297.82,9258,12446,18,2005-03-30
10886,161739,847240.89,14063,13832,23,2003-05-22
10887,551969,152062.38,482,17495,62,2019-09-04
10888,435975,108527.72,2912,18092,32,2018-03-04
10889,543699,376511.53,7709,7678,117,2013-05-15
10890,320010,177983.88,21414,24191,95,2009-10-30
10891,580919,439044.17,3601,9115,6,2021-07-03
10892,451448,454199.65,3202,12605,70,2019-11-27
10893,350937,733775.52,9508,19613,34,2011-06-08
10894,889404,476285.44,15574,23418,10,2021-02-11
10895,387403,909544.5,17877,2330,10,2021-05-26
10896,188975,621637.67,24307,7332,114,2007-12-08
10897,541667,697176.45,7101,5162,116,2018-11-21
10898,264721,667563.31,10007,5923,21,2011-10-13
10899,882541,140914.27,16339,883,76,2014-01-28
10900,853206,445821.46,7481,8893,118,2010-02-25
10901,460694,477652.04,6963,1029,33,2021-02-11
10902,954592,150224.98,11905,1181,107,2002-05-03
10903,859718,394039.53,22777,9563,113,2005-01-26
10904,964792,571256.62,14015,19508,1,2016-07-07
10905,169365,792234.1,12665,13851,115,2008-01-27
10906,848731,743499.06,4219,1934,16,2001-12-12
10907,434575,106498.76,15928,19722,52,2013-07-16
10908,326435,721143.6,3119,14159,82,2013-02-26
10909,700391,448684.21,4302,14109,89,2017-02-10
10910,114039,386441.75,8789,4863,59,2019-03-04
10911,52200,167123.7,21915,12112,49,2017-03-25
10912,91412,805516.15,18522,534,65,2001-07-27
10913,232118,351216.46,3639,7985,27,2021-11-24
10914,577196,844463.75,21342,18791,36,2000-02-19
10915,615921,139718.15,8252,5276,99,2016-05-15
10916,379933,242903.65,6319,3087,79,2013-07-14
10917,716244,277966.86,1872,13828,31,2018-12-08
10918,906339,871879.08,10348,23474,22,2009-06-27
10919,940719,695428.56,4579,22003,100,2001-01-02
10920,722143,759754.75,3411,18143,64,2008-07-16
10921,96096,619893.41,19931,15395,118,2007-02-05
10922,541169,287385.08,21283,15273,30,2014-05-11
10923,457824,272505.74,22061,14007,68,2014-12-26
10924,995420,815670.54,389,17407,18,2007-02-22
10925,180340,809144.78,21372,292,62,2001-03-20
10926,841402,649189.76,22179,1642,2,2009-03-11
10927,115734,703091.51,18352,15317,66,2004-08-12
10928,943361,639158.51,15572,8231,26,2004-09-18
10929,408189,167391.64,17592,2766,9,2013-08-07
10930,25315,850704.14,12284,19001,94,2007-02-09
10931,17571,592933.35,2595,9050,9,2006-05-24
10932,923358,941009.02,11133,12922,4,2011-05-14
10933,574722,841350.87,13346,16476,17,2004-10-10
10934,175167,352256.2,8366,4361,40,2010-11-15
10935,22322,392291.04,3940,15037,5,2021-09-26
10936,907963,184986.75,19408,17654,63,2010-12-03
10937,189036,67497.7,2845,7824,73,2002-08-21
10938,211121,62300.77,16434,1845,68,2019-07-06
10939,713639,885352.57,11733,11678,51,2019-01-31
10940,563122,389160.0,3988,12457,48,2004-05-06
10941,886185,29554.86,18162,2545,55,2015-05-15
10942,791959,891092.92,7295,10349,35,2016-05-18
10943,744633,841388.08,21064,22331,116,2009-04-09
10944,321328,178872.72,20479,18177,26,2004-01-03
10945,19616,567407.59,3119,15450,46,2018-08-07
10946,302679,556482.3,1016,2963,34,2009-09-14
10947,555429,67020.43,5408,20636,88,2009-08-01
10948,243660,171418.4,10231,12989,111,2018-02-24
10949,245510,147953.52,3076,10303,75,2013-08-02
10950,134875,873537.16,20188,15594,24,2006-09-04
10951,190016,986851.12,23605,4539,9,2011-08-15
10952,809623,908152.19,918,6276,27,2006-03-06
10953,32878,128832.56,2227,14039,92,2001-10-07
10954,269498,168110.75,6033,21174,65,2001-05-02
10955,84765,601934.83,10345,9837,90,2019-08-02
10956,291946,986283.84,14824,16198,110,2002-11-30
10957,922388,783716.59,12497,18529,98,2007-11-13
10958,832602,904129.62,17921,11304,16,2002-09-03
10959,141162,572924.68,9506,21748,65,2021-04-29
10960,650301,669115.62,14893,9824,85,2022-03-14
10961,88453,205466.11,1706,19623,91,2021-09-07
10962,136439,252875.61,10281,17066,41,2004-09-18
10963,213112,345685.42,18820,15424,11,2016-07-16
10964,780036,551611.36,5645,15004,65,2021-10-01
10965,883011,540922.26,19160,14530,47,2014-08-13
10966,645476,265416.9,11219,11123,75,2013-12-10
10967,334801,495850.23,12789,13646,4,2015-07-21
10968,924734,169805.12,13455,8651,29,2014-01-19
10969,699050,634406.7,12957,24958,6,2016-11-02
10970,608627,997303.86,13164,22830,16,2013-04-19
10971,502276,607124.58,9299,16510,15,2015-05-14
10972,72983,552595.14,17892,3316,21,2008-10-12
10973,311168,296302.87,21167,6887,74,2016-05-01
10974,292952,423832.63,1278,21783,34,2022-01-05
10975,182369,395667.65,8173,6100,84,2003-10-24
10976,484536,958891.66,18212,24035,34,2005-10-12
10977,708431,749590.8,5616,20868,96,2019-06-30
10978,668454,866362.31,1127,23184,99,2009-11-01
10979,887342,133024.38,14706,10172,94,2003-03-06
10980,431370,972140.26,19088,16275,50,2004-08-28
10981,220970,563416.08,451,11526,95,2003-11-27
10982,299890,857735.97,20898,19009,11,2014-11-01
10983,6534,783911.74,19669,9514,23,2017-08-27
10984,296053,694148.22,21899,10502,61,2019-06-24
10985,719580,116649.98,1999,2679,36,2008-06-16
10986,417839,956457.02,122,6132,41,2015-05-25
10987,54259,579054.28,15750,6258,88,2021-05-03
10988,729426,66013.9,1927,4775,88,2013-05-16
10989,541846,192342.04,7267,19219,16,2015-05-26
10990,724682,597192.05,24800,22460,102,2009-05-20
10991,118728,207655.23,22723,18054,8,2000-04-11
10992,12200,886485.68,16953,3101,54,2012-03-23
10993,972856,241744.91,4591,2243,45,2013-01-04
10994,272533,597905.1,833,15215,41,2005-07-18
10995,337192,80338.59,1758,20655,32,2002-01-12
10996,915060,302286.65,16612,13674,37,2016-02-18
10997,163109,882805.27,22782,13091,10,2002-06-01
10998,214246,104276.82,7987,8309,87,2006-12-20
10999,905391,277456.19,18350,11122,21,2019-07-18
11000,21895,843184.08,13489,1711,21,2006-11-29
11001,777767,779180.86,18894,19411,107,2004-07-24
11002,835951,140236.59,6934,12537,27,2010-12-18
11003,628474,604390.9,15076,20685,65,2013-08-02
11004,393600,882305.25,23647,5793,96,2001-08-10
11005,480613,771682.9,6467,18511,94,2019-04-13
11006,592120,252868.48,18355,16060,66,2014-08-10
11007,429506,73687.42,7044,7108,105,2018-11-16
11008,318966,224569.42,9769,4157,23,2005-02-18
11009,550668,430614.89,23122,4641,87,2015-06-15
11010,349921,341595.02,20131,15741,3,2015-04-28
11011,112135,359758.98,5951,4003,7,2004-11-01
11012,492437,621131.16,8654,1480,77,2011-04-09
11013,694105,567594.81,11846,14773,29,2011-01-13
11014,800641,832402.89,9443,10711,89,2021-05-02
11015,651409,188768.46,11220,15593,82,2015-08-12
11016,429963,832041.85,23852,21572,99,2003-01-04
11017,971285,592647.39,1192,2943,75,2015-09-01
11018,14934,334666.53,24599,19838,79,2014-12-10
11019,298373,851686.11,15946,18741,92,2011-09-26
11020,536019,142798.08,24495,3140,71,2004-01-04
11021,988678,361925.81,13310,1818,17,2006-12-15
11022,875316,737465.38,20893,16073,76,2015-01-10
11023,691607,403343.02,16061,20749,113,2012-07-11
11024,49319,643767.48,6961,23691,27,2011-02-16
11025,434540,104801.48,15239,13850,57,2017-03-14
11026,752025,326967.57,1082,2752,71,2004-11-07
11027,796298,6448.62,18423,4730,86,2013-05-04
11028,285446,965522.34,324,4086,32,2014-03-01
11029,650970,896735.76,16897,24508,100,2021-12-24
11030,361285,494206.99,4065,14782,49,2001-01-09
11031,895354,829119.42,18075,10212,11,2013-08-29
11032,907688,429352.05,9769,8207,80,2014-09-02
11033,332746,459412.11,10874,9747,41,2001-07-03
11034,771817,555172.39,1185,9743,56,2010-11-21
11035,999848,38922.65,432,1865,24,2012-11-29
11036,981760,267355.11,18535,938,78,2000-05-01
11037,183964,162140.52,19141,22136,76,2014-03-24
11038,537230,25507.2,6539,24844,44,2018-10-25
11039,333721,621368.1,18150,8455,61,2016-08-18
11040,702126,107433.94,24660,15811,72,2017-12-02
11041,980793,679939.39,6727,3715,114,2000-03-15
11042,273374,386182.76,21869,7314,63,2018-11-21
11043,158047,451699.81,13212,20947,66,2002-09-02
11044,6344,842915.17,15112,8644,59,2000-07-05
11045,17435,310448.38,7348,10657,105,2015-03-10
11046,610836,914571.69,22158,24570,103,2019-06-05
11047,153490,484143.71,24588,21589,41,2021-12-16
11048,599679,391833.34,17468,18350,48,2016-07-06
11049,248542,116175.6,24704,17636,70,2010-05-08
11050,242906,219584.61,21573,14856,5,2006-04-14
11051,268523,884979.51,15545,18088,47,2013-12-24
11052,61000,377794.65,22497,18473,4,2004-12-20
11053,597042,138238.24,3734,14136,82,2009-10-27
11054,329195,84524.35,19122,7201,74,2007-08-23
11055,33176,68539.58,5939,17584,84,2002-04-15
11056,955503,928211.07,5301,17080,47,2021-02-24
11057,12364,334005.4,13904,6760,53,2006-10-27
11058,677648,425623.52,21472,10625,66,2004-05-22
11059,214232,935789.41,9088,23041,113,2007-08-09
11060,502388,13570.5,15153,24372,3,2019-07-06
11061,407273,515567.27,18870,4128,40,2013-10-11
11062,339139,61734.64,15692,11830,12,2008-10-26
11063,915233,238835.6,22088,2003,16,2003-03-06
11064,440928,561359.08,18897,23013,29,2011-10-15
11065,897482,105046.8,9082,16874,99,2004-02-10
11066,539797,684900.64,12141,12193,11,2012-10-12
11067,657264,316007.68,21733,17532,29,2010-06-19
11068,533720,481561.82,901,16714,18,2005-05-28
11069,318374,375374.04,15342,4989,104,2005-01-29
11070,198846,888490.08,829,11532,20,2013-02-13
11071,379306,24404.5,8111,16739,46,2003-10-14
11072,81897,428225.56,22906,8990,95,2005-05-03
11073,345816,988296.19,11406,22986,38,2004-12-06
11074,910433,314193.99,15160,3985,71,2012-12-28
11075,592654,467367.28,2339,20403,78,2001-02-14
11076,724010,842163.25,24804,4308,79,2004-03-25
11077,148932,523667.87,12447,22687,109,2012-09-05
11078,392680,541852.22,12272,10011,105,2004-09-20
11079,875796,114905.48,9407,22105,24,2021-09-25
11080,320302,116318.09,13925,20075,56,2006-06-28
11081,403060,446597.56,8348,13881,60,2005-02-10
11082,611932,259354.38,14342,16449,35,2015-08-11
11083,809347,861927.75,19716,8419,62,2022-04-09
11084,259334,347949.82,12033,20742,98,2015-01-28
11085,48142,226359.73,2703,10805,26,2018-12-30
11086,412960,912132.52,19102,1570,20,2001-01-12
11087,688330,121987.23,5303,19328,29,2007-10-15
11088,444096,918531.65,22357,7450,12,2002-05-02
11089,230920,835967.18,17932,20184,90,2022-04-26
11090,49462,754167.86,24384,7684,108,2005-07-15
11091,200855,590487.33,11471,24482,94,2020-11-25
11092,285856,134337.57,8353,20071,103,2008-10-28
11093,593266,481019.41,16469,1708,75,2000-04-24
11094,902077,170384.63,16444,9571,104,2018-01-31
11095,737931,703929.65,3518,20292,69,2006-10-09
11096,761277,756369.38,2415,19404,41,2002-04-22
11097,500259,272956.62,18613,24938,92,2010-01-04
11098,227237,836410.9,5960,15957,93,2006-04-03
11099,410796,560350.49,7914,4456,111,2011-06-02
11100,842498,911477.09,18609,12011,68,2007-07-21
11101,468571,648518.22,18435,14780,29,2011-05-29
11102,359525,221434.23,12130,2216,45,2016-01-17
11103,555423,113438.51,19667,20822,43,2007-09-14
11104,909907,449132.43,6779,8151,88,2013-04-23
11105,235019,240738.6,15477,11932,19,2015-12-12
11106,338696,693971.97,1708,15241,18,2014-02-11
11107,246193,146044.24,20580,21289,63,2013-03-13
11108,822961,961183.6,23653,12713,112,2006-03-31
11109,890537,382597.97,9382,6286,101,2003-11-24
11110,407920,548605.69,7224,3312,114,2010-12-22
11111,786527,93103.28,20177,2604,41,2022-03-04
11112,868293,655208.35,9747,18117,61,2009-06-07
11113,639074,642422.94,384,4790,62,2001-06-06
11114,106442,541932.53,10269,21619,44,2009-05-15
11115,921709,897243.56,12612,5090,61,2013-10-31
11116,823822,729552.8,22227,11700,64,2008-09-11
11117,255908,242662.98,13840,24580,53,2022-05-15
11118,10851,467909.08,7632,1890,103,2002-12-30
11119,816251,709240.47,3628,10450,18,2019-06-18
11120,750712,913693.61,3155,5309,78,2014-03-03
11121,465493,103817.18,2499,16385,51,2000-05-17
11122,697130,961181.22,20127,16809,46,2004-11-06
11123,366554,825287.11,10686,20263,19,2008-03-03
11124,132401,230118.96,24667,2906,0,2022-06-03
11125,328636,112290.26,22654,2606,26,2006-07-29
11126,625266,960596.35,21774,15719,110,2021-08-02
11127,64409,937788.64,10139,23646,56,2015-08-29
11128,600930,133345.79,13270,1893,118,2006-09-10
11129,560378,218482.17,20776,7423,25,2009-05-01
11130,775721,394220.24,7386,24320,80,2002-06-03
11131,769890,334836.98,5724,8156,62,2007-10-06
11132,767051,507542.57,9530,4060,83,2007-11-05
11133,496322,788788.03,12601,16959,115,2000-01-25
11134,737459,984533.58,10602,2143,22,2006-06-14
11135,311848,358015.53,6981,6611,94,2019-01-11
11136,116382,284550.45,2511,18415,26,2021-06-06
11137,534877,832607.15,12174,3276,4,2021-01-17
11138,10603,269685.18,16781,20663,52,2013-09-20
11139,74808,34633.98,23727,13500,112,2017-11-25
11140,895994,229008.49,8038,4861,118,2020-07-21
11141,675240,297702.79,2111,4409,83,2005-11-27
11142,218435,792982.18,10778,18408,25,2018-07-30
11143,717844,245834.76,3253,2555,38,2016-09-07
11144,752557,995810.81,973,19158,98,2005-08-09
11145,45094,395781.73,11871,6630,45,2004-11-04
11146,920717,573187.26,22484,12858,31,2010-05-08
11147,3049,413688.95,19283,6629,37,2002-09-08
11148,161679,867822.85,17204,14640,39,2022-05-13
11149,526223,363286.47,14845,553,115,2007-08-26
11150,974517,113529.32,601,3995,55,2005-12-09
11151,961455,781800.54,1843,10311,73,2017-04-10
11152,681318,257317.24,21184,2439,118,2007-01-26
11153,336976,664733.97,14779,12476,37,2018-06-22
11154,441298,886124.87,1932,5149,92,2006-04-18
11155,203101,154279.57,24998,21211,87,2014-10-05
11156,651290,998389.67,24884,16823,67,2000-08-09
11157,174941,77212.33,6157,5590,111,2013-04-04
11158,919620,888676.26,11788,1835,38,2001-10-25
11159,633384,940139.88,20458,17275,63,2012-11-13
11160,331679,745916.5,7330,7841,54,2001-02-27
11161,367757,387048.18,11677,1049,57,2011-07-03
11162,570525,974176.77,23333,1266,57,2003-10-14
11163,567975,733140.13,9207,10231,47,2015-09-18
11164,331267,743884.79,18890,21818,29,2004-06-23
11165,774424,665164.42,18388,13303,35,2021-08-27
11166,426728,705743.88,11255,5709,80,2000-10-25
11167,118923,170206.28,8952,20921,63,2019-10-22
11168,115811,319250.38,8772,8226,5,2004-06-08
11169,782088,676175.75,855,11121,42,2013-11-20
11170,313154,597932.72,13681,14796,40,2014-07-28
11171,478645,488759.44,4416,20085,41,2000-06-30
11172,776954,165075.39,6193,4100,58,2020-04-06
11173,21027,793139.62,19058,636,92,2017-04-17
11174,823826,260395.39,9283,21764,81,2011-11-08
11175,957420,581449.2,7471,13000,110,2008-07-25
11176,882148,210849.43,5399,20933,59,2012-12-05
11177,877305,473803.44,16717,4716,37,2010-12-20
11178,81208,269345.32,22540,21832,38,2011-06-22
11179,916504,655782.78,22788,10694,13,2019-07-25
11180,390513,328953.0,3919,8733,48,2017-11-12
11181,668266,24900.78,6243,19373,64,2004-12-09
11182,15832,773377.11,9013,24245,21,2021-07-15
11183,667883,852988.03,4692,17598,30,2012-04-26
11184,625571,245301.55,1289,8429,87,2002-03-10
11185,301303,580208.85,20972,15594,46,2015-02-11
11186,212382,547850.57,16922,6085,116,2011-06-07
11187,564806,695285.58,13295,22641,112,2007-08-16
11188,921710,131333.04,8080,20884,94,2020-03-11
11189,142720,76369.55,10050,4457,63,2000-07-14
11190,698813,637360.66,24256,20252,116,2011-04-02
11191,432126,814695.97,22184,850,93,2018-04-20
11192,16862,230818.47,18800,12592,112,2019-03-30
11193,185109,726807.43,5069,16504,45,2009-07-16
11194,52783,720053.68,19978,10762,21,2011-10-28
11195,301963,480188.07,6672,21304,61,2002-01-14
11196,842335,224352.75,17083,3883,84,2018-06-14
11197,872954,738617.66,13482,899,28,2008-02-06
11198,164832,557829.12,6865,1401,118,2003-02-27
11199,365589,50536.14,17756,24444,86,2001-05-16
11200,881098,100801.27,10728,8135,40,2013-10-02
11201,932453,615978.25,23592,645,15,2016-02-29
11202,534608,574315.3,22719,10249,107,2011-01-19
11203,706648,222264.13,15061,4155,114,2019-01-06
11204,30289,28823.92,16497,10464,58,2003-04-08
11205,362971,549803.67,3501,22053,15,2012-08-16
11206,336656,302721.94,4076,13306,55,2007-03-28
11207,249316,813196.5,15599,997,6,2020-06-01
11208,478604,907223.5,4277,17025,63,2013-05-09
11209,58076,719407.81,2635,90,18,2013-05-14
11210,226004,233433.02,11684,6221,93,2016-11-26
11211,809699,676111.17,17925,3086,2,2001-07-09
11212,335083,846122.66,9831,8557,89,2000-06-03
11213,567544,752704.19,19837,21048,49,2007-03-20
11214,240140,661002.4,7600,21910,43,2009-01-12
11215,887366,175215.02,24541,21138,114,2018-10-26
11216,224640,58427.68,16990,8355,25,2019-06-05
11217,60928,783749.53,4126,9020,14,2004-02-08
11218,767571,72285.52,15328,24313,78,2008-03-26
11219,974006,866992.23,7331,9553,93,2020-06-10
11220,602523,52378.5,7348,8245,100,2005-09-10
11221,181002,717573.7,9822,12608,94,2008-03-19
11222,620038,89351.36,4790,9733,15,2007-05-13
11223,858240,728778.25,11557,22644,45,2004-03-17
11224,151308,396753.28,12160,11205,6,2004-12-12
11225,577659,869158.22,22159,9585,8,2007-02-25
11226,577075,905450.51,6187,14220,75,2009-04-08
11227,33712,650945.07,11914,20767,94,2010-07-17
11228,564734,433297.07,10853,19349,31,2006-04-17
11229,547677,889846.27,6567,9633,73,2009-08-28
11230,612500,993032.33,19907,22517,37,2015-10-20
11231,545002,102453.84,2079,8556,35,2018-03-16
11232,315650,425619.58,2806,4428,103,2019-01-19
11233,434840,313530.49,9700,9031,111,2000-09-05
11234,399802,160773.65,18427,5916,43,2006-03-08
11235,991322,683157.45,13836,22960,98,2015-08-11
11236,363147,151803.76,6676,8798,67,2003-11-13
11237,139177,833677.82,8855,21722,62,2011-02-19
11238,625760,480467.45,6048,14437,100,2021-08-05
11239,801882,441636.06,13329,21679,22,2019-09-26
11240,412020,582950.71,3694,15860,82,2004-01-28
11241,133376,232546.66,13267,8591,12,2011-12-18
11242,43215,393642.7,21135,17046,39,2021-07-09
11243,972715,10277.05,20857,12365,31,2009-10-07
11244,264744,62506.74,64,766,30,2014-06-11
11245,343977,391938.17,14780,3050,38,2003-02-19
11246,542313,320420.93,613,6153,81,2003-11-29
11247,706138,123514.89,5217,2346,86,2003-10-31
11248,686054,702281.23,148,6096,39,2009-06-11
11249,653471,972040.22,4166,23265,32,2013-04-08
11250,50815,433596.22,8234,13661,8,2012-01-25
11251,508042,631154.69,3907,16028,106,2020-01-21
11252,937436,183389.95,22382,5528,98,2019-04-03
11253,987711,251883.64,15065,2959,47,2010-10-14
11254,775362,527840.99,8962,21268,116,2007-07-25
11255,305288,458062.68,8382,13807,21,2002-08-27
11256,738758,773460.46,12032,7300,66,2005-11-11
11257,998243,29837.61,18012,6808,80,2002-08-11
11258,214890,108818.66,4601,21189,60,2006-02-01
11259,836004,63289.8,11990,11997,29,2000-10-02
11260,613602,779300.37,15866,3741,100,2017-01-03
11261,392986,300556.79,22133,24786,37,2003-07-10
