id,nome,data_fondazione,quotazioni,sede
7141,"Lewis, Baker and Torres",1979-07-17,"[{'azionista': 11226, 'quota': 93}, {'azionista': 9791, 'quota': 7}]",25
7142,"Crawford, Page and Murray",1983-04-05,"[{'azionista': 10225, 'quota': 46}, {'azionista': 12345, 'quota': 38}, {'azionista': 9951, 'quota': 16}]",21
7143,Bradford-Perkins,1969-12-14,"[{'azionista': 11791, 'quota': 79}, {'azionista': 11863, 'quota': 21}]",71
7144,Patel and Sons,1975-01-17,"[{'azionista': 10387, 'quota': 63}, {'azionista': 8996, 'quota': 9}, {'azionista': 12332, 'quota': 28}]",81
7145,Mejia-Wallace,1961-02-01,"[{'azionista': 8844, 'quota': 2}, {'azionista': 10093, 'quota': 5}, {'azionista': 8955, 'quota': 92}, {'azionista': 10912, 'quota': 1}]",68
7146,Howard-Reyes,1965-06-25,"[{'azionista': 8999, 'quota': 11}, {'azionista': 11370, 'quota': 45}, {'azionista': 8987, 'quota': 44}]",91
7147,"Stuart, Meyer and Hebert",1965-03-03,"[{'azionista': 10565, 'quota': 72}, {'azionista': 10484, 'quota': 28}]",5
7148,Griffin Group,1980-12-27,"[{'azionista': 11179, 'quota': 44}, {'azionista': 9800, 'quota': 7}, {'azionista': 12363, 'quota': 34}, {'azionista': 11702, 'quota': 15}]",63
7149,"Tapia, Nelson and Chan",1976-02-06,"[{'azionista': 12325, 'quota': 96}, {'azionista': 9499, 'quota': 4}]",67
7150,Rodriguez-Jackson,1988-11-19,"[{'azionista': 10105, 'quota': 17}, {'azionista': 8789, 'quota': 35}, {'azionista': 8961, 'quota': 48}]",5
7151,Barnes LLC,1963-04-11,"[{'azionista': 11255, 'quota': 26}, {'azionista': 11586, 'quota': 15}, {'azionista': 9897, 'quota': 32}, {'azionista': 10224, 'quota': 27}]",91
7152,Evans Group,1983-09-19,"[{'azionista': 10066, 'quota': 84}, {'azionista': 9437, 'quota': 16}]",73
7153,Williams-Hall,1968-11-08,"[{'azionista': 12410, 'quota': 1}, {'azionista': 8794, 'quota': 77}, {'azionista': 10259, 'quota': 22}]",15
7154,Bradley-Miller,1978-01-11,"[{'azionista': 9385, 'quota': 62}, {'azionista': 8977, 'quota': 38}]",3
7155,Shannon LLC,1981-10-08,"[{'azionista': 11310, 'quota': 1}, {'azionista': 10510, 'quota': 96}, {'azionista': 10363, 'quota': 3}]",43
7156,Thompson PLC,1964-03-08,"[{'azionista': 9263, 'quota': 7}, {'azionista': 10995, 'quota': 52}, {'azionista': 9429, 'quota': 41}]",91
7157,Lopez LLC,1970-07-07,"[{'azionista': 11361, 'quota': 100}]",1
7158,Donovan Group,1966-12-23,"[{'azionista': 9950, 'quota': 42}, {'azionista': 10687, 'quota': 58}]",1
7159,Austin-Wallace,1980-04-02,"[{'azionista': 12395, 'quota': 91}, {'azionista': 10858, 'quota': 7}, {'azionista': 11052, 'quota': 2}]",47
7160,Potts PLC,1990-09-15,"[{'azionista': 10179, 'quota': 49}, {'azionista': 9689, 'quota': 51}]",12
7161,"Owens, Mccoy and Long",1992-10-31,"[{'azionista': 11704, 'quota': 31}, {'azionista': 12421, 'quota': 69}]",23
7162,"Diaz, Owen and Moran",1962-12-06,"[{'azionista': 11470, 'quota': 64}, {'azionista': 9289, 'quota': 36}]",36
7163,Black-White,1977-09-16,"[{'azionista': 10647, 'quota': 37}, {'azionista': 11517, 'quota': 45}, {'azionista': 8901, 'quota': 18}]",46
7164,Yu Group,1978-03-03,"[{'azionista': 9273, 'quota': 40}, {'azionista': 11746, 'quota': 60}]",0
7165,Williams-Lopez,1979-04-07,"[{'azionista': 9989, 'quota': 89}, {'azionista': 8922, 'quota': 6}, {'azionista': 11338, 'quota': 5}]",61
7166,Roberson and Sons,1987-12-24,"[{'azionista': 9332, 'quota': 70}, {'azionista': 9281, 'quota': 16}, {'azionista': 12449, 'quota': 12}, {'azionista': 11981, 'quota': 2}]",100
7167,Allen Group,1995-09-15,"[{'azionista': 10781, 'quota': 71}, {'azionista': 11390, 'quota': 29}]",50
7168,Santiago Ltd,1988-04-01,"[{'azionista': 10820, 'quota': 21}, {'azionista': 11508, 'quota': 31}, {'azionista': 11511, 'quota': 48}]",59
7169,"Wilkins, Rowe and Cannon",1970-07-02,"[{'azionista': 12485, 'quota': 70}, {'azionista': 10390, 'quota': 30}]",84
7170,Walker and Sons,1991-01-04,"[{'azionista': 11976, 'quota': 64}, {'azionista': 10394, 'quota': 36}]",40
7171,"Lucas, Meyer and Morgan",1984-11-27,"[{'azionista': 11069, 'quota': 19}, {'azionista': 11309, 'quota': 81}]",76
7172,Moore and Sons,1976-07-28,"[{'azionista': 11258, 'quota': 84}, {'azionista': 10374, 'quota': 16}]",86
7173,"Collins, Miranda and Mccoy",1986-07-04,"[{'azionista': 9815, 'quota': 82}, {'azionista': 10375, 'quota': 14}, {'azionista': 10332, 'quota': 4}]",9
7174,Johnson and Sons,1986-12-12,"[{'azionista': 10357, 'quota': 4}, {'azionista': 9277, 'quota': 45}, {'azionista': 11996, 'quota': 13}, {'azionista': 9057, 'quota': 2}, {'azionista': 11809, 'quota': 36}]",22
7175,Kelley-Cervantes,1994-04-10,"[{'azionista': 9433, 'quota': 88}, {'azionista': 11509, 'quota': 12}]",98
7176,"Rich, Davis and Ortega",1977-03-15,"[{'azionista': 9884, 'quota': 66}, {'azionista': 8838, 'quota': 34}]",43
7177,Murphy LLC,1995-01-02,"[{'azionista': 11679, 'quota': 25}, {'azionista': 9899, 'quota': 37}, {'azionista': 12357, 'quota': 38}]",9
7178,Kelly PLC,1983-02-23,"[{'azionista': 9722, 'quota': 7}, {'azionista': 11443, 'quota': 93}]",102
7179,"Ramirez, White and Berger",1980-03-08,"[{'azionista': 11172, 'quota': 5}, {'azionista': 8814, 'quota': 21}, {'azionista': 10189, 'quota': 43}, {'azionista': 10648, 'quota': 31}]",83
7180,Martin-Soto,1997-02-24,"[{'azionista': 12444, 'quota': 28}, {'azionista': 12182, 'quota': 48}, {'azionista': 10973, 'quota': 24}]",97
7181,Dudley-Schmidt,1987-04-21,"[{'azionista': 11796, 'quota': 22}, {'azionista': 10815, 'quota': 12}, {'azionista': 9312, 'quota': 66}]",8
7182,Howard Inc,1998-06-21,"[{'azionista': 11397, 'quota': 87}, {'azionista': 9988, 'quota': 13}]",61
7183,"Jones, Bernard and Snyder",1996-10-29,"[{'azionista': 11605, 'quota': 31}, {'azionista': 12282, 'quota': 6}, {'azionista': 11111, 'quota': 41}, {'azionista': 8965, 'quota': 22}]",60
7184,Stanley PLC,1983-08-18,"[{'azionista': 11074, 'quota': 55}, {'azionista': 11715, 'quota': 26}, {'azionista': 11084, 'quota': 19}]",47
7185,Mills PLC,1993-09-04,"[{'azionista': 11146, 'quota': 36}, {'azionista': 11104, 'quota': 10}, {'azionista': 9218, 'quota': 54}]",12
7186,Smith-Martinez,1995-05-31,"[{'azionista': 9022, 'quota': 15}, {'azionista': 10174, 'quota': 38}, {'azionista': 11990, 'quota': 47}]",79
7187,"Mays, Rose and Elliott",1968-10-08,"[{'azionista': 10038, 'quota': 47}, {'azionista': 10479, 'quota': 53}]",31
7188,Hicks PLC,1960-03-23,"[{'azionista': 9732, 'quota': 94}, {'azionista': 9609, 'quota': 6}]",101
7189,"Sellers, Poole and Romero",1999-02-18,"[{'azionista': 11328, 'quota': 91}, {'azionista': 11405, 'quota': 9}]",69
7190,Mercado-Smith,1979-04-17,"[{'azionista': 9620, 'quota': 81}, {'azionista': 11299, 'quota': 5}, {'azionista': 9933, 'quota': 14}]",68
7191,"Long, Scott and Spears",1998-04-16,"[{'azionista': 10955, 'quota': 4}, {'azionista': 10822, 'quota': 40}, {'azionista': 9561, 'quota': 56}]",74
7192,Gibson Inc,1968-05-01,"[{'azionista': 11135, 'quota': 12}, {'azionista': 11335, 'quota': 7}, {'azionista': 9706, 'quota': 80}, {'azionista': 11611, 'quota': 1}]",48
7193,"Ortiz, Compton and Skinner",1999-09-27,"[{'azionista': 10556, 'quota': 49}, {'azionista': 12268, 'quota': 51}]",12
7194,Sanchez-Walsh,1995-02-24,"[{'azionista': 9939, 'quota': 77}, {'azionista': 11853, 'quota': 23}]",77
7195,Johnson Inc,1981-03-15,"[{'azionista': 10149, 'quota': 7}, {'azionista': 9794, 'quota': 21}, {'azionista': 10730, 'quota': 72}]",6
7196,Sanders-Whitaker,1960-08-03,"[{'azionista': 9025, 'quota': 19}, {'azionista': 11222, 'quota': 81}]",82
7197,Crawford-Newton,1998-10-12,"[{'azionista': 9214, 'quota': 96}, {'azionista': 10151, 'quota': 4}]",14
7198,Hernandez LLC,1975-02-09,"[{'azionista': 12205, 'quota': 82}, {'azionista': 11066, 'quota': 18}]",91
7199,Novak and Sons,1999-03-27,"[{'azionista': 9693, 'quota': 45}, {'azionista': 9120, 'quota': 55}]",29
7200,Johnson LLC,1973-06-02,"[{'azionista': 10153, 'quota': 80}, {'azionista': 10336, 'quota': 20}]",62
7201,Bryant-Maxwell,1981-11-08,"[{'azionista': 11389, 'quota': 44}, {'azionista': 10202, 'quota': 15}, {'azionista': 9266, 'quota': 11}, {'azionista': 10255, 'quota': 30}]",20
7202,Adams Inc,1984-09-09,"[{'azionista': 10952, 'quota': 14}, {'azionista': 10620, 'quota': 9}, {'azionista': 12347, 'quota': 4}, {'azionista': 9078, 'quota': 73}]",24
7203,"Moore, Weber and Castro",1962-05-09,"[{'azionista': 10519, 'quota': 10}, {'azionista': 10786, 'quota': 33}, {'azionista': 11443, 'quota': 57}]",16
7204,"Flores, Robinson and Sullivan",1965-02-26,"[{'azionista': 11376, 'quota': 8}, {'azionista': 10315, 'quota': 91}, {'azionista': 11510, 'quota': 1}]",79
7205,Neal LLC,1974-07-13,"[{'azionista': 12250, 'quota': 57}, {'azionista': 9007, 'quota': 36}, {'azionista': 10959, 'quota': 7}]",48
7206,Navarro Inc,1997-11-21,"[{'azionista': 9769, 'quota': 76}, {'azionista': 9321, 'quota': 24}]",71
7207,"Robinson, Lee and Smith",1967-02-13,"[{'azionista': 12013, 'quota': 53}, {'azionista': 9074, 'quota': 47}]",76
7208,Meyers-Perez,1969-03-26,"[{'azionista': 9936, 'quota': 64}, {'azionista': 10698, 'quota': 36}]",15
7209,Johnson-Zavala,1984-08-24,"[{'azionista': 11591, 'quota': 65}, {'azionista': 12177, 'quota': 15}, {'azionista': 11357, 'quota': 17}, {'azionista': 10371, 'quota': 3}]",40
7210,Howard-Smith,1980-10-02,"[{'azionista': 9901, 'quota': 78}, {'azionista': 9172, 'quota': 13}, {'azionista': 12492, 'quota': 9}]",100
7211,Morgan-Koch,1969-01-02,"[{'azionista': 9482, 'quota': 70}, {'azionista': 9902, 'quota': 30}]",52
7212,Peck-Myers,1983-07-28,"[{'azionista': 11642, 'quota': 89}, {'azionista': 12099, 'quota': 11}]",58
7213,Mccarthy-Mullen,1975-06-29,"[{'azionista': 10450, 'quota': 29}, {'azionista': 11902, 'quota': 51}, {'azionista': 11245, 'quota': 20}]",3
7214,"Beck, Nguyen and Harris",1980-04-16,"[{'azionista': 10940, 'quota': 10}, {'azionista': 8954, 'quota': 11}, {'azionista': 9419, 'quota': 56}, {'azionista': 9609, 'quota': 23}]",36
7215,Harper PLC,1983-08-13,"[{'azionista': 11162, 'quota': 26}, {'azionista': 11783, 'quota': 70}, {'azionista': 12032, 'quota': 4}]",60
7216,"Pittman, Travis and White",1978-03-07,"[{'azionista': 11271, 'quota': 7}, {'azionista': 11565, 'quota': 50}, {'azionista': 9560, 'quota': 20}, {'azionista': 12161, 'quota': 23}]",73
7217,Brown-Richards,1984-04-03,"[{'azionista': 9688, 'quota': 49}, {'azionista': 11166, 'quota': 20}, {'azionista': 11677, 'quota': 31}]",31
7218,"Gomez, Morrison and Lopez",1962-11-26,"[{'azionista': 11080, 'quota': 19}, {'azionista': 11684, 'quota': 62}, {'azionista': 8987, 'quota': 19}]",41
7219,"Hill, Freeman and Mcdonald",1994-04-17,"[{'azionista': 8983, 'quota': 8}, {'azionista': 12129, 'quota': 17}, {'azionista': 11756, 'quota': 54}, {'azionista': 10905, 'quota': 21}]",11
7220,Baker Inc,1970-01-20,"[{'azionista': 9644, 'quota': 11}, {'azionista': 9783, 'quota': 29}, {'azionista': 10771, 'quota': 50}, {'azionista': 11818, 'quota': 7}, {'azionista': 11985, 'quota': 3}]",3
7221,Gutierrez Inc,1976-11-25,"[{'azionista': 9011, 'quota': 74}, {'azionista': 9327, 'quota': 26}]",59
7222,Williams-James,1986-03-24,"[{'azionista': 11542, 'quota': 45}, {'azionista': 8770, 'quota': 55}]",100
7223,"Watson, Bowers and Ortiz",1987-07-16,"[{'azionista': 10848, 'quota': 22}, {'azionista': 10008, 'quota': 78}]",59
7224,Lewis-Rice,1993-09-09,"[{'azionista': 9944, 'quota': 74}, {'azionista': 10345, 'quota': 21}, {'azionista': 10494, 'quota': 5}]",85
7225,"Duncan, Nguyen and Hart",1999-08-18,"[{'azionista': 10306, 'quota': 85}, {'azionista': 10175, 'quota': 15}]",91
7226,"Hansen, Smith and Kaiser",1981-08-02,"[{'azionista': 12246, 'quota': 93}, {'azionista': 11282, 'quota': 7}]",40
7227,Jenkins PLC,1985-09-02,"[{'azionista': 11717, 'quota': 30}, {'azionista': 9338, 'quota': 70}]",72
7228,Richardson Ltd,1979-09-17,"[{'azionista': 8979, 'quota': 47}, {'azionista': 11591, 'quota': 35}, {'azionista': 11959, 'quota': 18}]",85
7229,"Clark, Dominguez and Ford",1989-06-16,"[{'azionista': 11461, 'quota': 85}, {'azionista': 9661, 'quota': 15}]",93
7230,Ruiz Group,1974-12-12,"[{'azionista': 11244, 'quota': 25}, {'azionista': 11881, 'quota': 43}, {'azionista': 11358, 'quota': 32}]",63
7231,Gonzales Inc,1960-04-18,"[{'azionista': 9075, 'quota': 73}, {'azionista': 9124, 'quota': 27}]",80
7232,Thornton-Bray,1973-01-04,"[{'azionista': 11595, 'quota': 89}, {'azionista': 10617, 'quota': 11}]",43
7233,"Ingram, Bauer and Wolf",1963-07-31,"[{'azionista': 12148, 'quota': 96}, {'azionista': 10603, 'quota': 4}]",91
7234,"Wallace, Peterson and Shelton",1962-10-19,"[{'azionista': 9182, 'quota': 69}, {'azionista': 9846, 'quota': 31}]",62
7235,Cooper-Johnson,1969-10-05,"[{'azionista': 9318, 'quota': 59}, {'azionista': 9629, 'quota': 40}, {'azionista': 8767, 'quota': 1}]",78
7236,"Hall, Williams and Stewart",1972-06-23,"[{'azionista': 11718, 'quota': 53}, {'azionista': 9929, 'quota': 38}, {'azionista': 9458, 'quota': 9}]",96
7237,Ray LLC,1963-09-19,"[{'azionista': 10133, 'quota': 34}, {'azionista': 10661, 'quota': 62}, {'azionista': 8779, 'quota': 4}]",55
7238,"Christensen, Keith and Perry",1969-07-22,"[{'azionista': 9867, 'quota': 51}, {'azionista': 11116, 'quota': 36}, {'azionista': 10017, 'quota': 13}]",69
7239,Johnson Group,1977-08-01,"[{'azionista': 8886, 'quota': 24}, {'azionista': 12370, 'quota': 37}, {'azionista': 9256, 'quota': 39}]",83
7240,Ramirez-Warren,1982-12-17,"[{'azionista': 8965, 'quota': 11}, {'azionista': 11745, 'quota': 34}, {'azionista': 10186, 'quota': 55}]",51
7241,Johnson-Wolfe,1973-02-09,"[{'azionista': 10701, 'quota': 42}, {'azionista': 12354, 'quota': 46}, {'azionista': 12455, 'quota': 12}]",2
7242,"Martinez, Floyd and Sanchez",1983-05-06,"[{'azionista': 11748, 'quota': 81}, {'azionista': 9979, 'quota': 19}]",34
7243,Johnson-West,1994-10-16,"[{'azionista': 9501, 'quota': 76}, {'azionista': 10595, 'quota': 24}]",41
7244,White-Davidson,1965-11-13,"[{'azionista': 9591, 'quota': 92}, {'azionista': 11202, 'quota': 8}]",81
7245,Sheppard Inc,1996-07-24,"[{'azionista': 9026, 'quota': 18}, {'azionista': 9115, 'quota': 82}]",77
7246,Gonzalez-Clark,1970-10-24,"[{'azionista': 12222, 'quota': 83}, {'azionista': 9694, 'quota': 17}]",5
7247,Thompson Inc,1980-04-14,"[{'azionista': 9968, 'quota': 65}, {'azionista': 11410, 'quota': 35}]",16
7248,Flores-Coleman,1995-08-17,"[{'azionista': 11326, 'quota': 16}, {'azionista': 11053, 'quota': 82}, {'azionista': 11115, 'quota': 2}]",36
7249,Reynolds-Johnson,1983-12-13,"[{'azionista': 9557, 'quota': 23}, {'azionista': 9093, 'quota': 74}, {'azionista': 11223, 'quota': 3}]",10
7250,Powell-Estrada,1975-09-22,"[{'azionista': 12487, 'quota': 30}, {'azionista': 8826, 'quota': 70}]",19
7251,Jordan PLC,1961-02-09,"[{'azionista': 9532, 'quota': 55}, {'azionista': 12060, 'quota': 45}]",44
7252,"Caldwell, Mccarthy and Ramsey",1971-03-03,"[{'azionista': 12361, 'quota': 53}, {'azionista': 12391, 'quota': 47}]",61
7253,"Olson, Horn and Brown",1963-06-09,"[{'azionista': 10500, 'quota': 84}, {'azionista': 11031, 'quota': 16}]",66
7254,Norton Group,1983-07-07,"[{'azionista': 9010, 'quota': 5}, {'azionista': 9208, 'quota': 95}]",96
7255,Thompson-Everett,1992-06-29,"[{'azionista': 9873, 'quota': 65}, {'azionista': 8869, 'quota': 9}, {'azionista': 10528, 'quota': 26}]",36
7256,"Lee, Moody and Mitchell",1960-05-03,"[{'azionista': 11561, 'quota': 15}, {'azionista': 9691, 'quota': 80}, {'azionista': 12181, 'quota': 5}]",64
7257,Ellis and Sons,1972-02-10,"[{'azionista': 10873, 'quota': 87}, {'azionista': 10926, 'quota': 13}]",78
7258,Rice Group,1970-09-24,"[{'azionista': 10529, 'quota': 94}, {'azionista': 10451, 'quota': 6}]",59
7259,"Guerrero, Murray and Ward",1980-09-19,"[{'azionista': 9058, 'quota': 60}, {'azionista': 8974, 'quota': 40}]",89
7260,"Campbell, Zimmerman and Fischer",1987-10-06,"[{'azionista': 10979, 'quota': 96}, {'azionista': 9860, 'quota': 4}]",98
7261,"Barrett, Paul and Welch",1994-02-20,"[{'azionista': 11808, 'quota': 70}, {'azionista': 11646, 'quota': 30}]",31
7262,Williams Group,1962-05-22,"[{'azionista': 11846, 'quota': 90}, {'azionista': 9903, 'quota': 10}]",61
7263,"Ellis, Aguilar and Marshall",1986-05-12,"[{'azionista': 10466, 'quota': 53}, {'azionista': 12124, 'quota': 47}]",37
7264,Yu PLC,1984-03-30,"[{'azionista': 9537, 'quota': 92}, {'azionista': 8776, 'quota': 8}]",85
7265,Anderson-King,1964-07-27,"[{'azionista': 11928, 'quota': 50}, {'azionista': 9133, 'quota': 50}]",98
7266,Thompson Group,1997-03-26,"[{'azionista': 10333, 'quota': 80}, {'azionista': 9001, 'quota': 20}]",51
7267,Stevens-Hampton,1962-04-22,"[{'azionista': 10946, 'quota': 50}, {'azionista': 10793, 'quota': 50}]",24
7268,"Washington, James and Washington",1996-04-06,"[{'azionista': 11258, 'quota': 36}, {'azionista': 12467, 'quota': 37}, {'azionista': 8870, 'quota': 5}, {'azionista': 10104, 'quota': 22}]",101
7269,"Conley, Norton and Bautista",1993-05-14,"[{'azionista': 10912, 'quota': 43}, {'azionista': 11969, 'quota': 56}, {'azionista': 9438, 'quota': 1}]",73
7270,Peters Ltd,1960-11-23,"[{'azionista': 11466, 'quota': 12}, {'azionista': 9898, 'quota': 43}, {'azionista': 10211, 'quota': 45}]",103
7271,"Walters, Perkins and Bruce",1993-03-02,"[{'azionista': 8998, 'quota': 30}, {'azionista': 11240, 'quota': 23}, {'azionista': 10057, 'quota': 7}, {'azionista': 10839, 'quota': 33}, {'azionista': 11600, 'quota': 7}]",81
7272,"Pace, Simmons and Stevens",1972-03-05,"[{'azionista': 12079, 'quota': 98}, {'azionista': 9083, 'quota': 2}]",64
7273,Lopez-Flores,1960-12-04,"[{'azionista': 10978, 'quota': 30}, {'azionista': 9168, 'quota': 70}]",2
7274,Lee PLC,1986-03-11,"[{'azionista': 10460, 'quota': 1}, {'azionista': 11372, 'quota': 22}, {'azionista': 11506, 'quota': 37}, {'azionista': 12341, 'quota': 16}, {'azionista': 9087, 'quota': 24}]",71
7275,"Price, Whitehead and Mathis",1986-02-15,"[{'azionista': 11876, 'quota': 6}, {'azionista': 10647, 'quota': 82}, {'azionista': 9459, 'quota': 12}]",25
7276,Warren-Kelly,1981-09-26,"[{'azionista': 10893, 'quota': 20}, {'azionista': 12129, 'quota': 79}, {'azionista': 9716, 'quota': 1}]",71
7277,Yang and Sons,1971-04-15,"[{'azionista': 9047, 'quota': 95}, {'azionista': 10735, 'quota': 5}]",57
7278,Guzman PLC,1994-01-07,"[{'azionista': 10094, 'quota': 15}, {'azionista': 11022, 'quota': 85}]",67
7279,Braun-Chang,1972-02-17,"[{'azionista': 10493, 'quota': 4}, {'azionista': 10467, 'quota': 96}]",17
7280,"Holden, Thomas and Dodson",1974-06-25,"[{'azionista': 9273, 'quota': 47}, {'azionista': 8986, 'quota': 34}, {'azionista': 11897, 'quota': 19}]",65
7281,Brown Inc,1980-10-12,"[{'azionista': 10672, 'quota': 38}, {'azionista': 11973, 'quota': 56}, {'azionista': 9683, 'quota': 6}]",80
7282,Sellers Ltd,1997-07-23,"[{'azionista': 12474, 'quota': 51}, {'azionista': 9822, 'quota': 49}]",40
7283,"Mccarthy, Kennedy and Bailey",1974-04-09,"[{'azionista': 12452, 'quota': 36}, {'azionista': 10007, 'quota': 14}, {'azionista': 11548, 'quota': 17}, {'azionista': 11486, 'quota': 18}, {'azionista': 12384, 'quota': 15}]",62
7284,"Garcia, Schmidt and Dudley",1968-05-15,"[{'azionista': 10933, 'quota': 42}, {'azionista': 10701, 'quota': 58}]",87
7285,"Roberson, Davis and Perez",1990-12-12,"[{'azionista': 11078, 'quota': 36}, {'azionista': 11907, 'quota': 46}, {'azionista': 9794, 'quota': 18}]",23
7286,"Greene, Clements and Booth",1974-03-13,"[{'azionista': 11225, 'quota': 6}, {'azionista': 12167, 'quota': 26}, {'azionista': 9983, 'quota': 61}, {'azionista': 9775, 'quota': 7}]",57
7287,Hunt-Moore,1969-06-19,"[{'azionista': 9376, 'quota': 76}, {'azionista': 10789, 'quota': 24}]",63
7288,"Russo, Parker and Benson",1997-09-04,"[{'azionista': 11647, 'quota': 5}, {'azionista': 10594, 'quota': 91}, {'azionista': 10857, 'quota': 4}]",61
7289,Obrien-Cantrell,1970-09-03,"[{'azionista': 9336, 'quota': 30}, {'azionista': 10607, 'quota': 47}, {'azionista': 11787, 'quota': 23}]",84
7290,Vaughn-Holt,1998-12-07,"[{'azionista': 9274, 'quota': 22}, {'azionista': 10333, 'quota': 2}, {'azionista': 10480, 'quota': 59}, {'azionista': 10228, 'quota': 9}, {'azionista': 8926, 'quota': 8}]",77
7291,"Nelson, Leonard and Sanchez",1979-03-24,"[{'azionista': 9221, 'quota': 35}, {'azionista': 10879, 'quota': 45}, {'azionista': 10360, 'quota': 20}]",5
7292,Sexton-Rhodes,1962-03-02,"[{'azionista': 9172, 'quota': 6}, {'azionista': 9357, 'quota': 75}, {'azionista': 12027, 'quota': 19}]",28
7293,Downs-Beasley,1970-06-29,"[{'azionista': 9782, 'quota': 6}, {'azionista': 11791, 'quota': 83}, {'azionista': 11073, 'quota': 11}]",70
7294,Lowery PLC,1960-05-29,"[{'azionista': 12394, 'quota': 46}, {'azionista': 11218, 'quota': 18}, {'azionista': 11924, 'quota': 22}, {'azionista': 9653, 'quota': 14}]",7
7295,"Contreras, Howard and Levine",1970-12-16,"[{'azionista': 8823, 'quota': 30}, {'azionista': 9430, 'quota': 70}]",85
7296,"Hale, Larson and Floyd",1998-09-01,"[{'azionista': 10875, 'quota': 58}, {'azionista': 12015, 'quota': 42}]",57
7297,Rocha-Wheeler,1995-05-20,"[{'azionista': 11550, 'quota': 17}, {'azionista': 9365, 'quota': 58}, {'azionista': 8960, 'quota': 25}]",22
7298,"Scott, Garcia and Johnson",1997-08-09,"[{'azionista': 11942, 'quota': 13}, {'azionista': 8817, 'quota': 87}]",93
7299,Carter-Nicholson,1994-09-12,"[{'azionista': 10782, 'quota': 51}, {'azionista': 12306, 'quota': 49}]",19
7300,Stone-Drake,1993-04-09,"[{'azionista': 11289, 'quota': 70}, {'azionista': 10927, 'quota': 25}, {'azionista': 11676, 'quota': 5}]",68
7301,"Levine, Munoz and Hernandez",1984-07-10,"[{'azionista': 11013, 'quota': 26}, {'azionista': 10218, 'quota': 43}, {'azionista': 9502, 'quota': 5}, {'azionista': 12455, 'quota': 26}]",38
7302,Warren-Welch,1976-07-09,"[{'azionista': 10327, 'quota': 79}, {'azionista': 11974, 'quota': 21}]",86
7303,Peters-Wang,1993-11-19,"[{'azionista': 9522, 'quota': 81}, {'azionista': 10792, 'quota': 19}]",63
7304,Parker-Elliott,1994-01-01,"[{'azionista': 12101, 'quota': 22}, {'azionista': 10818, 'quota': 17}, {'azionista': 11935, 'quota': 50}, {'azionista': 11916, 'quota': 11}]",73
7305,Roberts-Boone,1989-10-25,"[{'azionista': 11726, 'quota': 38}, {'azionista': 11177, 'quota': 62}]",37
7306,Griffith-Miranda,1989-01-04,"[{'azionista': 10433, 'quota': 6}, {'azionista': 9276, 'quota': 66}, {'azionista': 9886, 'quota': 5}, {'azionista': 10631, 'quota': 23}]",36
7307,"Lyons, Curtis and Chambers",1962-12-25,"[{'azionista': 11767, 'quota': 94}, {'azionista': 9101, 'quota': 6}]",6
7308,"Washington, Mcneil and Mayer",1970-12-18,"[{'azionista': 9397, 'quota': 66}, {'azionista': 10171, 'quota': 4}, {'azionista': 10718, 'quota': 30}]",5
7309,Fletcher-Orozco,1960-05-03,"[{'azionista': 8874, 'quota': 84}, {'azionista': 12484, 'quota': 3}, {'azionista': 12277, 'quota': 13}]",75
7310,Figueroa-Perez,1993-03-04,"[{'azionista': 12121, 'quota': 95}, {'azionista': 9186, 'quota': 5}]",88
7311,Gregory-Martin,1988-06-15,"[{'azionista': 11364, 'quota': 36}, {'azionista': 8904, 'quota': 17}, {'azionista': 10079, 'quota': 35}, {'azionista': 10960, 'quota': 1}, {'azionista': 9520, 'quota': 11}]",25
7312,Spencer and Sons,1966-10-04,"[{'azionista': 10102, 'quota': 60}, {'azionista': 10117, 'quota': 40}]",29
7313,Ball-Pace,1982-09-13,"[{'azionista': 11392, 'quota': 11}, {'azionista': 9665, 'quota': 33}, {'azionista': 10174, 'quota': 56}]",61
7314,Hall LLC,1989-05-12,"[{'azionista': 10027, 'quota': 8}, {'azionista': 10013, 'quota': 75}, {'azionista': 11308, 'quota': 17}]",69
7315,Smith-Clark,1974-12-05,"[{'azionista': 12483, 'quota': 90}, {'azionista': 9489, 'quota': 10}]",30
7316,King-Fox,1966-04-28,"[{'azionista': 10503, 'quota': 12}, {'azionista': 8816, 'quota': 13}, {'azionista': 9926, 'quota': 75}]",9
7317,Kim and Sons,1964-03-28,"[{'azionista': 9670, 'quota': 21}, {'azionista': 11839, 'quota': 12}, {'azionista': 9517, 'quota': 33}, {'azionista': 9834, 'quota': 31}, {'azionista': 11001, 'quota': 3}]",18
7318,"Austin, Fletcher and Quinn",1971-02-25,"[{'azionista': 10100, 'quota': 84}, {'azionista': 11815, 'quota': 16}]",21
7319,Patel Inc,1995-02-08,"[{'azionista': 12076, 'quota': 53}, {'azionista': 8812, 'quota': 47}]",44
7320,Butler-Murray,1995-06-06,"[{'azionista': 11087, 'quota': 89}, {'azionista': 12277, 'quota': 11}]",52
7321,Hogan-Webb,1997-04-15,"[{'azionista': 9207, 'quota': 43}, {'azionista': 11816, 'quota': 57}]",58
7322,Gonzalez and Sons,1973-06-21,"[{'azionista': 10398, 'quota': 86}, {'azionista': 10314, 'quota': 14}]",22
