azienda,azionista,quota,ubo
4530,1189,2,1,
4531,1764,21,1,
4531,588,44,1,
4531,148,31,1,
4531,686,4,1,
4532,2301,93,1,
4532,1558,7,1,
4533,167,54,1,
4533,17,46,1,
4534,1929,74,1,
4534,1892,26,1,
4535,1395,8,1,
4535,1149,15,1,
4535,667,77,1,
4536,844,70,1,
4536,1686,21,1,
4536,2058,9,1,
4537,1740,31,1,
4537,2091,69,1,
4538,2074,42,1,
4538,2464,58,1,
4539,894,30,1,
4539,540,13,1,
4539,257,57,1,
4540,2361,55,1,
4540,1923,45,1,
4541,1251,95,1,
4541,1882,5,1,
4542,481,17,1,
4542,1951,20,1,
4542,2412,63,1,
4543,790,19,1,
4543,413,60,1,
4543,462,21,1,
4544,1259,83,1,
4544,1984,15,1,
4544,48,2,1,
4545,2492,35,1,
4545,846,40,1,
4545,313,25,1,
4546,67,14,1,
4546,1220,58,1,
4546,1480,20,1,
4546,1114,5,1,
4546,1013,3,1,
4547,1751,69,1,
4547,1957,5,1,
4547,213,15,1,
4547,2207,11,1,
4548,44,79,1,
4548,434,21,1,
4549,2243,87,1,
4549,455,13,1,
4550,7,13,1,
4550,2391,73,1,
4550,1128,14,1,
4551,1956,87,1,
4551,1424,13,1,
4552,1353,87,1,
4552,859,13,1,
4553,922,7,1,
4553,102,26,1,
4553,2013,36,1,
4553,1981,31,1,
4554,1479,42,1,
4554,2194,56,1,
4554,1729,2,1,
4555,2451,32,1,
4555,1397,28,1,
4555,149,35,1,
4555,1696,5,1,
4556,774,77,1,
4556,1226,23,1,
4557,680,48,1,
4557,2193,25,1,
4557,940,27,1,
4558,1034,72,1,
4558,337,28,1,
4559,381,71,1,
4559,2478,29,1,
4560,341,90,1,
4560,1609,10,1,
4561,510,95,1,
4561,2083,5,1,
4562,2424,43,1,
4562,480,57,1,
4563,396,16,1,
4563,1887,84,1,
4564,1098,77,1,
4564,1038,23,1,
4565,1627,18,1,
4565,1052,1,1,
4565,1314,81,1,
4566,2263,52,1,
4566,1765,48,1,
4567,480,4,1,
4567,1313,76,1,
4567,1866,20,1,
4568,2074,77,1,
4568,2481,23,1,
4569,945,7,1,
4569,606,70,1,
4569,1400,23,1,
4570,904,30,1,
4570,1969,25,1,
4570,1623,45,1,
4571,426,94,1,
4571,1993,6,1,
4572,850,6,1,
4572,1168,41,1,
4572,506,42,1,
4572,265,11,1,
4573,2276,71,1,
4573,1190,2,1,
4573,1562,27,1,
4574,1783,97,1,
4574,531,3,1,
4575,1313,84,1,
4575,1766,16,1,
4576,786,96,1,
4576,2062,4,1,
4577,1735,98,1,
4577,262,2,1,
4578,275,68,1,
4578,1131,32,1,
4579,305,36,1,
4579,1425,64,1,
4580,1854,50,1,
4580,2021,28,1,
4580,945,22,1,
4581,529,45,1,
4581,2430,26,1,
4581,2371,29,1,
4582,2355,44,1,
4582,869,46,1,
4582,239,8,1,
4582,1467,2,1,
4583,179,89,1,
4583,2219,11,1,
4584,225,97,1,
4584,2417,3,1,
4585,1248,30,1,
4585,614,70,1,
4586,247,7,1,
4586,433,3,1,
4586,115,24,1,
4586,1401,18,1,
4586,184,35,1,
4586,1720,13,1,
4587,186,16,1,
4587,1296,73,1,
4587,1434,11,1,
4588,133,35,1,
4588,1207,65,1,
4589,1904,53,1,
4589,160,47,1,
4590,261,65,1,
4590,208,33,1,
4590,983,2,1,
4591,231,82,1,
4591,1111,18,1,
4592,956,49,1,
4592,2173,51,1,
4593,986,27,1,
4593,2484,2,1,
4593,1768,34,1,
4593,1558,18,1,
4593,1844,7,1,
4593,1897,12,1,
4594,938,17,1,
4594,1757,68,1,
4594,2029,15,1,
4595,1505,28,1,
4595,249,15,1,
4595,1687,57,1,
4596,1431,25,1,
4596,155,34,1,
4596,2449,41,1,
4597,1266,88,1,
4597,1013,12,1,
4598,1058,3,1,
4598,561,9,1,
4598,2412,39,1,
4598,702,38,1,
4598,880,10,1,
4598,2266,1,1,
4599,13,48,1,
4599,2073,28,1,
4599,2319,24,1,
4600,2279,31,1,
4600,2427,47,1,
4600,2086,22,1,
4601,89,83,1,
4601,1128,17,1,
4602,1837,19,1,
4602,2354,41,1,
4602,521,40,1,
4603,1965,84,1,
4603,5,16,1,
4604,2433,44,1,
4604,233,8,1,
4604,1304,48,1,
4605,285,70,1,
4605,2094,30,1,
4606,2431,8,1,
4606,502,43,1,
4606,1075,49,1,
4607,1120,21,1,
4607,1212,5,1,
4607,298,74,1,
4608,1639,26,1,
4608,746,74,1,
4609,1149,67,1,
4609,452,11,1,
4609,429,6,1,
4609,1730,16,1,
4610,647,1,1,
4610,614,99,1,
4611,2393,72,1,
4611,1837,28,1,
4612,1201,94,1,
4612,614,3,1,
4612,2433,3,1,
4613,220,65,1,
4613,2284,35,1,
4614,526,37,1,
4614,1050,62,1,
4614,489,1,1,
4615,117,36,1,
4615,807,40,1,
4615,1184,4,1,
4615,2184,20,1,
4616,2400,9,1,
4616,1320,17,1,
4616,1699,28,1,
4616,902,33,1,
4616,98,13,1,
4617,585,63,1,
4617,1121,10,1,
4617,2413,20,1,
4617,1330,7,1,
4618,884,70,1,
4618,162,8,1,
4618,128,22,1,
4619,378,48,1,
4619,2235,52,1,
4620,1959,20,1,
4620,1349,80,1,
4621,311,85,1,
4621,2354,15,1,
4622,818,74,1,
4622,56,26,1,
4623,1979,78,1,
4623,1790,22,1,
4624,938,87,1,
4624,789,13,1,
4625,2276,65,1,
4625,87,35,1,
4626,917,48,1,
4626,1332,52,1,
4627,1138,6,1,
4627,1266,31,1,
4627,927,26,1,
4627,2014,37,1,
4628,1392,64,1,
4628,1918,36,1,
4629,1523,81,1,
4629,731,19,1,
4630,328,2,1,
4630,1043,73,1,
4630,300,25,1,
4631,561,61,1,
4631,551,39,1,
4632,38,77,1,
4632,338,23,1,
4633,18,70,1,
4633,2208,30,1,
4634,2250,34,1,
4634,952,47,1,
4634,299,13,1,
4634,1558,1,1,
4634,1810,5,1,
4635,1861,95,1,
4635,434,5,1,
4636,1583,87,1,
4636,1207,13,1,
4637,950,93,1,
4637,1872,7,1,
4638,1286,46,1,
4638,1512,20,1,
4638,358,21,1,
4638,1000,13,1,
4639,1715,96,1,
4639,561,4,1,
4640,1839,8,1,
4640,786,32,1,
4640,2382,40,1,
4640,2015,20,1,
4641,376,5,1,
4641,1528,59,1,
4641,1258,36,1,
4642,2008,73,1,
4642,866,27,1,
4643,980,10,1,
4643,1251,77,1,
4643,413,13,1,
4644,2136,19,1,
4644,1901,81,1,
4645,1878,90,1,
4645,942,10,1,
4646,916,76,1,
4646,975,24,1,
4647,2026,81,1,
4647,463,19,1,
4648,17,97,1,
4648,1001,3,1,
4649,1439,78,1,
4649,104,22,1,
4650,1712,81,1,
4650,317,19,1,
4651,306,15,1,
4651,174,85,1,
4652,35,32,1,
4652,2228,26,1,
4652,1550,6,1,
4652,2371,36,1,
4653,2432,57,1,
4653,2077,43,1,
4654,2115,6,1,
4654,1791,48,1,
4654,2035,46,1,
4655,134,97,1,
4655,324,3,1,
4656,790,54,1,
4656,1806,46,1,
4657,2062,25,1,
4657,2471,75,1,
4658,1779,38,1,
4658,1088,6,1,
4658,847,48,1,
4658,58,8,1,
4659,1401,35,1,
4659,499,63,1,
4659,1436,2,1,
4660,1104,89,1,
4660,549,11,1,
4661,2144,69,1,
4661,351,31,1,
4662,666,39,1,
4662,839,8,1,
4662,1714,53,1,
4663,1454,34,1,
4663,1893,13,1,
4663,1652,53,1,
4664,736,21,1,
4664,573,36,1,
4664,2267,43,1,
4665,1736,26,1,
4665,2147,47,1,
4665,162,26,1,
4665,2171,1,1,
4666,456,72,1,
4666,1310,28,1,
4667,2052,64,1,
4667,390,36,1,
4668,293,11,1,
4668,267,59,1,
4668,81,30,1,
4669,2232,94,1,
4669,1053,6,1,
4670,1969,21,1,
4670,2078,48,1,
4670,2008,5,1,
4670,62,15,1,
4670,1820,11,1,
4671,1787,75,1,
4671,2061,25,1,
4672,1542,36,1,
4672,1618,9,1,
4672,2012,55,1,
4673,866,47,1,
4673,2249,53,1,
4674,2446,18,1,
4674,61,58,1,
4674,1547,24,1,
4675,1333,58,1,
4675,2476,12,1,
4675,1071,12,1,
4675,837,15,1,
4675,2118,3,1,
4676,377,11,1,
4676,261,74,1,
4676,1944,15,1,
4677,1531,36,1,
4677,834,64,1,
4678,2460,63,1,
4678,901,4,1,
4678,892,14,1,
4678,553,19,1,
4679,1935,100,1,
4680,849,53,1,
4680,1671,20,1,
4680,1912,27,1,
4681,1970,31,1,
4681,1189,7,1,
4681,238,44,1,
4681,2208,18,1,
4682,1799,84,1,
4682,1639,16,1,
4683,1838,33,1,
4683,50,67,1,
4684,1950,60,1,
4684,2088,40,1,
4685,1207,79,1,
4685,703,21,1,
4686,1082,48,1,
4686,1345,10,1,
4686,297,24,1,
4686,1565,12,1,
4686,563,6,1,
4687,1960,86,1,
4687,2060,9,1,
4687,500,5,1,
4688,1741,54,1,
4688,575,4,1,
4688,259,16,1,
4688,689,26,1,
4689,226,32,1,
4689,2227,52,1,
4689,2461,16,1,
4690,403,99,1,
4690,2251,1,1,
4691,948,4,1,
4691,2289,19,1,
4691,1838,47,1,
4691,200,30,1,
4692,2346,18,1,
4692,1296,33,1,
4692,2338,30,1,
4692,546,19,1,
4693,696,98,1,
4693,477,2,1,
4694,2262,17,1,
4694,993,83,1,
4695,26,99,1,
4695,407,1,1,
4696,2129,7,1,
4696,1936,71,1,
4696,331,13,1,
4696,487,9,1,
4697,1458,93,1,
4697,1618,7,1,
4698,2429,14,1,
4698,1587,86,1,
4699,794,53,1,
4699,18,7,1,
4699,1996,19,1,
4699,232,21,1,
4700,1142,21,1,
4700,2122,52,1,
4700,204,27,1,
4701,1273,79,1,
4701,882,21,1,
4702,288,74,1,
4702,1016,26,1,
4703,1223,57,1,
4703,2495,9,1,
4703,871,34,1,
4704,98,98,1,
4704,1642,2,1,
4705,867,37,1,
4705,943,63,1,
4706,369,54,1,
4706,2415,46,1,
4707,460,49,1,
4707,2293,51,1,
4708,404,98,1,
4708,378,2,1,
4709,561,64,1,
4709,2456,36,1,
4710,2234,98,1,
4710,1885,2,1,
4711,1988,29,1,
4711,1844,71,1,
4712,1221,14,1,
4712,1039,44,1,
4712,1530,42,1,
4713,184,45,1,
4713,615,2,1,
4713,2365,53,1,
4714,2494,36,1,
4714,2302,64,1,
4715,2412,51,1,
4715,1266,49,1,
4716,1277,50,1,
4716,1470,50,1,
4717,1726,80,1,
4717,1012,20,1,
4718,161,82,1,
4718,1329,18,1,
4719,1449,95,1,
4719,1787,5,1,
4720,448,14,1,
4720,2178,46,1,
4720,13,40,1,
4721,1042,81,1,
4721,441,19,1,
4722,1327,96,1,
4722,2213,4,1,
4723,519,82,1,
4723,857,10,1,
4723,1189,8,1,
4724,2364,43,1,
4724,1644,57,1,
4725,773,76,1,
4725,1384,24,1,
4726,714,12,1,
4726,2185,40,1,
4726,894,48,1,
4727,1972,100,1,
4728,1500,97,1,
4728,426,3,1,
4729,2414,36,1,
4729,302,64,1,
4730,2307,54,1,
4730,1996,46,1,
4731,1594,84,1,
4731,1469,16,1,
4732,890,24,1,
4732,319,30,1,
4732,389,33,1,
4732,99,13,1,
4733,605,85,1,
4733,2406,15,1,
4734,1737,63,1,
4734,1966,11,1,
4734,763,26,1,
4735,2351,87,1,
4735,2373,13,1,
4736,364,40,1,
4736,2245,60,1,
4737,346,36,1,
4737,1195,64,1,
4738,567,60,1,
4738,1695,29,1,
4738,1725,11,1,
4739,2182,88,1,
4739,263,12,1,
4740,2475,80,1,
4740,2061,20,1,
4741,1272,85,1,
4741,1323,15,1,
4742,1592,85,1,
4742,1734,15,1,
4743,1263,71,1,
4743,619,29,1,
4744,1474,57,1,
4744,2217,43,1,
4745,2040,11,1,
4745,1182,5,1,
4745,901,36,1,
4745,274,30,1,
4745,237,18,1,
4746,435,4,1,
4746,1143,61,1,
4746,1946,35,1,
4747,84,88,1,
4747,736,2,1,
4747,1018,10,1,
4748,627,38,1,
4748,1674,62,1,
4749,1417,42,1,
4749,393,10,1,
4749,1022,48,1,
4750,1595,4,1,
4750,1580,19,1,
4750,2171,22,1,
4750,247,9,1,
4750,43,27,1,
4750,2260,19,1,
4751,1996,76,1,
4751,127,24,1,
4752,198,31,1,
4752,1871,69,1,
4753,1171,90,1,
4753,1512,10,1,
4754,1586,95,1,
4754,365,5,1,
4755,1670,47,1,
4755,1996,7,1,
4755,1659,46,1,
4756,2424,58,1,
4756,760,42,1,
4757,1843,19,1,
4757,1433,34,1,
4757,1370,34,1,
4757,2082,13,1,
4758,2089,49,1,
4758,1015,47,1,
4758,2177,4,1,
4759,1840,19,1,
4759,854,37,1,
4759,1832,44,1,
4760,483,53,1,
4760,1998,6,1,
4760,1371,30,1,
4760,1391,11,1,
4761,2261,92,1,
4761,2039,8,1,
4762,1190,33,1,
4762,1353,32,1,
4762,1183,35,1,
4763,512,64,1,
4763,256,36,1,
4764,740,68,1,
4764,134,32,1,
4765,1950,2,1,
4765,474,83,1,
4765,49,15,1,
4766,2189,81,1,
4766,2012,19,1,
4767,966,41,1,
4767,1386,1,1,
4767,1502,26,1,
4767,76,10,1,
4767,874,22,1,
4768,2349,49,1,
4768,1382,20,1,
4768,2259,31,1,
4769,94,27,1,
4769,2474,30,1,
4769,1243,14,1,
4769,1441,29,1,
4770,1955,54,1,
4770,2228,29,1,
4770,1225,17,1,
4771,1653,48,1,
4771,1958,52,1,
4772,925,45,1,
4772,788,55,1,
4773,1265,88,1,
4773,1366,12,1,
4774,410,93,1,
4774,1478,7,1,
4775,228,93,1,
4775,1544,7,1,
4776,2314,18,1,
4776,1434,60,1,
4776,2297,22,1,
4777,1755,87,1,
4777,1322,10,1,
4777,2019,3,1,
4778,2289,35,1,
4778,1933,64,1,
4778,1217,1,1,
4779,1858,99,1,
4779,1829,1,1,
4780,64,11,1,
4780,462,31,1,
4780,1243,58,1,
4781,545,24,1,
4781,2003,76,1,
4782,2335,41,1,
4782,365,59,1,
4783,1062,83,1,
4783,1176,17,1,
4784,2191,43,1,
4784,2288,25,1,
4784,1914,32,1,
4785,234,90,1,
4785,2381,10,1,
4786,1945,43,1,
4786,1031,52,1,
4786,1123,5,1,
4787,388,59,1,
4787,1278,41,1,
4788,1356,74,1,
4788,2055,26,1,
4789,2130,36,1,
4789,2190,17,1,
4789,2477,1,1,
4789,1277,46,1,
4790,975,53,1,
4790,1901,47,1,
4791,2142,97,1,
4791,248,3,1,
4792,603,1,1,
4792,727,88,1,
4792,1670,11,1,
4793,354,82,1,
4793,2216,18,1,
4794,1976,96,1,
4794,1581,4,1,
4795,278,59,1,
4795,1524,41,1,
4796,2468,58,1,
4796,1575,42,1,
4797,1497,6,1,
4797,128,83,1,
4797,2352,11,1,
4798,1738,34,1,
4798,1268,21,1,
4798,608,45,1,
4799,1804,59,1,
4799,391,41,1,
4800,2031,20,1,
4800,54,21,1,
4800,1919,59,1,
4801,1953,75,1,
4801,1299,25,1,
4802,737,99,1,
4802,1176,1,1,
4803,1644,69,1,
4803,217,31,1,
4804,559,40,1,
4804,2455,60,1,
4805,727,78,1,
4805,1653,22,1,
4806,1399,8,1,
4806,1826,34,1,
4806,1103,12,1,
4806,2266,46,1,
4807,1519,23,1,
4807,1401,35,1,
4807,1327,16,1,
4807,1258,2,1,
4807,743,24,1,
4808,2391,90,1,
4808,2392,10,1,
4809,1871,92,1,
4809,1908,8,1,
4810,548,18,1,
4810,2034,82,1,
4811,1452,39,1,
4811,1383,61,1,
4812,2023,48,1,
4812,2348,10,1,
4812,870,42,1,
4813,1845,48,1,
4813,1183,45,1,
4813,1302,7,1,
4814,2445,96,1,
4814,269,4,1,
4815,486,78,1,
4815,1453,21,1,
4815,298,1,1,
4816,1820,60,1,
4816,1865,40,1,
4817,1141,35,1,
4817,534,1,1,
4817,1344,39,1,
4817,285,25,1,
4818,311,52,1,
4818,854,48,1,
4819,421,10,1,
4819,2000,89,1,
4819,467,1,1,
4820,1920,42,1,
4820,150,58,1,
4821,259,46,1,
4821,536,54,1,
4822,1911,46,1,
4822,473,53,1,
4822,1866,1,1,
4823,715,10,1,
4823,2165,63,1,
4823,376,27,1,
4824,1034,47,1,
4824,1205,53,1,
4825,459,67,1,
4825,214,33,1,
4826,420,25,1,
4826,1127,75,1,
4827,2490,63,1,
4827,981,24,1,
4827,330,13,1,
4828,1333,77,1,
4828,1688,23,1,
4829,1296,5,1,
4829,1476,4,1,
4829,873,57,1,
4829,2137,6,1,
4829,1660,28,1,
4830,1008,20,1,
4830,1693,13,1,
4830,2029,67,1,
4831,2193,79,1,
4831,593,21,1,
4832,2425,9,1,
4832,70,51,1,
4832,2211,40,1,
4833,1270,65,1,
4833,2410,35,1,
4834,1702,30,1,
4834,1232,70,1,
4835,2063,93,1,
4835,2432,7,1,
4836,1657,14,1,
4836,4,57,1,
4836,57,29,1,
4837,203,23,1,
4837,1205,45,1,
4837,2179,32,1,
4838,2325,39,1,
4838,1524,35,1,
4838,1685,26,1,
4839,1899,79,1,
4839,1243,19,1,
4839,1201,2,1,
4840,1718,52,1,
4840,763,47,1,
4840,2373,1,1,
4841,1600,43,1,
4841,765,57,1,
4842,1249,79,1,
4842,2462,21,1,
4843,1702,35,1,
4843,1068,65,1,
4844,2082,24,1,
4844,2078,6,1,
4844,534,70,1,
4845,929,10,1,
4845,2440,66,1,
4845,438,17,1,
4845,1490,7,1,
4846,1842,21,1,
4846,882,36,1,
4846,687,25,1,
4846,716,18,1,
4847,2120,58,1,
4847,1015,34,1,
4847,657,8,1,
4848,561,70,1,
4848,1139,14,1,
4848,375,16,1,
4849,1649,13,1,
4849,514,23,1,
4849,1502,50,1,
4849,444,14,1,
4850,1515,86,1,
4850,1933,14,1,
4851,2370,28,1,
4851,604,36,1,
4851,280,33,1,
4851,748,3,1,
4852,926,89,1,
4852,1431,11,1,
4853,1190,46,1,
4853,2066,54,1,
4854,442,42,1,
4854,1186,50,1,
4854,473,3,1,
4854,1757,5,1,
4855,63,6,1,
4855,1930,57,1,
4855,595,31,1,
4855,1496,6,1,
4856,937,76,1,
4856,1440,24,1,
4857,0,67,1,
4857,1330,11,1,
4857,786,22,1,
4858,1345,15,1,
4858,1083,68,1,
4858,225,17,1,
4859,1194,26,1,
4859,931,34,1,
4859,1972,40,1,
4860,1667,33,1,
4860,1450,52,1,
4860,1811,15,1,
4861,2260,46,1,
4861,2183,33,1,
4861,2081,21,1,
4862,1599,27,1,
4862,50,47,1,
4862,1395,20,1,
4862,600,6,1,
4863,1863,55,1,
4863,1992,45,1,
4864,76,71,1,
4864,1735,29,1,
4865,884,14,1,
4865,244,18,1,
4865,545,68,1,
4866,1320,98,1,
4866,2233,2,1,
4867,1408,31,1,
4867,765,69,1,
4868,1799,70,1,
4868,765,2,1,
4868,673,1,1,
4868,1393,14,1,
4868,2419,13,1,
4869,2273,70,1,
4869,1395,30,1,
4870,1398,72,1,
4870,1394,13,1,
4870,1280,15,1,
4871,1327,80,1,
4871,847,20,1,
4872,1082,53,1,
4872,826,47,1,
4873,1422,3,1,
4873,1225,20,1,
4873,2123,77,1,
4874,2083,61,1,
4874,502,39,1,
4875,235,2,1,
4875,1362,12,1,
4875,1508,7,1,
4875,2307,79,1,
4876,2401,48,1,
4876,643,19,1,
4876,401,33,1,
4877,1624,58,1,
4877,1389,42,1,
4878,2000,75,1,
4878,498,25,1,
4879,147,85,1,
4879,1513,15,1,
4880,304,93,1,
4880,2071,7,1,
4881,102,31,1,
4881,2449,23,1,
4881,103,35,1,
4881,1199,11,1,
4882,2297,97,1,
4882,1849,3,1,
4883,1134,24,1,
4883,303,76,1,
4884,1957,63,1,
4884,1453,37,1,
4885,2038,2,1,
4885,263,37,1,
4885,2409,57,1,
4885,173,4,1,
4886,1368,22,1,
4886,2357,5,1,
4886,2001,73,1,
4887,844,55,1,
4887,870,45,1,
4888,2287,68,1,
4888,1697,32,1,
4889,2151,16,1,
4889,869,57,1,
4889,1015,8,1,
4889,1665,11,1,
4889,1222,8,1,
4890,2197,78,1,
4890,2035,22,1,
4891,748,7,1,
4891,1626,38,1,
4891,979,55,1,
4892,2057,27,1,
4892,1307,8,1,
4892,2080,65,1,
4893,224,35,1,
4893,1950,65,1,
4894,832,18,1,
4894,1400,66,1,
4894,2073,16,1,
4895,75,55,1,
4895,1848,45,1,
4896,308,74,1,
4896,619,26,1,
4897,828,72,1,
4897,400,8,1,
4897,2466,4,1,
4897,1582,16,1,
4898,1617,57,1,
4898,422,43,1,
4899,2272,52,1,
4899,837,48,1,
4900,1955,79,1,
4900,807,21,1,
4901,2483,3,1,
4901,1240,89,1,
4901,480,8,1,
4902,1751,43,1,
4902,1010,16,1,
4902,1567,41,1,
4903,2085,1,1,
4903,1544,51,1,
4903,1034,17,1,
4903,887,16,1,
4903,106,15,1,
4904,2281,84,1,
4904,958,16,1,
4905,776,83,1,
4905,238,17,1,
4906,1790,98,1,
4906,2174,2,1,
4907,955,58,1,
4907,1553,19,1,
4907,1039,17,1,
4907,792,6,1,
4908,315,90,1,
4908,2306,10,1,
4909,2435,11,1,
4909,1500,17,1,
4909,1675,18,1,
4909,843,18,1,
4909,1111,36,1,
4910,1738,30,1,
4910,2429,54,1,
4910,956,16,1,
4911,1038,22,1,
4911,1716,8,1,
4911,542,70,1,
4912,890,43,1,
4912,69,57,1,
4913,860,72,1,
4913,852,28,1,
4914,2492,52,1,
4914,1138,48,1,
4915,292,13,1,
4915,1447,20,1,
4915,2002,48,1,
4915,436,19,1,
4916,315,2,1,
4916,1333,46,1,
4916,1246,52,1,
4917,2237,57,1,
4917,1803,16,1,
4917,1750,27,1,
4918,1378,42,1,
4918,807,58,1,
4919,401,69,1,
4919,2278,31,1,
4920,1584,98,1,
4920,1130,2,1,
4921,749,65,1,
4921,1554,35,1,
4922,1410,16,1,
4922,1832,58,1,
4922,890,26,1,
4923,845,29,1,
4923,321,54,1,
4923,568,17,1,
4924,586,62,1,
4924,2167,38,1,
4925,667,88,1,
4925,793,12,1,
4926,1510,16,1,
4926,151,56,1,
4926,806,28,1,
4927,1546,19,1,
4927,2238,70,1,
4927,1319,11,1,
4928,2091,17,1,
4928,18,83,1,
4929,616,27,1,
4929,1462,49,1,
4929,2213,1,1,
4929,1958,3,1,
4929,2020,20,1,
4930,1392,37,1,
4930,515,37,1,
4930,592,26,1,
4931,1372,52,1,
4931,337,41,1,
4931,889,5,1,
4931,2489,2,1,
4932,1800,28,1,
4932,1553,72,1,
4933,199,9,1,
4933,1393,91,1,
4934,1403,39,1,
4934,1856,45,1,
4934,498,16,1,
4935,1807,44,1,
4935,2244,52,1,
4935,648,4,1,
4936,1860,81,1,
4936,2446,19,1,
4937,135,83,1,
4937,1249,17,1,
4938,358,33,1,
4938,1741,67,1,
4939,770,30,1,
4939,1888,15,1,
4939,2435,45,1,
4939,2020,10,1,
4940,2311,99,1,
4940,618,1,1,
4941,1251,41,1,
4941,2106,37,1,
4941,462,22,1,
4942,1308,70,1,
4942,1997,30,1,
4943,2223,91,1,
4943,468,9,1,
4944,1604,89,1,
4944,905,11,1,
4945,1057,9,1,
4945,1299,35,1,
4945,2320,56,1,
4946,2327,52,1,
4946,607,48,1,
4947,2183,39,1,
4947,2393,21,1,
4947,1823,40,1,
4948,1340,10,1,
4948,932,90,1,
4949,134,75,1,
4949,45,1,1,
4949,1448,24,1,
4950,1377,76,1,
4950,701,24,1,
4951,2416,41,1,
4951,2386,22,1,
4951,275,37,1,
4952,112,35,1,
4952,1437,65,1,
4953,2490,82,1,
4953,144,18,1,
4954,1913,49,1,
4954,2119,51,1,
4955,354,19,1,
4955,1280,23,1,
4955,1610,5,1,
4955,1775,53,1,
4956,327,61,1,
4956,1818,25,1,
4956,541,12,1,
4956,670,2,1,
4957,2321,19,1,
4957,1285,24,1,
4957,848,37,1,
4957,1688,20,1,
4958,2075,76,1,
4958,138,24,1,
4959,630,48,1,
4959,160,12,1,
4959,1406,33,1,
4959,944,7,1,
4960,1748,91,1,
4960,1981,9,1,
4961,1743,94,1,
4961,1958,6,1,
4962,2118,92,1,
4962,914,8,1,
4963,537,28,1,
4963,688,72,1,
4964,279,65,1,
4964,2459,35,1,
4965,67,75,1,
4965,2426,18,1,
4965,1761,7,1,
4966,112,73,1,
4966,1142,27,1,
4967,1935,43,1,
4967,900,28,1,
4967,692,19,1,
4967,2336,10,1,
4968,1835,25,1,
4968,58,75,1,
4969,2298,20,1,
4969,2324,13,1,
4969,1944,67,1,
4970,719,38,1,
4970,886,42,1,
4970,1128,20,1,
4971,958,42,1,
4971,817,58,1,
4972,1802,7,1,
4972,621,62,1,
4972,1654,31,1,
4973,2139,25,1,
4973,363,75,1,
4974,196,14,1,
4974,1500,29,1,
4974,980,57,1,
4975,887,74,1,
4975,1359,26,1,
4976,1977,95,1,
4976,421,5,1,
4977,2235,1,1,
4977,1632,95,1,
4977,281,4,1,
4978,1074,98,1,
4978,259,2,1,
4979,718,78,1,
4979,1212,22,1,
4980,2060,9,1,
4980,225,81,1,
4980,2002,10,1,
4981,2188,53,1,
4981,139,47,1,
4982,2188,4,1,
4982,1728,25,1,
4982,178,5,1,
4982,483,38,1,
4982,512,28,1,
4983,1929,34,1,
4983,1433,66,1,
4984,767,34,1,
4984,1907,1,1,
4984,730,41,1,
4984,1938,24,1,
4985,1463,80,1,
4985,1642,20,1,
4986,1761,65,1,
4986,2259,35,1,
4987,2078,100,1,
4988,11,66,1,
4988,798,34,1,
4989,734,77,1,
4989,0,23,1,
4990,1026,67,1,
4990,1580,33,1,
4991,2281,97,1,
4991,2361,3,1,
4992,199,92,1,
4992,588,8,1,
4993,1739,68,1,
4993,1669,3,1,
4993,188,29,1,
4994,2398,26,1,
4994,854,37,1,
4994,2091,36,1,
4994,772,1,1,
4995,1857,86,1,
4995,1340,14,1,
4996,238,17,1,
4996,1616,31,1,
4996,970,52,1,
4997,1390,12,1,
4997,1561,57,1,
4997,1706,25,1,
4997,616,6,1,
4998,203,80,1,
4998,2497,20,1,
4999,1371,52,1,
4999,687,48,1,
5000,2208,95,1,
5000,1211,5,1,
5001,1583,40,1,
5001,785,31,1,
5001,69,28,1,
5001,1418,1,1,
5002,1862,61,1,
5002,882,16,1,
5002,1633,23,1,
5003,1573,86,1,
5003,1988,14,1,
5004,246,5,1,
5004,1874,40,1,
5004,628,15,1,
5004,152,40,1,
5005,1535,28,1,
5005,525,72,1,
5006,1834,33,1,
5006,218,67,1,
5007,823,100,1,
5008,1957,70,1,
5008,2150,11,1,
5008,1460,19,1,
5009,1426,35,1,
5009,2284,43,1,
5009,347,22,1,
5010,1568,27,1,
5010,1082,31,1,
5010,2084,10,1,
5010,1419,32,1,
5011,1119,87,1,
5011,2100,13,1,
5012,995,7,1,
5012,2292,11,1,
5012,1899,51,1,
5012,456,31,1,
5013,1826,14,1,
5013,1985,2,1,
5013,1898,84,1,
5014,883,15,1,
5014,2480,46,1,
5014,1091,39,1,
5015,2166,57,1,
5015,168,43,1,
5016,1412,12,1,
5016,916,17,1,
5016,151,71,1,
5017,1539,41,1,
5017,1924,51,1,
5017,1073,8,1,
5018,553,35,1,
5018,582,65,1,
5019,1347,86,1,
5019,2279,14,1,
5020,1931,59,1,
5020,934,41,1,
5021,2052,87,1,
5021,412,6,1,
5021,952,7,1,
5022,899,12,1,
5022,997,80,1,
5022,1579,1,1,
5022,84,7,1,
5023,101,23,1,
5023,1824,77,1,
5024,1,25,1,
5024,561,75,1,
5025,507,8,1,
5025,2363,72,1,
5025,172,20,1,
5026,645,55,1,
5026,406,21,1,
5026,1955,24,1,
5027,121,78,1,
5027,127,22,1,
5028,2422,83,1,
5028,2351,17,1,
5029,1826,78,1,
5029,2280,22,1,
5030,86,9,1,
5030,1637,59,1,
