id,codice_transazione,importo,emittente,beneficiario,banca,data
8508,168501,742859.23,7501,9206,46,2001-12-29
8509,281188,793500.07,10732,7185,32,2016-04-19
8510,607901,906828.91,17096,20,99,2019-08-29
8511,112477,216814.24,17114,6914,72,2008-02-22
8512,449782,846191.71,11421,15861,88,2011-09-29
8513,100886,989696.84,7225,896,59,2018-06-25
8514,768302,166075.75,14226,16114,102,2020-09-06
8515,922026,751794.71,4714,10220,30,2017-02-13
8516,697816,190857.91,17679,12699,111,2015-06-01
8517,147264,491968.13,15109,11658,87,2005-11-14
8518,73373,469618.5,15178,2845,22,2010-06-03
8519,632173,844229.21,15227,2162,41,2022-03-07
8520,272246,337526.55,8212,10898,77,2008-11-14
8521,585091,166100.37,4105,5363,88,2010-12-13
8522,875116,479603.26,5268,3508,55,2006-02-23
8523,452912,289275.62,13957,12915,24,2010-11-14
8524,119819,726322.66,1376,16463,61,2019-11-16
8525,482279,89777.81,16941,3485,4,2002-09-11
8526,232137,615020.1,17995,11246,27,2008-06-12
8527,840259,722171.08,18749,3506,86,2016-05-31
8528,931629,212307.65,5998,2274,78,2004-04-07
8529,765301,963020.53,13449,10160,85,2013-08-15
8530,34554,596367.06,4182,5714,44,2011-12-08
8531,273635,837641.69,6880,12863,116,2015-01-18
8532,153427,341443.86,15412,1485,38,2009-04-12
8533,40099,946255.04,5620,10135,77,2013-05-12
8534,97298,393652.52,9735,1712,28,2020-02-25
8535,82966,133391.1,9326,2165,88,2011-06-24
8536,734430,81713.46,6961,880,32,2022-06-02
8537,383729,105244.04,1631,17572,39,2021-04-01
8538,778629,341881.33,11516,13021,43,2003-08-01
8539,386423,780273.17,14385,13589,45,2012-10-24
8540,42654,661863.89,4273,7519,45,2017-04-21
8541,628811,97193.01,15259,3273,41,2009-05-24
8542,615484,226311.86,6332,598,84,2007-11-17
8543,649982,937940.19,15616,16711,1,2021-01-02
8544,5681,804451.45,17642,1961,68,2007-03-24
8545,815621,851766.32,6988,15038,98,2019-03-26
8546,855328,635896.5,13338,4173,94,2015-05-10
8547,600809,387824.49,13749,1138,21,2009-05-03
8548,115667,650493.06,1243,7383,115,2015-09-01
8549,113505,281415.72,6455,15650,43,2005-07-16
8550,959614,296405.67,18481,7765,116,2011-08-07
8551,987374,224466.58,16598,15287,72,2006-10-07
8552,481561,598973.51,5348,712,92,2009-03-24
8553,441994,49136.17,18003,12601,23,2006-08-17
8554,151992,831869.57,15636,16011,17,2019-03-01
8555,972814,239870.17,14343,3984,34,2003-12-12
8556,276557,811560.14,13919,2684,81,2009-11-10
8557,341949,343737.92,8170,15463,100,2013-02-16
8558,792331,734092.62,13437,13941,111,2021-06-07
8559,872946,693137.09,4858,13609,17,2019-03-19
8560,905131,487037.18,3969,14209,117,2001-12-26
8561,832315,297557.39,5290,9128,103,2019-11-26
8562,467094,171404.14,18094,10949,4,2019-04-21
8563,906530,93487.8,1211,1117,103,2013-07-18
8564,771127,352636.08,8824,12355,101,2019-02-20
8565,522260,808221.09,10764,2244,78,2016-10-20
8566,975715,206063.69,776,14969,65,2017-11-04
8567,292586,697121.19,11236,5827,81,2000-11-08
8568,704327,325450.61,17302,563,35,2000-07-02
8569,88004,265179.68,10062,1556,41,2021-04-17
8570,61882,810305.99,589,11382,90,2019-12-15
8571,564402,954373.99,13404,15326,78,2011-07-13
8572,625435,843186.24,9349,3519,96,2009-05-09
8573,789233,234316.33,17218,18259,66,2017-08-29
8574,645234,860703.14,18358,10295,20,2014-07-09
8575,584486,449066.12,12992,14794,1,2003-07-16
8576,269991,650551.39,4745,6642,48,2010-07-02
8577,194298,831483.83,9636,15616,54,2009-05-14
8578,32007,392389.87,6603,14282,51,2000-03-31
8579,389755,421333.65,12964,6843,87,2018-07-24
8580,674710,940921.81,10638,8935,52,2004-11-16
8581,595456,180095.63,17000,10510,13,2021-09-15
8582,537644,39444.77,15408,2435,56,2006-04-15
8583,980113,344966.95,9608,16320,29,2014-07-10
8584,199456,214582.05,8780,5364,60,2018-03-05
8585,379461,547122.32,14017,3920,115,2015-11-07
8586,705640,893216.38,9767,13864,70,2010-11-15
8587,8486,929514.49,11454,3812,107,2003-06-10
8588,707553,391399.6,15942,4504,31,2010-05-07
8589,339947,905851.05,9038,10264,106,2006-08-29
8590,984359,203487.98,3916,8501,15,2011-01-09
8591,969508,826709.93,11215,1009,44,2008-08-16
8592,676605,413593.59,1717,17074,68,2004-05-08
8593,285440,857636.98,12951,4263,70,2004-10-07
8594,709604,544851.62,8345,530,51,2013-06-21
8595,737540,874905.24,18294,1916,53,2013-01-16
8596,119012,596248.41,11866,6048,23,2008-06-07
8597,234571,921992.97,2858,12341,70,2001-03-17
8598,72313,655528.5,9935,11087,109,2006-01-24
8599,359251,634055.58,17456,14578,1,2019-06-19
8600,181577,294339.29,4519,2640,63,2002-09-06
8601,641881,151535.17,141,3593,5,2015-03-01
8602,108656,583477.95,2264,6960,116,2006-07-24
8603,118396,840995.9,131,14893,69,2013-04-23
8604,338263,291421.21,11717,10585,34,2014-09-13
8605,767774,833691.55,2108,18702,68,2015-10-16
8606,149845,964448.56,9846,14698,80,2014-03-06
8607,341524,556184.08,2370,13407,28,2009-12-23
8608,692081,844474.35,18041,4134,68,2001-10-19
8609,493545,101540.33,208,11618,36,2019-03-31
8610,407979,66006.65,10326,5019,42,2012-11-18
8611,763896,777281.95,14826,15130,59,2017-12-27
8612,628843,484601.56,10627,379,29,2003-11-27
8613,305542,610744.22,2211,3707,54,2009-03-20
8614,135062,850301.18,18488,17163,9,2003-12-22
8615,238712,250443.33,15596,18385,110,2019-09-25
8616,383551,791403.63,7850,10311,50,2008-08-10
8617,966368,739520.63,9569,12362,58,2011-09-27
8618,556702,765644.88,6386,16878,0,2013-07-24
8619,918559,264898.55,13787,2375,46,2013-11-06
8620,166353,705685.18,405,3499,12,2003-07-06
8621,759702,513464.59,2578,17783,98,2003-01-19
8622,364088,606666.87,16306,8230,28,2003-06-18
8623,923807,787587.81,12329,10200,62,2011-09-17
8624,131858,777428.22,4470,12236,48,2013-08-05
8625,641788,390923.05,4043,4918,15,2012-08-25
8626,251235,826339.08,1473,3477,21,2005-05-18
8627,663604,352817.94,1446,8536,102,2009-12-17
8628,37701,332117.96,13943,16154,119,2006-08-07
8629,579861,359320.52,9445,10176,100,2019-01-15
8630,932007,777976.41,8304,13921,95,2008-12-15
8631,6889,13619.85,1212,11896,63,2002-03-06
8632,490188,711932.19,11056,12072,87,2012-07-25
8633,457737,16779.85,1354,7533,92,2018-02-23
8634,947239,701209.52,18498,14187,111,2012-08-18
8635,159579,34603.03,11070,16449,62,2001-09-16
8636,821571,804108.9,1510,12441,114,2021-03-13
8637,553241,791216.09,5609,5102,5,2013-08-30
8638,742550,835387.3,10932,12674,13,2007-02-19
8639,848027,793912.67,13623,10650,13,2000-11-14
8640,330188,307161.55,1567,14180,49,2003-06-20
8641,824175,237790.0,5562,1190,86,2017-08-27
8642,406917,250305.52,14156,13780,98,2017-02-10
8643,588843,838434.45,5740,10151,23,2001-04-04
8644,757602,678324.72,7723,16233,52,2015-01-30
8645,154822,962451.24,16349,13955,2,2007-12-31
8646,153086,343827.14,10802,10719,25,2001-07-14
8647,586586,929446.04,8033,18734,100,2015-12-09
8648,905913,794569.74,17634,7668,92,2011-12-17
8649,529564,717974.96,9858,9086,51,2009-12-03
8650,154779,332954.05,17171,15474,72,2002-06-01
8651,3335,873286.94,9233,13227,32,2019-03-27
8652,120857,28762.46,53,12718,93,2020-09-30
8653,977654,806842.48,16798,16149,34,2001-03-19
8654,70606,937981.05,18055,12624,115,2011-10-30
8655,323513,32661.93,8507,13522,73,2012-10-02
8656,156310,499603.28,13226,416,75,2017-12-22
8657,749996,830655.45,3693,11524,98,2001-03-13
8658,595091,827268.8,13673,3815,0,2005-12-24
8659,968230,672325.91,13485,13817,57,2017-04-11
8660,444851,54046.59,6010,17106,52,2014-10-04
8661,74856,746248.01,18461,14615,60,2004-02-15
8662,94388,502236.12,17005,5589,1,2019-03-20
8663,992956,227904.69,16347,14113,19,2006-08-10
8664,493677,720831.72,2242,11884,52,2021-07-31
8665,104294,267471.36,3619,17979,35,2017-04-28
8666,90186,321509.01,4694,11797,63,2008-07-25
8667,792069,988565.32,16701,13247,38,2021-08-29
8668,214383,753283.08,5292,15124,118,2004-08-03
8669,498749,22010.98,2433,10554,90,2005-05-15
8670,896182,910871.55,1359,11735,48,2009-06-07
8671,225352,443178.44,17839,10234,66,2005-01-24
8672,413736,169863.32,5168,921,95,2017-08-16
8673,991256,617175.49,9221,13611,64,2014-04-01
8674,478212,882470.86,6945,1273,65,2004-03-12
8675,566125,56407.86,16779,18527,11,2019-11-18
8676,663526,826424.43,13522,15074,12,2003-12-25
8677,336408,255300.3,7648,7298,101,2000-06-28
8678,681045,832979.78,727,7763,92,2014-01-08
8679,621814,190964.95,18550,3545,12,2009-09-07
8680,186657,587169.22,1877,16735,48,2015-04-08
8681,126039,959269.28,6106,15829,107,2004-02-02
8682,705457,820370.03,14483,5267,25,2018-06-18
8683,112753,434165.08,60,3335,108,2008-01-05
8684,408018,979892.75,12569,5590,100,2018-09-20
8685,957902,470001.24,12519,2257,14,2006-11-27
8686,188832,443672.94,18370,4026,30,2007-02-04
8687,253210,667521.21,7019,11257,59,2002-01-05
8688,136934,56122.1,8130,3112,117,2002-09-06
8689,994509,24473.15,17713,6895,114,2021-06-30
8690,456916,251507.81,11811,16213,17,2001-06-23
8691,459458,301613.09,16088,1970,67,2013-05-23
8692,745999,302185.86,9474,10974,54,2011-02-27
8693,772848,774661.15,13811,12363,66,2007-04-23
8694,120730,794916.98,4771,6856,5,2017-08-15
8695,186122,614999.39,10640,7227,20,2012-04-12
8696,147108,917979.67,8631,3249,53,2021-12-10
8697,823309,330193.1,11424,13065,83,2015-11-07
8698,225420,145924.87,18161,10949,24,2011-08-01
8699,265759,57630.03,5567,16933,31,2012-12-04
8700,166619,385790.23,17455,17593,63,2020-09-08
8701,410995,872071.21,4202,2922,58,2003-04-23
8702,334029,546812.48,16874,2597,55,2014-09-19
8703,3309,298166.54,6796,11136,98,2000-12-04
8704,751527,95579.52,5447,14212,13,2012-03-15
8705,590653,85929.52,8899,10798,21,2007-04-11
8706,571881,761501.05,4760,15345,64,2007-03-07
8707,978079,619821.69,12412,1648,20,2002-06-18
8708,46703,709815.71,3391,5861,16,2012-07-13
8709,772750,159843.81,8391,1740,56,2017-09-26
8710,67450,469107.8,7732,14262,3,2000-03-23
8711,620946,249071.35,645,11981,108,2021-03-04
8712,340418,549606.3,3814,11632,70,2005-04-11
8713,564037,980386.09,15232,6169,7,2019-07-02
8714,511517,598052.53,15931,1661,91,2018-03-16
8715,649464,211184.8,10954,1933,80,2016-08-12
8716,101931,363704.69,6696,5085,77,2018-07-16
8717,359366,442803.03,8740,15664,56,2003-12-23
8718,138012,99036.28,6408,9732,46,2016-04-15
8719,553384,993575.53,6890,3467,67,2022-04-10
8720,24812,500430.37,14526,14948,87,2002-08-03
8721,844035,197499.37,7299,12965,73,2016-06-17
8722,842689,649969.38,13454,8232,98,2015-05-01
8723,361578,871748.44,10811,1377,41,2019-11-24
8724,416220,111950.47,13817,1941,112,2019-04-28
8725,635676,724197.18,2882,12816,95,2017-09-03
8726,837405,47093.33,13682,16556,34,2021-06-02
8727,601472,478570.53,13437,7632,89,2002-08-15
8728,682710,978072.92,1642,7794,74,2007-04-20
8729,744083,853893.97,2430,2710,10,2000-01-17
8730,529162,195939.88,12979,16477,78,2003-03-27
8731,44377,629247.99,16055,15999,98,2010-06-04
8732,590730,225095.96,339,5894,72,2019-02-24
8733,527867,669943.65,6443,1731,41,2009-12-03
8734,245546,592891.82,3057,4549,13,2001-12-04
8735,138020,312786.58,6593,7887,44,2013-09-03
8736,248350,330801.91,4487,1010,65,2020-06-21
8737,942156,642792.79,7862,13737,44,2021-05-08
8738,869706,777099.43,3437,17847,115,2007-04-04
8739,867024,430975.25,15243,6239,11,2019-03-19
8740,469315,738811.88,14858,15084,118,2004-11-21
8741,835421,840253.07,4559,9770,8,2002-06-02
8742,133327,23745.3,2284,17736,61,2019-11-27
8743,542625,310206.59,12261,10987,57,2010-05-23
8744,167493,616172.79,3797,13200,38,2009-04-26
8745,291933,360037.76,3402,13670,115,2006-12-12
8746,112840,50613.85,14340,18586,36,2013-05-11
8747,340691,472535.03,202,15056,62,2005-10-04
8748,846382,858123.28,5804,15186,73,2018-01-18
8749,785378,380443.28,10203,15953,77,2021-06-11
8750,257807,738878.43,18688,18656,61,2008-03-16
8751,505977,270586.9,11017,5166,100,2003-06-03
8752,94726,791871.4,3593,371,7,2019-06-25
8753,39464,248656.62,16419,12151,23,2004-07-24
8754,677479,343852.31,6048,7842,45,2004-10-08
8755,591853,163198.98,15442,728,9,2004-06-13
8756,218736,250973.37,17733,2995,97,2006-03-06
8757,978328,553504.53,3219,12996,49,2021-08-19
8758,784992,258195.21,8761,6179,23,2009-12-01
8759,723306,743529.21,1904,10775,114,2004-08-30
8760,572296,854668.68,14855,12089,82,2010-03-20
8761,509548,414633.48,14034,6898,29,2000-12-03
8762,395189,541050.17,4731,2163,115,2018-01-03
8763,116232,316937.96,13404,5807,82,2012-01-09
8764,556606,972912.08,13458,17146,19,2008-08-13
8765,541094,629994.83,3429,14027,84,2017-12-19
8766,879292,241512.32,2435,1817,111,2018-07-23
8767,690891,355861.41,1304,18443,100,2001-10-29
8768,148731,324342.37,9208,1540,103,2016-07-04
8769,728898,436677.9,13471,2696,86,2016-03-08
8770,487458,636136.82,6066,17607,8,2021-10-21
8771,39040,349074.01,9843,18628,59,2001-06-17
8772,901320,637544.76,3315,14809,101,2006-04-20
8773,586267,294116.57,16241,5039,7,2000-07-27
8774,911158,122606.84,13516,15080,66,2003-09-03
8775,569384,824449.54,15577,16808,28,2019-06-04
8776,377719,432287.96,965,18635,95,2004-02-06
8777,198696,899168.02,9907,1031,59,2021-03-23
8778,461651,380006.82,1635,11815,84,2009-05-26
8779,776387,441552.6,638,17904,0,2012-06-07
8780,720364,555974.23,2140,11995,80,2011-09-30
8781,339021,270149.5,10913,4081,14,2006-11-22
8782,274377,670673.37,8272,306,115,2011-02-27
8783,161131,851212.07,10512,3244,29,2015-04-27
8784,172013,260693.9,12641,18278,6,2022-02-04
8785,213860,280290.92,856,2199,48,2004-01-23
8786,336926,146486.86,17378,10222,70,2015-06-24
8787,445937,491143.46,2750,18262,40,2001-04-15
8788,18360,771979.7,12291,15878,4,2018-11-18
8789,373066,903143.9,12840,13755,91,2020-08-12
8790,183643,3618.37,6360,1106,7,2015-11-17
8791,572453,809846.22,9385,5624,95,2019-07-31
8792,534980,791003.49,15871,17306,9,2003-09-25
8793,396403,430661.1,214,16190,114,2005-10-08
8794,352180,401173.89,2229,16893,1,2015-04-16
8795,369701,543342.74,236,15282,24,2000-02-18
8796,42605,329098.32,11422,7379,78,2007-12-31
8797,487250,410137.13,16565,6160,38,2018-06-26
8798,277098,377143.6,7384,15746,110,2016-10-19
8799,479059,34355.17,8478,2797,33,2014-12-17
8800,696717,179610.87,2373,10780,110,2001-07-31
8801,402451,464199.91,1765,12766,59,2012-10-25
8802,462357,381578.85,3257,17085,101,2010-07-09
8803,905355,412824.09,14016,1273,21,2001-05-18
8804,923776,149510.17,13093,13370,53,2004-08-27
8805,632266,976150.91,7717,394,66,2012-06-05
8806,871717,416165.45,12791,10175,73,2006-04-23
8807,77132,972533.25,7561,10854,101,2019-08-19
8808,187175,661814.25,17895,14059,37,2007-01-09
8809,702507,759546.41,16472,11773,100,2008-04-16
8810,986238,266046.07,10773,2378,30,2013-12-26
8811,760821,2043.34,6608,6933,11,2015-03-10
8812,42989,43287.97,16160,9125,88,2018-01-16
8813,935277,500825.34,16318,3986,53,2002-03-23
8814,773725,91247.77,3714,8902,94,2020-05-23
8815,768866,213732.05,5919,4000,106,2012-08-05
8816,498690,791303.37,12193,14007,14,2004-09-21
8817,44430,412282.46,14748,15549,33,2011-03-21
8818,324971,837088.34,15783,2616,14,2000-05-30
8819,92528,342045.94,5549,14103,100,2007-03-08
8820,124328,424736.34,12797,10877,46,2011-03-01
8821,772899,906973.64,18063,4056,70,2013-10-07
8822,157724,627977.48,975,2904,117,2001-11-08
8823,8284,841120.88,3631,4491,57,2004-06-25
8824,378796,170681.1,4519,5623,51,2019-10-21
8825,942117,511460.52,11310,7413,117,2011-07-07
8826,945677,635711.88,5559,761,19,2013-08-19
8827,851581,692994.61,12283,18604,41,2000-12-10
8828,780488,108696.92,14091,1375,103,2019-12-03
8829,305440,376650.64,10255,8002,60,2006-06-29
8830,261983,659487.48,8507,9184,23,2010-05-07
8831,607868,65205.04,13919,14789,37,2014-12-23
8832,211568,922519.98,7676,13642,20,2010-10-24
8833,167103,945595.52,3341,8624,59,2019-10-05
8834,852949,772869.68,5263,9916,98,2012-11-13
8835,371108,557357.95,8108,15726,115,2005-09-23
8836,724169,744023.73,3228,15730,1,2010-01-07
8837,541473,483731.69,15019,6975,73,2015-02-16
8838,785386,889446.5,10302,11425,114,2002-06-02
8839,399711,374186.97,14575,1070,13,2008-04-17
8840,913927,352519.05,7482,16046,88,2019-12-31
8841,628354,744516.32,13360,17382,54,2003-11-04
8842,286235,955312.37,11541,5331,18,2011-09-29
8843,990531,391153.31,12221,14073,28,2016-01-03
8844,775303,991963.73,7530,33,103,2008-02-08
8845,684357,553621.69,4504,13093,106,2014-11-07
8846,368687,670096.33,2584,5175,78,2008-06-06
8847,557041,53335.66,3363,10329,103,2016-01-21
8848,575118,872949.92,7530,12951,119,2016-03-24
8849,212327,362463.87,6539,45,102,2004-01-10
8850,640898,414680.35,16241,11139,25,2017-05-26
8851,532114,811059.07,17944,16745,68,2004-07-01
8852,143747,91622.92,17320,4896,89,2003-10-05
8853,214691,971376.43,11244,18596,72,2003-08-23
8854,290165,66911.1,7038,8101,86,2006-08-29
8855,204285,517622.06,12954,10215,60,2020-06-29
8856,958534,859043.94,3706,18245,54,2018-08-31
8857,256689,934903.91,7256,1212,49,2001-08-18
8858,106066,826610.17,8161,11579,100,2003-07-08
8859,720606,238552.07,13233,16881,95,2006-06-18
8860,667398,317791.97,6891,14437,33,2007-12-22
8861,839262,128022.52,9817,15145,1,2010-10-13
8862,127499,263764.62,15893,16841,44,2014-02-01
8863,213689,413841.84,3204,269,107,2001-08-02
8864,408547,599518.77,13504,3947,65,2016-11-08
8865,290702,301631.79,11777,10061,68,2014-01-05
8866,793327,990070.45,4864,15973,63,2012-03-12
8867,834109,509570.42,12505,6599,80,2015-02-28
8868,531218,939298.08,1151,11663,42,2000-05-15
8869,322035,458938.66,17635,15752,2,2019-05-06
8870,812367,506519.88,10558,11614,63,2020-10-07
8871,306572,935463.6,7809,14489,102,2010-12-27
8872,85253,792992.9,12737,17893,54,2003-07-12
8873,718665,32516.48,8522,8615,115,2002-03-16
8874,857568,72650.9,18114,880,7,2013-07-12
8875,792909,893831.43,14077,12161,24,2011-02-16
8876,683898,327281.06,7205,7451,63,2007-03-11
8877,543597,825036.55,4657,2048,8,2010-08-26
8878,695495,703335.82,15149,5852,97,2012-09-08
8879,694843,679604.01,6848,17143,46,2000-10-28
8880,455473,315589.97,15308,11536,4,2021-09-06
8881,981201,601847.25,8808,4743,99,2004-09-21
8882,130152,660767.48,13864,18441,100,2016-04-01
8883,489416,343183.61,2361,8690,28,2017-09-03
8884,570022,233684.48,1836,11673,20,2001-04-13
8885,397719,920052.4,7969,4213,113,2005-08-07
8886,486708,889326.69,13484,1627,59,2004-11-02
8887,638435,651376.71,1956,7043,107,2005-04-15
8888,434772,968957.37,13951,14105,108,2011-05-03
8889,535797,772048.0,1077,9164,39,2009-10-04
8890,728131,495689.36,2177,10941,56,2002-09-08
8891,777141,483717.1,15316,13072,16,2011-05-14
8892,673758,251671.78,582,12752,119,2012-12-31
8893,505253,896848.54,8784,18519,87,2021-05-23
8894,327610,995013.27,13810,9867,98,2002-07-01
8895,650849,162988.9,4093,13717,101,2004-06-11
8896,459241,546722.3,13155,5094,76,2010-06-20
8897,680085,187279.65,3178,17420,64,2016-08-07
8898,979421,378358.68,13253,3635,78,2013-11-04
8899,633065,860108.76,14898,10436,16,2005-05-25
8900,167730,456052.36,3489,14983,116,2001-09-30
8901,809666,278285.86,18302,7175,42,2010-06-07
8902,24678,531655.16,18015,6813,56,2013-12-20
8903,954659,911291.26,7060,18330,10,2006-03-18
8904,461046,187299.79,13781,15474,67,2020-08-14
8905,589350,450004.56,16838,16099,43,2020-03-28
8906,26584,676556.47,1821,14718,50,2004-07-17
8907,163396,530931.85,13436,1035,52,2004-01-03
8908,731552,786949.63,9396,3241,86,2013-07-25
8909,209329,195660.9,16989,6594,29,2014-07-14
8910,342342,884006.79,14512,15868,37,2008-06-30
8911,648730,702732.37,4564,4990,13,2007-07-02
8912,760979,421089.57,15067,1469,6,2000-05-09
8913,769477,629400.0,12699,1080,53,2007-03-18
8914,831461,138538.28,15228,4849,106,2022-05-13
8915,811866,541500.74,15390,238,94,2014-09-29
8916,327560,775099.28,7791,5242,43,2018-04-06
8917,543060,163793.3,15451,14517,117,2003-06-19
8918,493414,589440.4,15017,11903,31,2014-06-27
8919,55336,628177.05,1502,13088,34,2006-12-19
8920,192182,223135.41,6923,14516,118,2014-03-27
8921,876664,563151.14,17524,8722,40,2014-05-21
8922,491086,299621.78,3882,6131,68,2019-11-24
8923,923236,606034.01,12039,10425,50,2013-04-07
8924,446953,471620.29,17840,2303,9,2010-03-27
8925,605146,663675.65,1873,7072,119,2017-09-28
8926,695735,592187.91,14553,2006,113,2016-11-27
8927,723815,115375.54,7920,14276,94,2022-05-18
8928,452534,286181.54,12519,13858,15,2006-07-09
8929,716653,578288.72,10554,359,59,2006-03-27
8930,353050,237685.47,16042,14297,50,2009-07-25
8931,517289,909281.94,497,1505,111,2006-10-07
8932,659590,550149.54,15232,10994,33,2020-06-29
8933,414007,439529.48,6211,17163,34,2001-07-14
8934,122554,645354.1,13156,1629,65,2020-01-22
8935,861172,517982.34,16745,8967,94,2005-10-31
8936,214083,932324.24,6282,3809,61,2017-11-11
8937,8889,30220.58,4379,1148,5,2012-09-07
8938,330386,592015.13,10397,6611,66,2008-06-22
8939,859549,12197.71,13043,13076,3,2013-07-05
8940,630258,623733.03,10079,7927,47,2013-01-27
8941,218539,104335.92,18357,2393,59,2003-05-11
8942,103645,853638.32,3115,11391,21,2021-02-22
8943,430454,215036.21,5031,13139,116,2014-10-10
8944,773018,319234.5,11012,5960,67,2001-12-27
8945,160628,759576.22,17243,14443,95,2018-11-01
8946,288715,59033.71,3354,16695,118,2012-04-27
8947,548419,136856.77,3478,16483,30,2014-06-16
8948,560891,37171.15,14760,4473,62,2012-01-22
8949,903683,65291.48,14313,14739,67,2010-04-26
8950,29323,604016.88,15283,13094,45,2007-08-28
8951,393511,274221.37,16137,1662,74,2002-11-17
8952,15488,236913.61,3477,9517,104,2003-10-24
8953,311295,484138.75,5019,18477,0,2010-07-31
8954,479930,569014.56,5147,4283,21,2006-06-15
8955,676061,341992.98,9106,1975,89,2009-12-14
8956,913673,484296.52,1354,3190,23,2002-02-13
8957,233985,709711.76,11994,18355,17,2017-10-11
8958,416031,248584.13,1419,6985,113,2014-03-08
8959,969923,404952.65,5847,4911,91,2005-05-08
8960,283097,909098.06,12292,6572,21,2011-01-21
8961,983757,96994.17,2633,1721,34,2005-09-04
8962,617417,858532.81,12309,7322,31,2015-09-29
8963,440222,714167.67,16330,17714,44,2002-10-02
8964,53921,377994.77,15684,4820,48,2021-01-09
8965,149756,452408.34,17950,7347,73,2013-03-23
8966,461470,962885.57,8555,17439,90,2006-01-09
8967,994586,359237.96,2643,4040,77,2021-11-02
8968,734627,206162.18,9212,223,10,2010-07-01
8969,711414,580755.57,9977,14895,45,2017-10-13
8970,23144,901043.19,15756,1084,46,2008-08-09
8971,670179,429962.75,1668,8822,24,2001-11-06
8972,588936,231771.19,1157,15652,114,2003-08-29
8973,149329,30327.87,5215,3300,98,2021-02-03
8974,981639,736513.97,10442,13349,37,2019-06-27
8975,724136,780167.65,13231,1405,25,2016-12-21
8976,199809,302033.07,2166,11258,90,2010-02-14
8977,575446,515527.63,4535,14003,108,2011-10-29
8978,151130,955048.57,18250,7377,53,2001-06-28
8979,479687,19501.77,8567,18171,89,2017-06-08
8980,970157,886862.1,18595,12705,36,2021-08-21
8981,63342,970178.67,5820,14794,42,2018-04-04
8982,52703,274056.79,17515,9127,47,2012-08-28
8983,998563,412306.79,2375,13390,57,2014-09-26
8984,640286,877425.02,2478,2100,52,2003-10-19
8985,30911,783984.37,18430,7540,2,2012-08-15
8986,81370,105983.73,11969,16640,109,2015-02-11
8987,654577,749327.35,13350,17822,73,2008-11-07
8988,757537,61065.99,9157,3259,26,2006-09-19
8989,480979,110373.06,18537,12240,75,2013-06-01
8990,808663,322943.16,12426,13770,45,2016-01-29
8991,942143,77575.55,7993,1532,29,2021-07-05
8992,59124,763844.11,880,4125,4,2014-12-16
8993,858884,653601.58,911,10843,99,2004-05-06
8994,299713,673751.02,16560,9735,75,2008-06-26
8995,872216,537872.18,2836,89,5,2012-12-24
8996,532447,893766.61,2864,896,16,2005-08-11
8997,95632,880940.47,9610,6618,106,2020-12-06
8998,766767,871994.08,914,3619,18,2014-10-24
8999,140325,674563.52,7553,7189,94,2013-09-13
9000,888085,521460.91,7117,14031,16,2008-05-09
9001,978404,165221.36,16827,13717,58,2005-10-12
9002,998654,541076.17,10094,935,104,2016-07-29
9003,753605,465221.55,8272,18131,77,2018-08-26
9004,718876,549061.53,3086,3150,13,2012-05-09
9005,370600,403122.89,2379,14203,68,2015-09-16
9006,679864,713172.71,15228,717,75,2002-01-27
9007,725137,68339.2,14102,4649,104,2018-11-20
9008,920787,60565.41,18451,17716,4,2011-03-10
9009,775421,779647.37,13186,14640,44,2021-06-01
9010,128910,523285.52,18097,17321,69,2000-02-11
9011,675407,415695.42,3281,16809,18,2003-05-31
9012,204003,399515.65,8997,6693,28,2009-10-12
9013,291579,800985.61,13598,7146,42,2004-02-20
9014,516982,459461.12,3589,954,1,2007-09-23
9015,682839,362293.57,4136,9271,5,2014-12-26
9016,911516,733939.38,16758,13702,107,2008-09-20
9017,971246,223263.41,7398,6543,106,2022-04-07
9018,71614,241407.12,14049,7883,81,2004-09-20
9019,942254,447788.32,15289,827,87,2019-05-21
9020,625281,227192.81,13848,8582,62,2001-09-28
9021,543569,671681.42,6671,2338,119,2010-03-02
9022,373224,857655.42,14654,18571,112,2009-01-31
9023,301676,52200.94,15594,18714,17,2010-10-22
9024,646958,559686.12,5665,5689,10,2001-09-26
9025,253796,350771.83,5050,6338,19,2016-06-27
9026,134367,985045.71,13496,16005,51,2010-05-20
9027,360365,408904.75,16219,18367,110,2014-02-16
9028,14483,817375.43,18057,2414,83,2016-12-30
9029,542011,207113.87,10882,10428,64,2000-06-12
9030,114994,519532.09,15411,1204,31,2006-11-22
9031,204258,694608.21,16050,16783,89,2003-12-30
9032,155016,170771.27,2437,18334,114,2000-11-01
9033,724615,832126.91,9688,12879,119,2004-01-07
9034,839227,68570.49,621,3817,19,2004-12-01
9035,161476,260276.19,11747,5036,24,2000-06-09
9036,172467,647477.02,2181,8642,31,2016-10-29
9037,760178,71506.27,18597,5789,93,2005-09-29
9038,132095,762023.62,9054,500,41,2010-03-27
9039,595573,700015.56,401,11302,46,2002-02-15
9040,767801,850712.61,4656,11476,69,2019-06-09
9041,408414,689581.27,2512,12563,33,2019-11-24
9042,160616,42177.72,5836,5389,86,2004-05-04
9043,815328,392342.73,12035,5543,102,2013-01-18
9044,639314,137081.81,12758,18038,68,2001-06-14
9045,745718,512781.08,18493,18508,71,2009-01-11
9046,343926,780652.86,17625,18642,19,2007-09-16
